Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:28:05.670,2.20,2.12,100.00,0.00,0.00,1333209648,100.00,-1,-1,1333209648,100.00,-1,-1,1333209648,100.00,-1,-1,1333209648,100.00,-1,-1,1333209650,100.00,-1,-1,1333209650,100.00,-1,-1,1333209650,100.00,-1,-1,1333209650,100.00,-1,-1,1333209632,100.00,-1,-1,1333209632,100.00,-1,-1,1333209634,100.00,-1,-1,1333209634,100.00,-1,-1,1333209634,100.00,-1,-1,1333209634,100.00,-1,-1,1333209638,100.00,-1,-1,1333209638,100.00,-1,-1,1100023210,0.00,0.00,0.00,1518865,92.70,92.70,60,701318,10.73,10.73,
2026-04-01,22:28:06.670,2.20,2.12,100.00,0.00,0.00,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272732,100.00,-1,-1,1333272732,100.00,-1,-1,1333272730,100.00,-1,-1,1333272730,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1333272734,100.00,-1,-1,1100074052,0.00,0.00,0.00,1517519,92.62,92.62,61,700462,10.72,10.72,
2026-04-01,22:28:07.670,2.20,2.13,100.00,0.00,0.00,1333299774,100.00,-1,-1,1333299774,100.00,-1,-1,1333299774,100.00,-1,-1,1333299774,100.00,-1,-1,1333299772,100.00,-1,-1,1333299772,100.00,-1,-1,1333299804,100.00,-1,-1,1333299804,100.00,-1,-1,1333299900,100.00,-1,-1,1333299900,100.00,-1,-1,1333299856,100.00,-1,-1,1333299856,100.00,-1,-1,1333299776,100.00,-1,-1,1333299776,100.00,-1,-1,1333299756,100.00,-1,-1,1333299756,100.00,-1,-1,1100109681,0.00,0.00,0.00,1520136,92.78,92.78,61,702917,10.75,10.75,
2026-04-01,22:28:08.671,2.20,2.13,100.00,0.00,0.00,1333291524,100.00,-1,-1,1333291524,100.00,-1,-1,1333291524,100.00,-1,-1,1333291524,100.00,-1,-1,1333291522,100.00,-1,-1,1333291522,100.00,-1,-1,1333291524,100.00,-1,-1,1333291524,100.00,-1,-1,1333291526,100.00,-1,-1,1333291526,100.00,-1,-1,1333291534,100.00,-1,-1,1333291534,100.00,-1,-1,1333291530,100.00,-1,-1,1333291530,100.00,-1,-1,1333291530,100.00,-1,-1,1333291530,100.00,-1,-1,1100093068,0.00,0.00,0.00,1520471,92.80,92.80,60,704052,10.77,10.77,
2026-04-01,22:28:09.671,2.20,2.13,100.00,0.00,0.00,1333334532,100.00,-1,-1,1333334532,100.00,-1,-1,1333334578,100.00,-1,-1,1333334578,100.00,-1,-1,1333334586,100.00,-1,-1,1333334586,100.00,-1,-1,1333334588,100.00,-1,-1,1333334588,100.00,-1,-1,1333334592,100.00,-1,-1,1333334592,100.00,-1,-1,1333334594,100.00,-1,-1,1333334594,100.00,-1,-1,1333334594,100.00,-1,-1,1333334594,100.00,-1,-1,1333334594,100.00,-1,-1,1333334594,100.00,-1,-1,1100141980,0.00,0.00,0.00,1519214,92.73,92.73,60,704666,10.78,10.78,
2026-04-01,22:28:10.671,2.20,2.13,100.00,0.00,0.00,1333277400,100.00,-1,-1,1333277400,100.00,-1,-1,1333277402,100.00,-1,-1,1333277402,100.00,-1,-1,1333277398,100.00,-1,-1,1333277398,100.00,-1,-1,1333277400,100.00,-1,-1,1333277400,100.00,-1,-1,1333277398,100.00,-1,-1,1333277398,100.00,-1,-1,1333277396,100.00,-1,-1,1333277396,100.00,-1,-1,1333277396,100.00,-1,-1,1333277396,100.00,-1,-1,1333277356,100.00,-1,-1,1333277356,100.00,-1,-1,1100077671,0.00,0.00,0.00,1519507,92.74,92.74,60,703306,10.76,10.76,
2026-04-01,22:28:11.670,2.20,2.13,100.00,0.00,0.00,1332372472,100.00,-1,-1,1332372472,100.00,-1,-1,1332372470,100.00,-1,-1,1332372470,100.00,-1,-1,1332372472,100.00,-1,-1,1332372472,100.00,-1,-1,1332372470,100.00,-1,-1,1332372470,100.00,-1,-1,1332372496,100.00,-1,-1,1332372496,100.00,-1,-1,1332372590,100.00,-1,-1,1332372590,100.00,-1,-1,1332372674,100.00,-1,-1,1332372674,100.00,-1,-1,1332372666,100.00,-1,-1,1332372666,100.00,-1,-1,1099329935,0.00,0.00,0.00,1516137,92.54,92.54,60,705418,10.79,10.79,
2026-04-01,22:28:12.670,2.20,2.12,100.00,0.00,0.00,1333403538,100.00,-1,-1,1333403538,100.00,-1,-1,1333403540,100.00,-1,-1,1333403540,100.00,-1,-1,1333403542,100.00,-1,-1,1333403542,100.00,-1,-1,1333403540,100.00,-1,-1,1333403540,100.00,-1,-1,1333403540,100.00,-1,-1,1333403540,100.00,-1,-1,1333403544,100.00,-1,-1,1333403544,100.00,-1,-1,1333403544,100.00,-1,-1,1333403544,100.00,-1,-1,1333403548,100.00,-1,-1,1333403548,100.00,-1,-1,1100184638,0.00,0.00,0.00,1519767,92.76,92.76,61,705930,10.80,10.80,
2026-04-01,22:28:13.670,2.20,2.13,100.00,0.00,0.00,1333236596,100.00,-1,-1,1333236596,100.00,-1,-1,1333236596,100.00,-1,-1,1333236596,100.00,-1,-1,1333236622,100.00,-1,-1,1333236622,100.00,-1,-1,1333236624,100.00,-1,-1,1333236624,100.00,-1,-1,1333236630,100.00,-1,-1,1333236630,100.00,-1,-1,1333236638,100.00,-1,-1,1333236638,100.00,-1,-1,1333236638,100.00,-1,-1,1333236638,100.00,-1,-1,1333236540,100.00,-1,-1,1333236540,100.00,-1,-1,1100045169,0.00,0.00,0.00,1501741,91.66,91.66,61,704366,10.78,10.78,
2026-04-01,22:28:14.671,2.20,2.15,100.00,0.00,0.00,1333580710,100.00,-1,-1,1333580710,100.00,-1,-1,1333580710,100.00,-1,-1,1333580710,100.00,-1,-1,1333580708,100.00,-1,-1,1333580708,100.00,-1,-1,1333580700,100.00,-1,-1,1333580700,100.00,-1,-1,1333580700,100.00,-1,-1,1333580700,100.00,-1,-1,1333580700,100.00,-1,-1,1333580700,100.00,-1,-1,1333580604,100.00,-1,-1,1333580604,100.00,-1,-1,1333580540,100.00,-1,-1,1333580540,100.00,-1,-1,1100347165,0.00,0.00,0.00,1517731,92.63,92.63,60,706210,10.81,10.81,
2026-04-01,22:28:15.671,2.20,2.14,100.00,0.00,0.00,1333382982,100.00,-1,-1,1333382982,100.00,-1,-1,1333383024,100.00,-1,-1,1333383024,100.00,-1,-1,1333383010,100.00,-1,-1,1333383010,100.00,-1,-1,1333382974,100.00,-1,-1,1333382974,100.00,-1,-1,1333382930,100.00,-1,-1,1333382930,100.00,-1,-1,1333382960,100.00,-1,-1,1333382960,100.00,-1,-1,1333382988,100.00,-1,-1,1333382988,100.00,-1,-1,1333382986,100.00,-1,-1,1333382986,100.00,-1,-1,1100164959,0.00,0.00,0.00,1520013,92.77,92.77,60,705115,10.79,10.79,
2026-04-01,22:28:16.671,2.20,2.11,100.00,0.00,0.00,1333351980,100.00,-1,-1,1333351980,100.00,-1,-1,1333352040,100.00,-1,-1,1333352040,100.00,-1,-1,1333352026,100.00,-1,-1,1333352026,100.00,-1,-1,1333352026,100.00,-1,-1,1333352026,100.00,-1,-1,1333352022,100.00,-1,-1,1333352022,100.00,-1,-1,1333352140,100.00,-1,-1,1333352140,100.00,-1,-1,1333352210,100.00,-1,-1,1333352210,100.00,-1,-1,1333352280,100.00,-1,-1,1333352280,100.00,-1,-1,1100141254,0.00,0.00,0.00,1519780,92.76,92.67,60,705935,10.80,10.79,
2026-04-01,22:28:17.672,2.20,2.11,100.00,0.00,0.00,1333480574,100.00,-1,-1,1333480574,100.00,-1,-1,1333480576,100.00,-1,-1,1333480576,100.00,-1,-1,1333480564,100.00,-1,-1,1333480564,100.00,-1,-1,1333480568,100.00,-1,-1,1333480568,100.00,-1,-1,1333480572,100.00,-1,-1,1333480572,100.00,-1,-1,1333480558,100.00,-1,-1,1333480558,100.00,-1,-1,1333480584,100.00,-1,-1,1333480584,100.00,-1,-1,1333480580,100.00,-1,-1,1333480580,100.00,-1,-1,1100257380,0.00,0.00,0.00,1521184,92.85,92.85,60,703507,10.76,10.76,
2026-04-01,22:28:18.671,2.20,2.14,100.00,0.00,0.00,1333123550,100.00,-1,-1,1333123550,100.00,-1,-1,1333123510,100.00,-1,-1,1333123510,100.00,-1,-1,1333123508,100.00,-1,-1,1333123508,100.00,-1,-1,1333123510,100.00,-1,-1,1333123510,100.00,-1,-1,1333123514,100.00,-1,-1,1333123514,100.00,-1,-1,1333123538,100.00,-1,-1,1333123538,100.00,-1,-1,1333123538,100.00,-1,-1,1333123538,100.00,-1,-1,1333123540,100.00,-1,-1,1333123540,100.00,-1,-1,1099941090,0.00,0.00,0.00,1521120,92.84,92.84,60,704461,10.78,10.78,
2026-04-01,22:28:19.671,2.20,2.14,100.00,0.00,0.00,1333316484,100.00,-1,-1,1333316484,100.00,-1,-1,1333316532,100.00,-1,-1,1333316532,100.00,-1,-1,1333316540,100.00,-1,-1,1333316540,100.00,-1,-1,1333316510,100.00,-1,-1,1333316510,100.00,-1,-1,1333316446,100.00,-1,-1,1333316446,100.00,-1,-1,1333316500,100.00,-1,-1,1333316500,100.00,-1,-1,1333316420,100.00,-1,-1,1333316420,100.00,-1,-1,1333316416,100.00,-1,-1,1333316416,100.00,-1,-1,1100123387,0.00,0.00,0.00,1520928,92.83,92.83,60,704395,10.78,10.78,
2026-04-01,22:28:20.672,2.20,2.12,100.00,0.00,0.00,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458260,100.00,-1,-1,1333458250,100.00,-1,-1,1333458250,100.00,-1,-1,1333458254,100.00,-1,-1,1333458254,100.00,-1,-1,1333458250,100.00,-1,-1,1333458250,100.00,-1,-1,1100232224,0.00,0.00,0.00,1516831,92.58,92.58,60,705500,10.79,10.79,
2026-04-01,22:28:21.672,2.20,2.13,100.00,0.00,0.00,1333355836,100.00,-1,-1,1333355836,100.00,-1,-1,1333355840,100.00,-1,-1,1333355840,100.00,-1,-1,1333355842,100.00,-1,-1,1333355842,100.00,-1,-1,1333355836,100.00,-1,-1,1333355836,100.00,-1,-1,1333355840,100.00,-1,-1,1333355840,100.00,-1,-1,1333355860,100.00,-1,-1,1333355860,100.00,-1,-1,1333355860,100.00,-1,-1,1333355860,100.00,-1,-1,1333355888,100.00,-1,-1,1333355888,100.00,-1,-1,1100159585,0.00,0.00,0.00,1521316,92.85,92.85,61,704576,10.78,10.78,
2026-04-01,22:28:22.672,2.20,2.11,100.00,0.00,0.00,1333376720,100.00,-1,-1,1333376720,100.00,-1,-1,1333376720,100.00,-1,-1,1333376720,100.00,-1,-1,1333376718,100.00,-1,-1,1333376718,100.00,-1,-1,1333376724,100.00,-1,-1,1333376724,100.00,-1,-1,1333376736,100.00,-1,-1,1333376736,100.00,-1,-1,1333376750,100.00,-1,-1,1333376750,100.00,-1,-1,1333376750,100.00,-1,-1,1333376750,100.00,-1,-1,1333376754,100.00,-1,-1,1333376754,100.00,-1,-1,1100150384,0.00,0.00,0.00,1519595,92.75,92.75,61,706024,10.80,10.80,
2026-04-01,22:28:23.672,2.20,2.10,100.00,0.00,0.00,1333239832,100.00,-1,-1,1333239832,100.00,-1,-1,1333239832,100.00,-1,-1,1333239832,100.00,-1,-1,1333239830,100.00,-1,-1,1333239830,100.00,-1,-1,1333239830,100.00,-1,-1,1333239830,100.00,-1,-1,1333239830,100.00,-1,-1,1333239830,100.00,-1,-1,1333239844,100.00,-1,-1,1333239844,100.00,-1,-1,1333239844,100.00,-1,-1,1333239844,100.00,-1,-1,1333239760,100.00,-1,-1,1333239760,100.00,-1,-1,1100046112,0.00,0.00,0.00,1521100,92.84,92.84,60,705211,10.79,10.79,
2026-04-01,22:28:24.671,2.20,2.13,100.00,0.00,0.00,1332507184,100.00,-1,-1,1332507184,100.00,-1,-1,1332507184,100.00,-1,-1,1332507184,100.00,-1,-1,1332507254,100.00,-1,-1,1332507254,100.00,-1,-1,1332507244,100.00,-1,-1,1332507244,100.00,-1,-1,1332507248,100.00,-1,-1,1332507248,100.00,-1,-1,1332507260,100.00,-1,-1,1332507260,100.00,-1,-1,1332507260,100.00,-1,-1,1332507260,100.00,-1,-1,1332507264,100.00,-1,-1,1332507264,100.00,-1,-1,1099454537,0.00,0.00,0.00,1509137,92.11,92.11,61,702043,10.74,10.74,
2026-04-01,22:28:25.672,2.20,2.12,100.00,0.00,0.00,1333314028,100.00,-1,-1,1333314028,100.00,-1,-1,1333314030,100.00,-1,-1,1333314030,100.00,-1,-1,1333314018,100.00,-1,-1,1333314018,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1333314022,100.00,-1,-1,1333314022,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1333314024,100.00,-1,-1,1100121157,0.00,0.00,0.00,1514734,92.45,92.45,60,704416,10.78,10.78,
2026-04-01,22:28:26.672,2.20,2.12,100.00,0.00,0.00,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371480,100.00,-1,-1,1333371496,100.00,-1,-1,1333371496,100.00,-1,-1,1333371510,100.00,-1,-1,1333371510,100.00,-1,-1,1333371566,100.00,-1,-1,1333371566,100.00,-1,-1,1333371612,100.00,-1,-1,1333371612,100.00,-1,-1,1100146484,0.00,0.00,0.00,1519537,92.75,92.75,60,702664,10.75,10.75,
2026-04-01,22:28:27.673,2.20,2.11,99.99,0.01,0.00,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362830,100.00,-1,-1,1333362834,100.00,-1,-1,1333362834,100.00,-1,-1,1333362834,100.00,-1,-1,1333362834,100.00,-1,-1,1333362838,100.00,-1,-1,1333362838,100.00,-1,-1,1100165501,0.00,0.00,0.00,1524062,93.02,93.02,60,703092,10.76,10.76,
