,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:28:02.833,667159427,0.01,37174,667159427,667159427,0.01,37201,667159427,667160096,0.01,36509,667160096,667160096,0.01,36553,667160096,667160509,0.01,36344,667160509,667160509,0.01,36283,667160509,667160738,0.01,36040,667160738,667160738,0.01,35964,667160738,800637312,94.26,94.26,0.00,1615903,24.66,24.63,59,485434,7.41,7.40,667176522,0.01,36433,667176522,667176522,0.01,36398,667176522,667176881,0.01,36059,667176881,667176881,0.01,36048,667176881,667177120,0.01,35877,667177120,667177120,0.01,35935,667177120,667177531,0.01,35526,667177531,667177531,0.01,35509,667177531,800658834,99.97,99.97,0.00,1532092,23.38,23.35,56,583778,8.91,8.90,
2026-04-01,21:28:03.834,667189399,0.01,36955,667189399,667189399,0.01,36934,667189399,667189987,0.01,36364,667189987,667189987,0.01,36319,667189987,667190471,0.01,35674,667190471,667190471,0.01,35721,667190471,667190740,0.01,35551,667190740,667190740,0.01,35615,667190740,800672319,93.89,93.89,0.00,1614823,24.64,24.64,58,494470,7.55,7.55,667176169,0.01,36614,667176169,667176169,0.01,36700,667176169,667176549,0.01,36364,667176549,667176549,0.01,36430,667176549,667176687,0.01,36338,667176687,667176687,0.01,36420,667176687,667177125,0.01,36084,667177125,667177125,0.01,36171,667177125,800677353,99.89,99.89,0.00,1530528,23.35,23.35,55,576937,8.80,8.80,
2026-04-01,21:28:04.834,666509075,0.01,37024,666509075,666509075,0.01,37027,666509075,666509693,0.01,36403,666509693,666509693,0.01,36438,666509693,666510116,0.01,36005,666510116,666510116,0.01,36016,666510116,666510411,0.01,35697,666510411,666510411,0.01,35711,666510411,799854971,94.44,94.44,0.00,1611681,24.59,24.59,59,485944,7.41,7.41,666508281,0.01,37017,666508281,666508281,0.01,37016,666508281,666508634,0.01,36691,666508634,666508634,0.01,36710,666508634,666509038,0.01,36232,666509038,666509038,0.01,36244,666509038,666509253,0.01,36072,666509253,666509253,0.01,36073,666509253,799831046,99.83,99.83,0.00,1530525,23.35,23.35,55,579992,8.85,8.85,
2026-04-01,21:28:05.834,666503444,0.01,37358,666503444,666503444,0.01,37359,666503444,666504023,0.01,36798,666504023,666504023,0.01,36853,666504023,666504782,0.01,36168,666504782,666504782,0.01,36154,666504782,666505052,0.01,35859,666505052,666505052,0.01,35855,666505052,799847482,94.44,94.44,0.00,1611871,24.60,24.60,59,484318,7.39,7.39,666503023,0.01,36920,666503023,666503023,0.01,36877,666503023,666503311,0.01,36532,666503311,666503311,0.01,36476,666503311,666503711,0.01,36051,666503711,666503711,0.01,35976,666503711,666503925,0.01,35648,666503925,666503925,0.01,35605,666503925,799846860,99.98,99.98,0.00,1528278,23.32,23.32,56,575036,8.77,8.77,
2026-04-01,21:28:06.833,666503492,0.01,36895,666503492,666503492,0.01,36893,666503492,666504055,0.01,36326,666504055,666504055,0.01,36233,666504055,666504225,0.01,36079,666504225,666504225,0.01,36082,666504225,666504523,0.01,35849,666504523,666504523,0.01,35858,666504523,799849515,94.32,94.32,0.00,1613825,24.63,24.63,60,481582,7.35,7.35,666503734,0.01,36166,666503734,666503734,0.01,36223,666503734,666504004,0.01,36010,666504004,666504004,0.01,36066,666504004,666504195,0.01,35900,666504195,666504195,0.01,35889,666504195,666504362,0.01,35751,666504362,666504362,0.01,35794,666504362,799848737,99.98,99.98,0.00,1528140,23.32,23.32,56,582134,8.88,8.88,
2026-04-01,21:28:07.833,666513466,0.01,37134,666513466,666513466,0.01,37118,666513466,666514064,0.01,36573,666514064,666514064,0.01,36669,666514064,666514525,0.01,36079,666514525,666514525,0.01,36080,666514525,666514765,0.01,35744,666514765,666514765,0.01,35735,666514765,799859192,94.47,94.47,0.00,1606929,24.52,24.52,59,480956,7.34,7.34,666512824,0.01,36404,666512824,666512824,0.01,36362,666512824,666513014,0.01,36116,666513014,666513014,0.01,36112,666513014,666513259,0.01,35771,666513259,666513259,0.01,35773,666513259,666513313,0.01,35617,666513313,666513313,0.01,35560,666513313,799859728,99.87,99.87,0.00,1530311,23.35,23.35,56,589133,8.99,8.99,
2026-04-01,21:28:08.834,667165462,0.01,37432,667165462,667165462,0.01,37427,667165462,667166151,0.01,36658,667166151,667166151,0.01,36598,667166151,667166938,0.01,35811,667166938,667166938,0.01,35809,667166938,667167176,0.01,35609,667167176,667167176,0.01,35614,667167176,800645770,94.18,94.18,0.00,1619144,24.71,24.71,59,487339,7.44,7.44,667182362,0.01,36636,667182362,667182362,0.01,36575,667182362,667182959,0.01,35910,667182959,667182959,0.01,35820,667182959,667183350,0.01,35405,667183350,667183350,0.01,35316,667183350,667183542,0.01,35085,667183542,667183542,0.01,35038,667183542,800662683,99.97,99.97,0.00,1529793,23.34,23.34,56,586879,8.96,8.96,
2026-04-01,21:28:09.834,666516948,0.01,36700,666516948,666516948,0.01,36714,666516948,666517577,0.01,36094,666517577,666517577,0.01,36054,666517577,666517934,0.01,35705,666517934,666517934,0.01,35707,666517934,666518151,0.01,35462,666518151,666518151,0.01,35465,666518151,799861969,94.51,94.51,0.00,1608781,24.55,24.55,59,480945,7.34,7.34,666502144,0.01,35572,666502144,666502144,0.01,35577,666502144,666502419,0.01,35340,666502419,666502419,0.01,35377,666502419,666502627,0.01,35189,666502627,666502627,0.01,35211,666502627,666502727,0.01,35223,666502727,666502727,0.01,35250,666502727,799868589,99.98,99.98,0.00,1530142,23.35,23.35,56,586725,8.95,8.95,
2026-04-01,21:28:10.834,666518164,0.01,37167,666518164,666518164,0.01,37172,666518164,666518914,0.01,36401,666518914,666518914,0.01,36411,666518914,666519557,0.01,35762,666519557,666519557,0.01,35757,666519557,666519814,0.01,35590,666519814,666519814,0.01,35671,666519814,799868933,94.31,94.31,0.00,1621629,24.74,24.74,59,487075,7.43,7.43,666521129,0.01,36306,666521129,666521129,0.01,36335,666521129,666521580,0.01,35951,666521580,666521580,0.01,35949,666521580,666521959,0.01,35587,666521959,666521959,0.01,35624,666521959,666522197,0.01,35486,666522197,666522197,0.01,35492,666522197,799843706,99.79,99.79,0.00,1535395,23.43,23.43,55,588284,8.98,8.98,
2026-04-01,21:28:11.834,666502932,0.01,37724,666502932,666502932,0.01,37802,666502932,666503735,0.01,37189,666503735,666503735,0.01,37268,666503735,666504434,0.01,36853,666504434,666504434,0.01,36859,666504434,666504660,0.01,36622,666504660,666504660,0.01,36825,666504660,799849833,94.53,94.53,0.00,1609271,24.56,24.56,59,494795,7.55,7.55,666506664,0.01,37350,666506664,666506664,0.01,37406,666506664,666507442,0.01,36646,666507442,666507442,0.01,36688,666507442,666508099,0.01,36330,666508099,666508099,0.01,36444,666508099,666508395,0.01,36255,666508395,666508395,0.01,36333,666508395,799855696,99.88,99.88,0.00,1529090,23.33,23.33,56,588069,8.97,8.97,
2026-04-01,21:28:12.833,666517881,0.01,37949,666517881,666517881,0.01,37953,666517881,666518464,0.01,37245,666518464,666518464,0.01,37163,666518464,666518845,0.01,36599,666518845,666518845,0.01,36599,666518845,666519305,0.01,36062,666519305,666519305,0.01,35770,666519305,799864640,94.24,94.24,0.00,1613016,24.61,24.61,58,499291,7.62,7.62,666514946,0.01,37245,666514946,666514946,0.01,37289,666514946,666515275,0.01,36902,666515275,666515275,0.01,36863,666515275,666515640,0.01,36252,666515640,666515640,0.01,36095,666515640,666515830,0.01,35657,666515830,666515830,0.01,35592,666515830,799858883,99.96,99.96,0.00,1528386,23.32,23.32,56,573943,8.76,8.76,
2026-04-01,21:28:13.833,666511557,0.01,36880,666511557,666511557,0.01,36836,666511557,666512077,0.01,36284,666512077,666512077,0.01,36364,666512077,666512563,0.01,35780,666512563,666512563,0.01,35780,666512563,666512783,0.01,35542,666512783,666512783,0.01,35548,666512783,799857878,94.35,94.35,0.00,1613438,24.62,24.62,60,490665,7.49,7.49,666511620,0.01,36213,666511620,666511620,0.01,36169,666511620,666511985,0.01,35834,666511985,666511985,0.01,35872,666511985,666512175,0.01,35707,666512175,666512175,0.01,35775,666512175,666512363,0.01,35640,666512363,666512363,0.01,35698,666512363,799860920,99.98,99.98,0.00,1528403,23.32,23.32,55,573501,8.75,8.75,
2026-04-01,21:28:14.834,667208049,0.01,36714,667208049,667208049,0.01,36756,667208049,667208574,0.01,36271,667208574,667208574,0.01,36282,667208574,667208897,0.01,36063,667208897,667208897,0.01,36077,667208897,667209149,0.01,35983,667209149,667209149,0.01,35985,667209149,800708663,95.08,95.08,0.00,1605654,24.50,24.50,59,489275,7.47,7.47,667221219,0.01,36998,667221219,667221219,0.01,37043,667221219,667221542,0.01,36873,667221542,667221542,0.01,37003,667221542,667221834,0.01,36832,667221834,667221834,0.01,36942,667221834,667222074,0.01,36859,667222074,667222074,0.01,36916,667222074,800710474,99.90,99.90,0.00,1533277,23.40,23.40,56,580859,8.86,8.86,
2026-04-01,21:28:15.834,666512225,0.01,37314,666512225,666512225,0.01,37233,666512225,666512813,0.01,36602,666512813,666512813,0.01,36514,666512813,666513394,0.01,35829,666513394,666513394,0.01,35867,666513394,666513657,0.01,35477,666513657,666513657,0.01,35477,666513657,799844023,94.31,94.31,0.00,1611200,24.58,24.58,58,485759,7.41,7.41,666498424,0.01,37345,666498424,666498424,0.01,37271,666498424,666498828,0.01,36672,666498828,666498828,0.01,36504,666498828,666498983,0.01,36274,666498983,666498983,0.01,36113,666498983,666499035,0.01,35890,666499035,666499035,0.01,35751,666499035,799859654,99.96,99.96,0.00,1528539,23.32,23.32,56,583248,8.90,8.90,
2026-04-01,21:28:16.834,666514642,0.01,36630,666514642,666514642,0.01,36581,666514642,666515260,0.01,35971,666515260,666515260,0.01,35921,666515260,666515530,0.01,35625,666515530,666515530,0.01,35526,666515530,666515817,0.01,35190,666515817,666515817,0.01,35138,666515817,799863282,94.50,94.50,0.00,1614104,24.63,24.63,58,478137,7.30,7.30,666515388,0.01,36405,666515388,666515388,0.01,36435,666515388,666515779,0.01,36104,666515779,666515779,0.01,36152,666515779,666516060,0.01,35910,666516060,666516060,0.01,35958,666516060,666516329,0.01,35692,666516329,666516329,0.01,35774,666516329,799844947,99.84,99.84,0.00,1530688,23.36,23.36,55,583869,8.91,8.91,
2026-04-01,21:28:17.834,666523691,0.01,36498,666523691,666523691,0.01,36548,666523691,666524266,0.01,35959,666524266,666524266,0.01,36007,666524266,666524641,0.01,35655,666524641,666524641,0.01,35705,666524641,666524841,0.01,35560,666524841,666524841,0.01,35613,666524841,799870813,94.20,94.20,0.00,1615425,24.65,24.65,60,484117,7.39,7.39,666523802,0.01,36593,666523802,666523802,0.01,36577,666523802,666524134,0.01,36248,666524134,666524134,0.01,36246,666524134,666524319,0.01,35984,666524319,666524319,0.01,35991,666524319,666524423,0.01,36071,666524423,666524423,0.01,36086,666524423,799872464,99.87,99.87,0.00,1532786,23.39,23.39,56,572928,8.74,8.74,
2026-04-01,21:28:18.833,666517517,0.01,36604,666517517,666517517,0.01,36612,666517517,666518018,0.01,36207,666518018,666518018,0.01,36211,666518018,666518447,0.01,35781,666518447,666518447,0.01,35784,666518447,666518671,0.01,35536,666518671,666518671,0.01,35529,666518671,799865006,94.55,94.55,0.00,1605366,24.50,24.50,59,486681,7.43,7.43,666516799,0.01,36578,666516799,666516799,0.01,36595,666516799,666517081,0.01,36314,666517081,666517081,0.01,36321,666517081,666517178,0.01,36238,666517178,666517178,0.01,36238,666517178,666517298,0.01,35947,666517298,666517298,0.01,35933,666517298,799862154,99.93,99.93,0.00,1529090,23.33,23.33,56,573390,8.75,8.75,
2026-04-01,21:28:19.833,666504640,0.01,37653,666504640,666504640,0.01,37710,666504640,666505329,0.01,37093,666505329,666505329,0.01,37394,666505329,666506057,0.01,36853,666506057,666506057,0.01,36907,666506057,666506452,0.01,36488,666506452,666506452,0.01,36491,666506452,799853942,94.28,94.28,0.00,1618029,24.69,24.69,60,484558,7.39,7.39,666509456,0.01,37205,666509456,666509456,0.01,37203,666509456,666509877,0.01,36859,666509877,666509877,0.01,36852,666509877,666510275,0.01,36618,666510275,666510275,0.01,36760,666510275,666510632,0.01,36561,666510632,666510632,0.01,36645,666510632,799856995,99.84,99.84,0.00,1531490,23.37,23.37,55,566019,8.64,8.64,
2026-04-01,21:28:20.834,667164332,0.01,37551,667164332,667164332,0.01,37631,667164332,667164866,0.01,37176,667164866,667164866,0.01,36871,667164866,667165382,0.01,36216,667165382,667165382,0.01,36231,667165382,667165609,0.01,49021,667165609,667165609,0.01,49120,667165609,800655752,94.63,94.63,0.00,1610765,24.58,24.58,59,484245,7.39,7.39,667174230,0.01,37286,667174230,667174230,0.01,37285,667174230,667174514,0.01,36936,667174514,667174514,0.01,36945,667174514,667174656,0.01,36718,667174656,667174656,0.01,36660,667174656,667174856,0.01,36303,667174856,667174856,0.01,36233,667174856,800652621,99.96,99.96,0.00,1529729,23.34,23.34,56,580858,8.86,8.86,
2026-04-01,21:28:21.834,666498268,0.01,50675,666498268,666498268,0.01,50614,666498268,666498904,0.01,49866,666498904,666498904,0.01,49872,666498904,666499307,0.01,49526,666499307,666499307,0.01,49512,666499307,666499530,0.01,36334,666499530,666499530,0.01,36236,666499530,799843352,94.07,94.07,0.00,1614130,24.63,24.63,60,487555,7.44,7.44,666500210,0.01,36841,666500210,666500210,0.01,36790,666500210,666500571,0.01,36325,666500571,666500571,0.01,36260,666500571,666500718,0.01,35920,666500718,666500718,0.01,35850,666500718,666500964,0.01,47142,666500964,666500964,0.01,47267,666500964,799861296,99.83,99.83,0.00,1530517,23.35,23.35,55,578941,8.83,8.83,
2026-04-01,21:28:22.834,666515671,0.01,37506,666515671,666515671,0.01,37432,666515671,666516281,0.01,36660,666516281,666516281,0.01,36647,666516281,666516904,0.01,35910,666516904,666516904,0.01,35847,666516904,666517212,0.01,35520,666517212,666517212,0.01,35518,666517212,799863084,94.76,94.76,0.00,1609134,24.55,24.55,60,487109,7.43,7.43,666502941,0.01,48298,666502941,666502941,0.01,48352,666502941,666503254,0.01,48147,666503254,666503254,0.01,48211,666503254,666503480,0.01,48099,666503480,666503480,0.01,48076,666503480,666503746,0.01,36351,666503746,666503746,0.01,36211,666503746,799844470,99.97,99.97,0.00,1528142,23.32,23.32,56,578816,8.83,8.83,
2026-04-01,21:28:23.834,666517717,0.01,36445,666517717,666517717,0.01,36382,666517717,666518212,0.01,35816,666518212,666518212,0.01,35773,666518212,666518494,0.01,35434,666518494,666518494,0.01,35402,666518494,666518755,0.01,35059,666518755,666518755,0.01,34985,666518755,799863948,94.20,94.20,0.00,1609357,24.56,24.56,59,482179,7.36,7.36,666517112,0.01,36747,666517112,666517112,0.01,36728,666517112,666517411,0.01,36393,666517411,666517411,0.01,36361,666517411,666517611,0.01,36133,666517611,666517611,0.01,36141,666517611,666517853,0.01,35805,666517853,666517853,0.01,35806,666517853,799865938,99.96,99.96,0.00,1528183,23.32,23.32,56,583757,8.91,8.91,
2026-04-01,21:28:24.833,666518157,0.01,36127,666518157,666518157,0.01,36270,666518157,666518781,0.01,35790,666518781,666518781,0.01,35839,666518781,666519060,0.01,35646,666519060,666519060,0.01,35681,666519060,666519315,0.01,35474,666519315,666519315,0.01,35548,666519315,799865145,94.78,94.78,0.00,1608875,24.55,24.55,60,486448,7.42,7.42,666517366,0.01,36759,666517366,666517366,0.01,36761,666517366,666517837,0.01,36260,666517837,666517837,0.01,36234,666517837,666517995,0.01,35990,666517995,666517995,0.01,35934,666517995,666518059,0.01,35832,666518059,666518059,0.01,35743,666518059,799862342,99.95,99.95,0.00,1528485,23.32,23.32,56,577807,8.82,8.82,
2026-04-01,21:28:25.834,667165789,0.01,36967,667165789,667165789,0.01,36876,667165789,667166423,0.01,36207,667166423,667166423,0.01,36361,667166423,667166931,0.01,35961,667166931,667166931,0.01,35954,667166931,667167295,0.01,35605,667167295,667167295,0.01,35612,667167295,800645193,93.93,93.93,0.00,1612693,24.61,24.58,59,490075,7.48,7.47,667168695,0.01,36256,667168695,667168695,0.01,36285,667168695,667169019,0.01,36019,667169019,667169019,0.01,36059,667169019,667169278,0.01,36000,667169278,667169278,0.01,36130,667169278,667169610,0.01,35924,667169610,667169610,0.01,36336,667169610,800647790,99.94,99.94,0.00,1531232,23.36,23.34,56,588951,8.99,8.98,
2026-04-01,21:28:26.835,667226412,0.01,36753,667226412,667226412,0.01,36807,667226412,667226879,0.01,36293,667226879,667226879,0.01,36100,667226879,667227185,0.01,35598,667227185,667227185,0.01,35558,667227185,667227349,0.01,35451,667227349,667227349,0.01,35476,667227349,800714123,94.21,94.21,0.00,1603384,24.47,24.47,60,481505,7.35,7.35,667223696,0.01,37596,667223696,667223696,0.01,37872,667223696,667224048,0.01,37775,667224048,667224048,0.01,37848,667224048,667224250,0.01,37644,667224250,667224250,0.01,37582,667224250,667224341,0.01,37434,667224341,667224341,0.01,37113,667224341,800717298,99.90,99.90,0.00,1530620,23.36,23.36,56,581348,8.87,8.87,
