Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:26:29.242,2.00,1.82,100.00,0.00,0.00,1199961194,0.00,0.00,1199962392,0.00,0.00,1200526257,0.00,-1,-1,1200526257,0.00,-1,-1,1200505699,0.00,-1,-1,1200505699,0.00,-1,-1,1200481368,0.00,-1,-1,1200481368,0.00,-1,-1,1199955360,100.00,-1,-1,1199955360,100.00,-1,-1,1199956908,100.00,-1,-1,1199956908,100.00,-1,-1,1199958343,100.00,-1,-1,1199958343,100.00,-1,-1,597557,36.47,36.47,32,392231,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199976695,0.00,0.00,1199977792,0.00,0.00,1200496992,0.00,-1,-1,1200496992,0.00,-1,-1,1200496851,0.00,-1,-1,1200496851,0.00,-1,-1,1200496593,0.00,-1,-1,1200496593,0.00,-1,-1,1199972371,100.00,-1,-1,1199972371,100.00,-1,-1,1199973422,100.00,-1,-1,1199973422,100.00,-1,-1,1199974547,100.00,-1,-1,1199974547,100.00,-1,-1,437690,26.71,26.71,45,350348,5.36,5.36,
2026-04-01,22:26:30.241,2.00,1.82,100.00,0.00,0.00,1199157894,0.00,0.00,1199159200,0.00,0.00,1199678862,0.00,-1,-1,1199678862,0.00,-1,-1,1199678829,0.00,-1,-1,1199678829,0.00,-1,-1,1199679363,0.00,-1,-1,1199679363,0.00,-1,-1,1199118635,100.00,-1,-1,1199118635,100.00,-1,-1,1199119830,100.00,-1,-1,1199119830,100.00,-1,-1,1199132811,100.00,-1,-1,1199132811,100.00,-1,-1,597955,36.50,36.50,32,392895,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199123639,0.00,0.00,1199124797,0.00,0.00,1199645153,0.00,-1,-1,1199645153,0.00,-1,-1,1199645153,0.00,-1,-1,1199645153,0.00,-1,-1,1199645218,0.00,-1,-1,1199645218,0.00,-1,-1,1199119680,100.00,-1,-1,1199119680,100.00,-1,-1,1199120639,100.00,-1,-1,1199120639,100.00,-1,-1,1199121764,100.00,-1,-1,1199121764,100.00,-1,-1,438327,26.75,26.75,45,350027,5.36,5.36,
2026-04-01,22:26:31.242,1.99,1.84,100.00,0.00,0.00,1200025189,0.00,0.00,1200026422,0.00,0.00,1200545501,0.00,-1,-1,1200545501,0.00,-1,-1,1200545748,0.00,-1,-1,1200545748,0.00,-1,-1,1200545363,0.00,-1,-1,1200545363,0.00,-1,-1,1200019724,100.00,-1,-1,1200019724,100.00,-1,-1,1200020931,100.00,-1,-1,1200020931,100.00,-1,-1,1200022923,100.00,-1,-1,1200022923,100.00,-1,-1,598558,36.53,36.50,32,392147,6.00,5.99,1.89,0.80,100.00,0.00,0.00,1200006786,0.00,0.00,1200007542,0.00,0.00,1200569247,0.00,-1,-1,1200569247,0.00,-1,-1,1200569342,0.00,-1,-1,1200569342,0.00,-1,-1,1200569546,0.00,-1,-1,1200569546,0.00,-1,-1,1200002323,100.00,-1,-1,1200002323,100.00,-1,-1,1200003135,100.00,-1,-1,1200003135,100.00,-1,-1,1200004421,100.00,-1,-1,1200004421,100.00,-1,-1,433390,26.45,26.43,45,351570,5.38,5.37,
2026-04-01,22:26:32.242,2.00,1.85,100.00,0.00,0.00,1199984053,0.00,0.00,1199985501,0.00,0.00,1200544879,0.00,-1,-1,1200544879,0.00,-1,-1,1200544662,0.00,-1,-1,1200544662,0.00,-1,-1,1200544663,0.00,-1,-1,1200544663,0.00,-1,-1,1199978884,100.00,-1,-1,1199978884,100.00,-1,-1,1199980017,100.00,-1,-1,1199980017,100.00,-1,-1,1199981564,100.00,-1,-1,1199981564,100.00,-1,-1,606131,37.00,37.00,32,391773,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199989962,0.00,0.00,1199991644,0.00,0.00,1200526449,0.00,-1,-1,1200526449,0.00,-1,-1,1200526301,0.00,-1,-1,1200526301,0.00,-1,-1,1200526270,0.00,-1,-1,1200526270,0.00,-1,-1,1199984151,100.00,-1,-1,1199984151,100.00,-1,-1,1199998876,100.00,-1,-1,1199998876,100.00,-1,-1,1199987670,100.00,-1,-1,1199987670,100.00,-1,-1,435988,26.61,26.61,45,350980,5.37,5.37,
2026-04-01,22:26:33.242,2.00,1.85,100.00,0.00,0.00,1199972023,0.00,0.00,1199973209,0.00,0.00,1200492009,0.00,-1,-1,1200492009,0.00,-1,-1,1200491865,0.00,-1,-1,1200491865,0.00,-1,-1,1200491687,0.00,-1,-1,1200491687,0.00,-1,-1,1199966379,100.00,-1,-1,1199966379,100.00,-1,-1,1199967595,100.00,-1,-1,1199967595,100.00,-1,-1,1199969563,100.00,-1,-1,1199969563,100.00,-1,-1,606445,37.01,37.01,32,392630,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199987672,0.00,0.00,1199989031,0.00,0.00,1200509352,0.00,-1,-1,1200509352,0.00,-1,-1,1200509409,0.00,-1,-1,1200509409,0.00,-1,-1,1200509351,0.00,-1,-1,1200509351,0.00,-1,-1,1199982427,100.00,-1,-1,1199982427,100.00,-1,-1,1199983909,100.00,-1,-1,1199983909,100.00,-1,-1,1199985403,100.00,-1,-1,1199985403,100.00,-1,-1,438194,26.75,26.75,45,351855,5.38,5.38,
2026-04-01,22:26:34.242,2.00,1.86,100.00,0.00,0.00,1198751272,0.00,0.00,1198752806,0.00,0.00,1199270439,0.00,-1,-1,1199270439,0.00,-1,-1,1199270394,0.00,-1,-1,1199270394,0.00,-1,-1,1199305141,0.00,-1,-1,1199305141,0.00,-1,-1,1198745185,100.00,-1,-1,1198745185,100.00,-1,-1,1198746324,100.00,-1,-1,1198746324,100.00,-1,-1,1198748040,100.00,-1,-1,1198748040,100.00,-1,-1,605331,36.95,36.95,32,393122,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1198745260,0.00,0.00,1198746744,0.00,0.00,1199285307,0.00,-1,-1,1199285307,0.00,-1,-1,1199285215,0.00,-1,-1,1199285215,0.00,-1,-1,1199285261,0.00,-1,-1,1199285261,0.00,-1,-1,1198741061,100.00,-1,-1,1198741061,100.00,-1,-1,1198741803,100.00,-1,-1,1198741803,100.00,-1,-1,1198743029,100.00,-1,-1,1198743029,100.00,-1,-1,439627,26.83,26.83,45,353358,5.41,5.41,
2026-04-01,22:26:35.242,2.00,1.86,100.00,0.00,0.00,1200122805,0.00,0.00,1200123950,0.00,0.00,1200676511,0.00,-1,-1,1200676511,0.00,-1,-1,1200676854,0.00,-1,-1,1200676854,0.00,-1,-1,1200642222,0.00,-1,-1,1200642222,0.00,-1,-1,1200117217,100.00,-1,-1,1200117217,100.00,-1,-1,1200118517,100.00,-1,-1,1200118517,100.00,-1,-1,1200120264,100.00,-1,-1,1200120264,100.00,-1,-1,605547,36.96,36.96,32,392595,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1200150633,0.00,0.00,1200152229,0.00,0.00,1200672820,0.00,-1,-1,1200672820,0.00,-1,-1,1200672809,0.00,-1,-1,1200672809,0.00,-1,-1,1200672860,0.00,-1,-1,1200672860,0.00,-1,-1,1200146578,100.00,-1,-1,1200146578,100.00,-1,-1,1200147448,100.00,-1,-1,1200147448,100.00,-1,-1,1200148761,100.00,-1,-1,1200148761,100.00,-1,-1,439733,26.84,26.84,45,351088,5.37,5.37,
2026-04-01,22:26:36.243,2.00,1.89,100.00,0.00,0.00,1199304873,0.00,0.00,1199307310,0.00,0.00,1199854993,0.00,-1,-1,1199854993,0.00,-1,-1,1199855763,0.00,-1,-1,1199855763,0.00,-1,-1,1199865188,0.00,-1,-1,1199865188,0.00,-1,-1,1199295463,100.00,-1,-1,1199295463,100.00,-1,-1,1199296964,100.00,-1,-1,1199296964,100.00,-1,-1,1199300208,100.00,-1,-1,1199300208,100.00,-1,-1,607647,37.09,37.09,32,394050,6.03,6.03,1.90,0.80,100.00,0.00,0.00,1199351781,0.00,0.00,1199353651,0.00,0.00,1199875297,0.00,-1,-1,1199875297,0.00,-1,-1,1199875342,0.00,-1,-1,1199875342,0.00,-1,-1,1199880114,0.00,-1,-1,1199880114,0.00,-1,-1,1199346528,100.00,-1,-1,1199346528,100.00,-1,-1,1199347671,100.00,-1,-1,1199347671,100.00,-1,-1,1199349288,100.00,-1,-1,1199349288,100.00,-1,-1,437165,26.68,26.68,45,350506,5.36,5.36,
2026-04-01,22:26:37.242,2.00,1.91,100.00,0.00,0.00,1199115128,0.00,0.00,1199116644,0.00,0.00,1199661161,0.00,-1,-1,1199661161,0.00,-1,-1,1199660436,0.00,-1,-1,1199660436,0.00,-1,-1,1199651029,0.00,-1,-1,1199651029,0.00,-1,-1,1199073528,100.00,-1,-1,1199073528,100.00,-1,-1,1199074800,100.00,-1,-1,1199074800,100.00,-1,-1,1199076198,100.00,-1,-1,1199076198,100.00,-1,-1,608787,37.16,37.16,31,393716,6.02,6.02,1.90,0.80,100.00,0.00,0.00,1199020118,0.00,0.00,1199020690,0.00,0.00,1199609927,0.00,-1,-1,1199609927,0.00,-1,-1,1199609721,0.00,-1,-1,1199609721,0.00,-1,-1,1199604853,0.00,-1,-1,1199604853,0.00,-1,-1,1199023689,100.00,-1,-1,1199023689,100.00,-1,-1,1199022629,100.00,-1,-1,1199022629,100.00,-1,-1,1199021808,100.00,-1,-1,1199021808,100.00,-1,-1,438468,26.76,26.76,45,349695,5.35,5.35,
2026-04-01,22:26:38.243,2.00,1.91,100.00,0.00,0.00,1199987686,0.00,0.00,1199988901,0.00,0.00,1200509056,0.00,-1,-1,1200509056,0.00,-1,-1,1200508854,0.00,-1,-1,1200508854,0.00,-1,-1,1200508785,0.00,-1,-1,1200508785,0.00,-1,-1,1199982100,100.00,-1,-1,1199982100,100.00,-1,-1,1199983485,100.00,-1,-1,1199983485,100.00,-1,-1,1199985060,100.00,-1,-1,1199985060,100.00,-1,-1,609524,37.20,37.20,32,392820,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1200011232,0.00,0.00,1200011959,0.00,0.00,1200530196,0.00,-1,-1,1200530196,0.00,-1,-1,1200530293,0.00,-1,-1,1200530293,0.00,-1,-1,1200530181,0.00,-1,-1,1200530181,0.00,-1,-1,1200007352,100.00,-1,-1,1200007352,100.00,-1,-1,1200008216,100.00,-1,-1,1200008216,100.00,-1,-1,1200009274,100.00,-1,-1,1200009274,100.00,-1,-1,438186,26.74,26.74,45,350253,5.36,5.36,
2026-04-01,22:26:39.242,2.00,1.91,100.00,0.00,0.00,1199050317,0.00,0.00,1199051625,0.00,0.00,1199568495,0.00,-1,-1,1199568495,0.00,-1,-1,1199568444,0.00,-1,-1,1199568444,0.00,-1,-1,1199568324,0.00,-1,-1,1199568324,0.00,-1,-1,1199045264,100.00,-1,-1,1199045264,100.00,-1,-1,1199046448,100.00,-1,-1,1199046448,100.00,-1,-1,1199047819,100.00,-1,-1,1199047819,100.00,-1,-1,610037,37.23,37.23,32,392988,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199025038,0.00,0.00,1199026423,0.00,0.00,1199545693,0.00,-1,-1,1199545693,0.00,-1,-1,1199545756,0.00,-1,-1,1199545756,0.00,-1,-1,1199545945,0.00,-1,-1,1199545945,0.00,-1,-1,1199020734,100.00,-1,-1,1199020734,100.00,-1,-1,1199021917,100.00,-1,-1,1199021917,100.00,-1,-1,1199023044,100.00,-1,-1,1199023044,100.00,-1,-1,436870,26.66,26.66,45,349300,5.34,5.34,
2026-04-01,22:26:40.243,2.00,1.89,100.00,0.00,0.00,1199934565,0.00,0.00,1199935750,0.00,0.00,1200454155,0.00,-1,-1,1200454155,0.00,-1,-1,1200454446,0.00,-1,-1,1200454446,0.00,-1,-1,1200454527,0.00,-1,-1,1200454527,0.00,-1,-1,1199927487,100.00,-1,-1,1199927487,100.00,-1,-1,1199929557,100.00,-1,-1,1199929557,100.00,-1,-1,1199931312,100.00,-1,-1,1199931312,100.00,-1,-1,607911,37.10,37.10,32,392963,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199949318,0.00,0.00,1199950734,0.00,0.00,1200472235,0.00,-1,-1,1200472235,0.00,-1,-1,1200472387,0.00,-1,-1,1200472387,0.00,-1,-1,1200472355,0.00,-1,-1,1200472355,0.00,-1,-1,1199944502,100.00,-1,-1,1199944502,100.00,-1,-1,1199946404,100.00,-1,-1,1199946404,100.00,-1,-1,1199947251,100.00,-1,-1,1199947251,100.00,-1,-1,434062,26.49,26.49,45,351189,5.37,5.37,
2026-04-01,22:26:41.242,2.00,1.88,100.00,0.00,0.00,1199013507,0.00,0.00,1199015450,0.00,0.00,1199536422,0.00,-1,-1,1199536422,0.00,-1,-1,1199535924,0.00,-1,-1,1199535924,0.00,-1,-1,1199536269,0.00,-1,-1,1199536269,0.00,-1,-1,1199007760,100.00,-1,-1,1199007760,100.00,-1,-1,1199009575,100.00,-1,-1,1199009575,100.00,-1,-1,1199010834,100.00,-1,-1,1199010834,100.00,-1,-1,606686,37.03,37.03,31,391875,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1198978447,0.00,0.00,1198979780,0.00,0.00,1199514430,0.00,-1,-1,1199514430,0.00,-1,-1,1199514312,0.00,-1,-1,1199514312,0.00,-1,-1,1199514192,0.00,-1,-1,1199514192,0.00,-1,-1,1198987004,100.00,-1,-1,1198987004,100.00,-1,-1,1198974494,100.00,-1,-1,1198974494,100.00,-1,-1,1198975906,100.00,-1,-1,1198975906,100.00,-1,-1,434406,26.51,26.51,45,349549,5.35,5.35,
2026-04-01,22:26:42.243,2.00,1.90,100.00,0.00,0.00,1199906518,0.00,0.00,1199907907,0.00,0.00,1200429344,0.00,-1,-1,1200429344,0.00,-1,-1,1200429726,0.00,-1,-1,1200429726,0.00,-1,-1,1200429909,0.00,-1,-1,1200429909,0.00,-1,-1,1199901150,100.00,-1,-1,1199901150,100.00,-1,-1,1199902446,100.00,-1,-1,1199902446,100.00,-1,-1,1199904108,100.00,-1,-1,1199904108,100.00,-1,-1,607440,37.08,37.08,32,390309,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1199936666,0.00,0.00,1199937974,0.00,0.00,1200458683,0.00,-1,-1,1200458683,0.00,-1,-1,1200458849,0.00,-1,-1,1200458849,0.00,-1,-1,1200459050,0.00,-1,-1,1200459050,0.00,-1,-1,1199932114,100.00,-1,-1,1199932114,100.00,-1,-1,1199933059,100.00,-1,-1,1199933059,100.00,-1,-1,1199934624,100.00,-1,-1,1199934624,100.00,-1,-1,433301,26.45,26.45,45,350346,5.36,5.36,
2026-04-01,22:26:43.242,2.00,1.89,100.00,0.00,0.00,1198942186,0.00,0.00,1198943658,0.00,0.00,1199491159,0.00,-1,-1,1199491159,0.00,-1,-1,1199491239,0.00,-1,-1,1199491239,0.00,-1,-1,1199490638,0.00,-1,-1,1199490638,0.00,-1,-1,1198935850,100.00,-1,-1,1198935850,100.00,-1,-1,1198937856,100.00,-1,-1,1198937856,100.00,-1,-1,1198939514,100.00,-1,-1,1198939514,100.00,-1,-1,606275,37.00,37.00,32,391906,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199010286,0.00,0.00,1199011409,0.00,0.00,1199564294,0.00,-1,-1,1199564294,0.00,-1,-1,1199570504,0.00,-1,-1,1199570504,0.00,-1,-1,1199570473,0.00,-1,-1,1199570473,0.00,-1,-1,1199001287,100.00,-1,-1,1199001287,100.00,-1,-1,1199005363,100.00,-1,-1,1199005363,100.00,-1,-1,1199007927,100.00,-1,-1,1199007927,100.00,-1,-1,432146,26.38,26.38,45,349653,5.35,5.35,
2026-04-01,22:26:44.243,2.00,1.93,100.00,0.00,0.00,1200027338,0.00,0.00,1200028726,0.00,0.00,1200579501,0.00,-1,-1,1200579501,0.00,-1,-1,1200579447,0.00,-1,-1,1200579447,0.00,-1,-1,1200579610,0.00,-1,-1,1200579610,0.00,-1,-1,1200021833,100.00,-1,-1,1200021833,100.00,-1,-1,1200023394,100.00,-1,-1,1200023394,100.00,-1,-1,1200025134,100.00,-1,-1,1200025134,100.00,-1,-1,608780,37.16,37.16,32,389645,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199976902,0.00,0.00,1199978055,0.00,0.00,1200504641,0.00,-1,-1,1200504641,0.00,-1,-1,1200498343,0.00,-1,-1,1200498343,0.00,-1,-1,1200498203,0.00,-1,-1,1200498203,0.00,-1,-1,1199972972,100.00,-1,-1,1199972972,100.00,-1,-1,1199973718,100.00,-1,-1,1199973718,100.00,-1,-1,1199974608,100.00,-1,-1,1199974608,100.00,-1,-1,433428,26.45,26.45,45,350158,5.36,5.36,
2026-04-01,22:26:45.242,2.00,1.94,100.00,0.00,0.00,1198874809,0.00,0.00,1198875971,0.00,0.00,1199432565,0.00,-1,-1,1199432565,0.00,-1,-1,1199432334,0.00,-1,-1,1199432334,0.00,-1,-1,1199432213,0.00,-1,-1,1199432213,0.00,-1,-1,1198868640,100.00,-1,-1,1198868640,100.00,-1,-1,1198870119,100.00,-1,-1,1198870119,100.00,-1,-1,1198871685,100.00,-1,-1,1198871685,100.00,-1,-1,611579,37.33,37.33,31,391634,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1198872747,0.00,0.00,1198874070,0.00,0.00,1199405148,0.00,-1,-1,1199405148,0.00,-1,-1,1199405095,0.00,-1,-1,1199405095,0.00,-1,-1,1199405233,0.00,-1,-1,1199405233,0.00,-1,-1,1198867632,100.00,-1,-1,1198867632,100.00,-1,-1,1198868956,100.00,-1,-1,1198868956,100.00,-1,-1,1198870295,100.00,-1,-1,1198870295,100.00,-1,-1,430942,26.30,26.30,45,349756,5.35,5.35,
2026-04-01,22:26:46.243,1.99,1.89,100.00,0.00,0.00,1200062421,0.00,0.00,1200063479,0.00,0.00,1200582120,0.00,-1,-1,1200582120,0.00,-1,-1,1200582336,0.00,-1,-1,1200582336,0.00,-1,-1,1200582357,0.00,-1,-1,1200582357,0.00,-1,-1,1200057280,100.00,-1,-1,1200057280,100.00,-1,-1,1200058385,100.00,-1,-1,1200058385,100.00,-1,-1,1200059723,100.00,-1,-1,1200059723,100.00,-1,-1,603615,36.84,36.84,31,391593,5.99,5.99,1.89,0.80,100.00,0.00,0.00,1200085753,0.00,0.00,1200088011,0.00,0.00,1200641679,0.00,-1,-1,1200641679,0.00,-1,-1,1200650885,0.00,-1,-1,1200650885,0.00,-1,-1,1200660561,0.00,-1,-1,1200660561,0.00,-1,-1,1200080065,100.00,-1,-1,1200080065,100.00,-1,-1,1200081053,100.00,-1,-1,1200081053,100.00,-1,-1,1200082426,100.00,-1,-1,1200082426,100.00,-1,-1,431076,26.31,26.31,46,350269,5.36,5.36,
2026-04-01,22:26:47.242,2.00,1.89,100.00,0.00,0.00,1198978835,0.00,0.00,1198979942,0.00,0.00,1199524907,0.00,-1,-1,1199524907,0.00,-1,-1,1199524641,0.00,-1,-1,1199524641,0.00,-1,-1,1199524813,0.00,-1,-1,1199524813,0.00,-1,-1,1198973641,100.00,-1,-1,1198973641,100.00,-1,-1,1198974918,100.00,-1,-1,1198974918,100.00,-1,-1,1198976294,100.00,-1,-1,1198976294,100.00,-1,-1,605311,36.95,36.95,32,391596,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1198879046,0.00,0.00,1198877303,0.00,0.00,1199492991,0.00,-1,-1,1199492991,0.00,-1,-1,1199483832,0.00,-1,-1,1199483832,0.00,-1,-1,1199474064,0.00,-1,-1,1199474064,0.00,-1,-1,1198880709,100.00,-1,-1,1198880709,100.00,-1,-1,1198880286,100.00,-1,-1,1198880286,100.00,-1,-1,1198878762,100.00,-1,-1,1198878762,100.00,-1,-1,437933,26.73,26.73,45,348344,5.33,5.33,
2026-04-01,22:26:48.243,2.00,1.89,100.00,0.00,0.00,1199979696,0.00,0.00,1199983802,0.00,0.00,1200535999,0.00,-1,-1,1200535999,0.00,-1,-1,1200545625,0.00,-1,-1,1200545625,0.00,-1,-1,1200549282,0.00,-1,-1,1200549282,0.00,-1,-1,1199967177,100.00,-1,-1,1199967177,100.00,-1,-1,1199970548,100.00,-1,-1,1199970548,100.00,-1,-1,1199974900,100.00,-1,-1,1199974900,100.00,-1,-1,606916,37.04,37.04,31,391391,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200216840,0.00,0.00,1200235071,0.00,0.00,1200785591,0.00,-1,-1,1200785591,0.00,-1,-1,1200785679,0.00,-1,-1,1200785679,0.00,-1,-1,1200785744,0.00,-1,-1,1200785744,0.00,-1,-1,1200211779,100.00,-1,-1,1200211779,100.00,-1,-1,1200213069,100.00,-1,-1,1200213069,100.00,-1,-1,1200214405,100.00,-1,-1,1200214405,100.00,-1,-1,435615,26.59,26.59,45,349148,5.34,5.34,
2026-04-01,22:26:49.242,2.00,1.89,100.00,0.00,0.00,1198995366,0.00,0.00,1198994721,0.00,0.00,1199629079,0.00,-1,-1,1199629079,0.00,-1,-1,1199619419,0.00,-1,-1,1199619419,0.00,-1,-1,1199615628,0.00,-1,-1,1199615628,0.00,-1,-1,1198995112,100.00,-1,-1,1198995112,100.00,-1,-1,1198994919,100.00,-1,-1,1198994919,100.00,-1,-1,1198994601,100.00,-1,-1,1198994601,100.00,-1,-1,609315,37.19,37.19,31,390557,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198858226,0.00,0.00,1198859585,0.00,0.00,1199382395,0.00,-1,-1,1199382395,0.00,-1,-1,1199382057,0.00,-1,-1,1199382057,0.00,-1,-1,1199382170,0.00,-1,-1,1199382170,0.00,-1,-1,1198854496,100.00,-1,-1,1198854496,100.00,-1,-1,1198855278,100.00,-1,-1,1198855278,100.00,-1,-1,1198856095,100.00,-1,-1,1198856095,100.00,-1,-1,435233,26.56,26.56,45,349343,5.34,5.34,
2026-04-01,22:26:50.242,2.00,1.91,100.00,0.00,0.00,1199780930,0.00,0.00,1199779121,0.00,0.00,1200211194,0.00,-1,-1,1200211194,0.00,-1,-1,1200188331,0.00,-1,-1,1200188331,0.00,-1,-1,1200165413,0.00,-1,-1,1200165413,0.00,-1,-1,1199797087,100.00,-1,-1,1199797087,100.00,-1,-1,1199790298,100.00,-1,-1,1199790298,100.00,-1,-1,1199784073,100.00,-1,-1,1199784073,100.00,-1,-1,607527,37.08,37.08,32,390237,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1199040297,0.00,0.00,1199038601,0.00,0.00,1199473540,0.00,-1,-1,1199473540,0.00,-1,-1,1199450774,0.00,-1,-1,1199450774,0.00,-1,-1,1199427633,0.00,-1,-1,1199427633,0.00,-1,-1,1199058991,100.00,-1,-1,1199058991,100.00,-1,-1,1199051753,100.00,-1,-1,1199051753,100.00,-1,-1,1199044397,100.00,-1,-1,1199044397,100.00,-1,-1,433807,26.48,26.48,45,348964,5.34,5.34,
2026-04-01,22:26:51.242,2.00,1.87,100.00,0.00,0.00,1199146421,0.00,0.00,1199150986,0.00,0.00,1199446366,0.00,-1,-1,1199446366,0.00,-1,-1,1199469664,0.00,-1,-1,1199469664,0.00,-1,-1,1199492644,0.00,-1,-1,1199492644,0.00,-1,-1,1199117859,100.00,-1,-1,1199117859,100.00,-1,-1,1199127816,100.00,-1,-1,1199127816,100.00,-1,-1,1199137488,100.00,-1,-1,1199137488,100.00,-1,-1,605882,36.98,36.98,31,391985,6.00,6.00,1.90,0.80,100.00,0.00,0.00,1199873423,0.00,0.00,1199878534,0.00,0.00,1200177691,0.00,-1,-1,1200177691,0.00,-1,-1,1200200587,0.00,-1,-1,1200200587,0.00,-1,-1,1200223592,0.00,-1,-1,1200223592,0.00,-1,-1,1199846007,100.00,-1,-1,1199846007,100.00,-1,-1,1199855191,100.00,-1,-1,1199855191,100.00,-1,-1,1199864904,100.00,-1,-1,1199864904,100.00,-1,-1,435117,26.56,26.56,45,349840,5.35,5.35,
2026-04-01,22:26:52.243,2.00,1.85,100.00,0.00,0.00,1200026097,0.00,0.00,1200026708,0.00,0.00,1200530114,0.00,-1,-1,1200530114,0.00,-1,-1,1200525882,0.00,-1,-1,1200525882,0.00,-1,-1,1200521828,0.00,-1,-1,1200521828,0.00,-1,-1,1200024575,100.00,-1,-1,1200024575,100.00,-1,-1,1200024371,100.00,-1,-1,1200024371,100.00,-1,-1,1200024660,100.00,-1,-1,1200024660,100.00,-1,-1,603509,36.84,36.84,32,391816,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199926121,0.00,0.00,1199927219,0.00,0.00,1200448148,0.00,-1,-1,1200448148,0.00,-1,-1,1200448222,0.00,-1,-1,1200448222,0.00,-1,-1,1200448325,0.00,-1,-1,1200448325,0.00,-1,-1,1199921815,100.00,-1,-1,1199921815,100.00,-1,-1,1199922989,100.00,-1,-1,1199922989,100.00,-1,-1,1199924044,100.00,-1,-1,1199924044,100.00,-1,-1,435688,26.59,26.59,45,349998,5.35,5.35,
2026-04-01,22:26:53.242,2.00,1.84,100.00,0.00,0.00,1198779270,0.00,0.00,1198782364,0.00,0.00,1199330343,0.00,-1,-1,1199330343,0.00,-1,-1,1199345585,0.00,-1,-1,1199345585,0.00,-1,-1,1199358696,0.00,-1,-1,1199358696,0.00,-1,-1,1198763502,100.00,-1,-1,1198763502,100.00,-1,-1,1198768603,100.00,-1,-1,1198768603,100.00,-1,-1,1198773843,100.00,-1,-1,1198773843,100.00,-1,-1,600859,36.67,36.67,31,392910,6.01,6.01,1.90,0.80,100.00,0.00,0.00,1199052119,0.00,0.00,1199054692,0.00,0.00,1199608276,0.00,-1,-1,1199608276,0.00,-1,-1,1199608774,0.00,-1,-1,1199608774,0.00,-1,-1,1199608492,0.00,-1,-1,1199608492,0.00,-1,-1,1199042526,100.00,-1,-1,1199042526,100.00,-1,-1,1199045666,100.00,-1,-1,1199045666,100.00,-1,-1,1199048936,100.00,-1,-1,1199048936,100.00,-1,-1,433525,26.46,26.46,45,348341,5.33,5.33,
