Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:22:04.989,2.20,2.15,100.00,0.00,0.00,1333656110,100.00,-1,-1,1333656110,100.00,-1,-1,1333655972,100.00,-1,-1,1333655972,100.00,-1,-1,1333655974,100.00,-1,-1,1333655974,100.00,-1,-1,1333655972,100.00,-1,-1,1333655972,100.00,-1,-1,1333655970,100.00,-1,-1,1333655970,100.00,-1,-1,1333655976,100.00,-1,-1,1333655976,100.00,-1,-1,1333655976,100.00,-1,-1,1333655976,100.00,-1,-1,1333655976,100.00,-1,-1,1333655976,100.00,-1,-1,1100380273,0.00,0.00,0.00,1505193,91.87,91.87,63,697128,10.67,10.67,
2026-04-01,22:22:05.991,2.20,2.15,100.00,0.00,0.00,1333322056,100.00,-1,-1,1333322056,100.00,-1,-1,1333322060,100.00,-1,-1,1333322060,100.00,-1,-1,1333322080,100.00,-1,-1,1333322080,100.00,-1,-1,1333322106,100.00,-1,-1,1333322106,100.00,-1,-1,1333322110,100.00,-1,-1,1333322110,100.00,-1,-1,1333322122,100.00,-1,-1,1333322122,100.00,-1,-1,1333322036,100.00,-1,-1,1333322036,100.00,-1,-1,1333322060,100.00,-1,-1,1333322060,100.00,-1,-1,1100116556,0.00,0.00,0.00,1505062,91.86,91.77,64,696235,10.65,10.64,
2026-04-01,22:22:06.990,2.20,2.12,100.00,0.00,0.00,1334356554,100.00,-1,-1,1334356554,100.00,-1,-1,1334356570,100.00,-1,-1,1334356570,100.00,-1,-1,1334356576,100.00,-1,-1,1334356576,100.00,-1,-1,1334356570,100.00,-1,-1,1334356570,100.00,-1,-1,1334356568,100.00,-1,-1,1334356568,100.00,-1,-1,1334356570,100.00,-1,-1,1334356570,100.00,-1,-1,1334356466,100.00,-1,-1,1334356466,100.00,-1,-1,1334356466,100.00,-1,-1,1334356466,100.00,-1,-1,1100967197,0.00,0.00,0.00,1501854,91.67,91.67,63,697861,10.68,10.68,
2026-04-01,22:22:07.993,2.20,2.14,99.89,0.11,0.00,1333251856,100.00,-1,-1,1333251856,100.00,-1,-1,1333251864,100.00,-1,-1,1333251864,100.00,-1,-1,1333251860,100.00,-1,-1,1333251860,100.00,-1,-1,1333251862,100.00,-1,-1,1333251862,100.00,-1,-1,1333251858,100.00,-1,-1,1333251858,100.00,-1,-1,1333251860,100.00,-1,-1,1333251860,100.00,-1,-1,1333251856,100.00,-1,-1,1333251856,100.00,-1,-1,1333251852,100.00,-1,-1,1333251852,100.00,-1,-1,1100057703,0.00,0.00,0.00,1518836,92.70,92.70,63,700212,10.71,10.71,
2026-04-01,22:22:08.993,2.20,2.12,100.00,0.00,0.00,1333166844,100.00,-1,-1,1333166844,100.00,-1,-1,1333166848,100.00,-1,-1,1333166848,100.00,-1,-1,1333166822,100.00,-1,-1,1333166822,100.00,-1,-1,1333166790,100.00,-1,-1,1333166790,100.00,-1,-1,1333166786,100.00,-1,-1,1333166786,100.00,-1,-1,1333166786,100.00,-1,-1,1333166786,100.00,-1,-1,1333166750,100.00,-1,-1,1333166750,100.00,-1,-1,1333166744,100.00,-1,-1,1333166744,100.00,-1,-1,1099984391,0.00,0.00,0.00,1507543,92.01,92.01,63,696587,10.66,10.66,
2026-04-01,22:22:09.990,2.20,2.13,100.00,0.00,0.00,1333008784,100.00,-1,-1,1333008784,100.00,-1,-1,1333008786,100.00,-1,-1,1333008786,100.00,-1,-1,1333008788,100.00,-1,-1,1333008788,100.00,-1,-1,1333008790,100.00,-1,-1,1333008790,100.00,-1,-1,1333008790,100.00,-1,-1,1333008790,100.00,-1,-1,1333008760,100.00,-1,-1,1333008760,100.00,-1,-1,1333008760,100.00,-1,-1,1333008760,100.00,-1,-1,1333008756,100.00,-1,-1,1333008756,100.00,-1,-1,1099868017,0.00,0.00,0.00,1504900,91.85,91.85,63,696772,10.66,10.66,
2026-04-01,22:22:10.991,2.20,2.14,100.00,0.00,0.00,1333330308,100.00,-1,-1,1333330308,100.00,-1,-1,1333330312,100.00,-1,-1,1333330312,100.00,-1,-1,1333330310,100.00,-1,-1,1333330310,100.00,-1,-1,1333330306,100.00,-1,-1,1333330306,100.00,-1,-1,1333330300,100.00,-1,-1,1333330300,100.00,-1,-1,1333330300,100.00,-1,-1,1333330300,100.00,-1,-1,1333330300,100.00,-1,-1,1333330300,100.00,-1,-1,1333330302,100.00,-1,-1,1333330302,100.00,-1,-1,1100114221,0.00,0.00,0.00,1505782,91.91,91.91,63,697394,10.67,10.67,
2026-04-01,22:22:11.990,2.20,2.13,100.00,0.00,0.00,1333101508,100.00,-1,-1,1333101508,100.00,-1,-1,1333101510,100.00,-1,-1,1333101510,100.00,-1,-1,1333101508,100.00,-1,-1,1333101508,100.00,-1,-1,1333101512,100.00,-1,-1,1333101512,100.00,-1,-1,1333101510,100.00,-1,-1,1333101510,100.00,-1,-1,1333101514,100.00,-1,-1,1333101514,100.00,-1,-1,1333101512,100.00,-1,-1,1333101512,100.00,-1,-1,1333101512,100.00,-1,-1,1333101512,100.00,-1,-1,1099943749,0.00,0.00,0.00,1507474,92.01,92.01,63,699037,10.70,10.70,
2026-04-01,22:22:12.992,2.20,2.13,100.00,0.00,0.00,1333307570,100.00,-1,-1,1333307570,100.00,-1,-1,1333307566,100.00,-1,-1,1333307566,100.00,-1,-1,1333307562,100.00,-1,-1,1333307562,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307560,100.00,-1,-1,1333307586,100.00,-1,-1,1333307586,100.00,-1,-1,1100109106,0.00,0.00,0.00,1501289,91.63,91.63,64,696450,10.66,10.66,
2026-04-01,22:22:13.990,2.20,2.13,100.00,0.00,0.00,1333124598,100.00,-1,-1,1333124598,100.00,-1,-1,1333124600,100.00,-1,-1,1333124600,100.00,-1,-1,1333124600,100.00,-1,-1,1333124600,100.00,-1,-1,1333124604,100.00,-1,-1,1333124604,100.00,-1,-1,1333124612,100.00,-1,-1,1333124612,100.00,-1,-1,1333124644,100.00,-1,-1,1333124644,100.00,-1,-1,1333124642,100.00,-1,-1,1333124642,100.00,-1,-1,1333124642,100.00,-1,-1,1333124642,100.00,-1,-1,1099943672,0.00,0.00,0.00,1499727,91.54,91.54,63,694615,10.63,10.63,
2026-04-01,22:22:14.990,2.20,2.13,100.00,0.00,0.00,1333316392,100.00,-1,-1,1333316392,100.00,-1,-1,1333316396,100.00,-1,-1,1333316396,100.00,-1,-1,1333316394,100.00,-1,-1,1333316394,100.00,-1,-1,1333316330,100.00,-1,-1,1333316330,100.00,-1,-1,1333316286,100.00,-1,-1,1333316286,100.00,-1,-1,1333316298,100.00,-1,-1,1333316298,100.00,-1,-1,1333316294,100.00,-1,-1,1333316294,100.00,-1,-1,1333316294,100.00,-1,-1,1333316294,100.00,-1,-1,1100110346,0.00,0.00,0.00,1501495,91.64,91.55,63,697752,10.68,10.66,
2026-04-01,22:22:15.991,2.20,2.14,100.00,0.00,0.00,1333360856,100.00,-1,-1,1333360856,100.00,-1,-1,1333360856,100.00,-1,-1,1333360856,100.00,-1,-1,1333360862,100.00,-1,-1,1333360862,100.00,-1,-1,1333360860,100.00,-1,-1,1333360860,100.00,-1,-1,1333360860,100.00,-1,-1,1333360860,100.00,-1,-1,1333360860,100.00,-1,-1,1333360860,100.00,-1,-1,1333360934,100.00,-1,-1,1333360934,100.00,-1,-1,1333360936,100.00,-1,-1,1333360936,100.00,-1,-1,1100159594,0.00,0.00,0.00,1505159,91.87,91.87,63,697472,10.67,10.67,
2026-04-01,22:22:16.991,2.20,2.14,100.00,0.00,0.00,1333263792,100.00,-1,-1,1333263792,100.00,-1,-1,1333263796,100.00,-1,-1,1333263796,100.00,-1,-1,1333263800,100.00,-1,-1,1333263800,100.00,-1,-1,1333263800,100.00,-1,-1,1333263800,100.00,-1,-1,1333263798,100.00,-1,-1,1333263798,100.00,-1,-1,1333263798,100.00,-1,-1,1333263798,100.00,-1,-1,1333263800,100.00,-1,-1,1333263800,100.00,-1,-1,1333263740,100.00,-1,-1,1333263740,100.00,-1,-1,1100066564,0.00,0.00,0.00,1504610,91.83,91.83,63,697623,10.67,10.67,
2026-04-01,22:22:17.992,2.20,2.14,100.00,0.00,0.00,1333379720,100.00,-1,-1,1333379720,100.00,-1,-1,1333379724,100.00,-1,-1,1333379724,100.00,-1,-1,1333379744,100.00,-1,-1,1333379744,100.00,-1,-1,1333379790,100.00,-1,-1,1333379790,100.00,-1,-1,1333379840,100.00,-1,-1,1333379840,100.00,-1,-1,1333379862,100.00,-1,-1,1333379862,100.00,-1,-1,1333379866,100.00,-1,-1,1333379866,100.00,-1,-1,1333379866,100.00,-1,-1,1333379866,100.00,-1,-1,1100175612,0.00,0.00,0.00,1502593,91.71,91.71,62,696240,10.65,10.65,
2026-04-01,22:22:18.991,2.20,2.15,100.00,0.00,0.00,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616746,100.00,-1,-1,1333616740,100.00,-1,-1,1333616740,100.00,-1,-1,1333616756,100.00,-1,-1,1333616756,100.00,-1,-1,1333616758,100.00,-1,-1,1333616758,100.00,-1,-1,1333616660,100.00,-1,-1,1333616660,100.00,-1,-1,1100359029,0.00,0.00,0.00,1508328,92.06,92.06,63,698325,10.68,10.68,
2026-04-01,22:22:19.991,2.20,2.13,100.00,0.00,0.00,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348486,100.00,-1,-1,1333348486,100.00,-1,-1,1333348488,100.00,-1,-1,1333348488,100.00,-1,-1,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348484,100.00,-1,-1,1333348504,100.00,-1,-1,1333348504,100.00,-1,-1,1333348504,100.00,-1,-1,1333348504,100.00,-1,-1,1100129585,0.00,0.00,0.00,1508188,92.05,92.05,63,699111,10.70,10.70,
2026-04-01,22:22:20.991,2.20,2.12,100.00,0.00,0.00,1333327530,100.00,-1,-1,1333327530,100.00,-1,-1,1333327490,100.00,-1,-1,1333327490,100.00,-1,-1,1333327492,100.00,-1,-1,1333327492,100.00,-1,-1,1333327488,100.00,-1,-1,1333327488,100.00,-1,-1,1333327492,100.00,-1,-1,1333327492,100.00,-1,-1,1333327492,100.00,-1,-1,1333327492,100.00,-1,-1,1333327494,100.00,-1,-1,1333327494,100.00,-1,-1,1333327522,100.00,-1,-1,1333327522,100.00,-1,-1,1100122312,0.00,0.00,0.00,1511786,92.27,92.27,62,698469,10.69,10.69,
2026-04-01,22:22:21.993,2.20,2.13,100.00,0.00,0.00,1332116492,100.00,-1,-1,1332116492,100.00,-1,-1,1332116490,100.00,-1,-1,1332116490,100.00,-1,-1,1332116494,100.00,-1,-1,1332116494,100.00,-1,-1,1332116498,100.00,-1,-1,1332116498,100.00,-1,-1,1332116500,100.00,-1,-1,1332116500,100.00,-1,-1,1332116500,100.00,-1,-1,1332116500,100.00,-1,-1,1332116440,100.00,-1,-1,1332116440,100.00,-1,-1,1332116440,100.00,-1,-1,1332116440,100.00,-1,-1,1099130563,0.00,0.00,0.00,1509370,92.12,92.12,63,694562,10.63,10.63,
2026-04-01,22:22:22.991,2.20,2.11,100.00,0.00,0.00,1333982536,100.00,-1,-1,1333982536,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982560,100.00,-1,-1,1333982638,100.00,-1,-1,1333982638,100.00,-1,-1,1100648081,0.00,0.00,0.00,1510933,92.22,92.22,63,694759,10.63,10.63,
2026-04-01,22:22:23.991,2.20,2.12,100.00,0.00,0.00,1333401174,100.00,-1,-1,1333401174,100.00,-1,-1,1333401282,100.00,-1,-1,1333401282,100.00,-1,-1,1333401286,100.00,-1,-1,1333401286,100.00,-1,-1,1333401284,100.00,-1,-1,1333401284,100.00,-1,-1,1333401298,100.00,-1,-1,1333401298,100.00,-1,-1,1333401314,100.00,-1,-1,1333401314,100.00,-1,-1,1333401312,100.00,-1,-1,1333401312,100.00,-1,-1,1333401310,100.00,-1,-1,1333401310,100.00,-1,-1,1100181434,0.00,0.00,0.00,1514764,92.45,92.45,62,696830,10.66,10.66,
2026-04-01,22:22:24.992,2.20,2.11,100.00,0.00,0.00,1333201154,100.00,-1,-1,1333201154,100.00,-1,-1,1333201114,100.00,-1,-1,1333201114,100.00,-1,-1,1333201114,100.00,-1,-1,1333201114,100.00,-1,-1,1333201118,100.00,-1,-1,1333201118,100.00,-1,-1,1333201124,100.00,-1,-1,1333201124,100.00,-1,-1,1333201130,100.00,-1,-1,1333201130,100.00,-1,-1,1333201130,100.00,-1,-1,1333201130,100.00,-1,-1,1333201130,100.00,-1,-1,1333201130,100.00,-1,-1,1100014732,0.00,0.00,0.00,1510878,92.22,92.22,62,697257,10.67,10.67,
2026-04-01,22:22:25.991,2.20,2.11,100.00,0.00,0.00,1332951132,100.00,-1,-1,1332951132,100.00,-1,-1,1332951122,100.00,-1,-1,1332951122,100.00,-1,-1,1332951122,100.00,-1,-1,1332951122,100.00,-1,-1,1332951120,100.00,-1,-1,1332951120,100.00,-1,-1,1332951120,100.00,-1,-1,1332951120,100.00,-1,-1,1332951124,100.00,-1,-1,1332951124,100.00,-1,-1,1332951122,100.00,-1,-1,1332951122,100.00,-1,-1,1332951120,100.00,-1,-1,1332951120,100.00,-1,-1,1099812907,0.00,0.00,0.00,1502184,91.69,91.69,63,694447,10.63,10.63,
2026-04-01,22:22:26.992,2.20,2.12,100.00,0.00,0.00,1333208930,100.00,-1,-1,1333208930,100.00,-1,-1,1333208944,100.00,-1,-1,1333208944,100.00,-1,-1,1333208956,100.00,-1,-1,1333208956,100.00,-1,-1,1333208960,100.00,-1,-1,1333208960,100.00,-1,-1,1333208960,100.00,-1,-1,1333208960,100.00,-1,-1,1333208878,100.00,-1,-1,1333208878,100.00,-1,-1,1333208876,100.00,-1,-1,1333208876,100.00,-1,-1,1333208870,100.00,-1,-1,1333208870,100.00,-1,-1,1100020457,0.00,0.00,0.00,1513623,92.38,92.38,63,697838,10.68,10.68,
