,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:22:51.859,667176081,0.01,36945,667176081,667176081,0.01,36936,667176081,667176708,0.01,36126,667176708,667176708,0.01,36023,667176708,667176974,0.01,35677,667176974,667176974,0.01,35665,667176974,667177073,0.01,35572,667177073,667177073,0.01,35611,667177073,800654291,94.53,94.53,0.00,1615068,24.64,24.64,58,491507,7.50,7.50,667173244,0.01,36690,667173244,667173244,0.01,36691,667173244,667173708,0.01,36241,667173708,667173708,0.01,36232,667173708,667173845,0.01,36088,667173845,667173845,0.01,36076,667173845,667173958,0.01,35956,667173958,667173958,0.01,35962,667173958,800650180,99.95,99.95,0.00,1529952,23.35,23.35,54,567202,8.65,8.65,
2026-04-01,21:22:52.858,666513174,0.01,37328,666513174,666513174,0.01,37301,666513174,666513933,0.01,36535,666513933,666513933,0.01,36589,666513933,666514333,0.01,36187,666514333,666514333,0.01,36204,666514333,666514672,0.01,35877,666514672,666514672,0.01,35883,666514672,799861193,94.51,94.51,0.00,1613167,24.61,24.61,58,489508,7.47,7.47,666516114,0.01,36649,666516114,666516114,0.01,36638,666516114,666516500,0.01,36232,666516500,666516500,0.01,36256,666516500,666516676,0.01,36068,666516676,666516676,0.01,36067,666516676,666516857,0.01,35819,666516857,666516857,0.01,35819,666516857,799864776,99.98,99.98,0.00,1528157,23.32,23.32,56,574545,8.77,8.77,
2026-04-01,21:22:53.858,666511298,0.01,37143,666511298,666511298,0.01,37161,666511298,666511942,0.01,36530,666511942,666511942,0.01,36529,666511942,666512469,0.01,36001,666512469,666512469,0.01,35976,666512469,666512732,0.01,35762,666512732,666512732,0.01,35803,666512732,799858371,94.64,94.64,0.00,1609419,24.56,24.56,59,483817,7.38,7.38,666510587,0.01,36819,666510587,666510587,0.01,36801,666510587,666511058,0.01,36306,666511058,666511058,0.01,36290,666511058,666511304,0.01,36094,666511304,666511304,0.01,36102,666511304,666511472,0.01,35919,666511472,666511472,0.01,35961,666511472,799856053,99.85,99.85,0.00,1530323,23.35,23.35,55,575664,8.78,8.78,
2026-04-01,21:22:54.858,666491604,0.01,36703,666491604,666491604,0.01,36717,666491604,666492304,0.01,36005,666492304,666492304,0.01,35949,666492304,666492503,0.01,35755,666492503,666492503,0.01,35822,666492503,666492689,0.01,35577,666492689,666492689,0.01,35474,666492689,799849371,94.91,94.91,0.00,1602370,24.45,24.45,59,485670,7.41,7.41,666506772,0.01,36487,666506772,666506772,0.01,36487,666506772,666507042,0.01,36247,666507042,666507042,0.01,36248,666507042,666507165,0.01,36091,666507165,666507165,0.01,36097,666507165,666507336,0.01,36015,666507336,666507336,0.01,35989,666507336,799852948,99.98,99.98,0.00,1528182,23.32,23.32,55,577905,8.82,8.82,
2026-04-01,21:22:55.858,666502719,0.01,37078,666502719,666502719,0.01,37118,666502719,666503327,0.01,36690,666503327,666503327,0.01,36695,666503327,666503700,0.01,36313,666503700,666503700,0.01,36259,666503700,666503999,0.01,35970,666503999,666503999,0.01,35984,666503999,799832542,94.57,94.57,0.00,1614033,24.63,24.63,60,499116,7.62,7.62,666487886,0.01,36717,666487886,666487886,0.01,36746,666487886,666488330,0.01,36288,666488330,666488330,0.01,36288,666488330,666488485,0.01,36119,666488485,666488485,0.01,36109,666488485,666488613,0.01,35959,666488613,666488613,0.01,35941,666488613,799832382,99.95,99.95,0.00,1528344,23.32,23.32,55,577638,8.81,8.81,
2026-04-01,21:22:56.859,667155568,0.01,36655,667155568,667155568,0.01,36611,667155568,667156068,0.01,35988,667156068,667156068,0.01,35986,667156068,667156358,0.01,35708,667156358,667156358,0.01,35704,667156358,667156531,0.01,35532,667156531,667156531,0.01,35593,667156531,800628230,94.79,94.79,0.00,1608843,24.55,24.55,59,486211,7.42,7.42,667153207,0.01,36475,667153207,667153207,0.01,36432,667153207,667153575,0.01,36022,667153575,667153575,0.01,35970,667153575,667153659,0.01,35808,667153659,667153659,0.01,35748,667153659,667153726,0.01,35529,667153726,667153726,0.01,35472,667153726,800623865,99.99,99.99,0.00,1529507,23.34,23.34,55,584590,8.92,8.92,
2026-04-01,21:22:57.859,666499467,0.01,37078,666499467,666499467,0.01,37113,666499467,666500075,0.01,36480,666500075,666500075,0.01,36554,666500075,666500387,0.01,36282,666500387,666500387,0.01,36303,666500387,666500665,0.01,35989,666500665,666500665,0.01,35929,666500665,799844746,94.77,94.77,0.00,1608330,24.54,24.54,58,482524,7.36,7.36,666501997,0.01,35781,666501997,666501997,0.01,35767,666501997,666502257,0.01,35478,666502257,666502257,0.01,35487,666502257,666502400,0.01,35336,666502400,666502400,0.01,35362,666502400,666502571,0.01,35179,666502571,666502571,0.01,35179,666502571,799845979,99.98,99.98,0.00,1528260,23.32,23.32,55,577948,8.82,8.82,
2026-04-01,21:22:58.858,666507785,0.01,36865,666507785,666507785,0.01,36834,666507785,666508349,0.01,36237,666508349,666508349,0.01,36224,666508349,666508522,0.01,36012,666508522,666508522,0.01,35992,666508522,666508705,0.01,35877,666508705,666508705,0.01,35972,666508705,799854034,94.52,94.52,0.00,1609307,24.56,24.56,59,489541,7.47,7.47,666508239,0.01,35891,666508239,666508239,0.01,35926,666508239,666508624,0.01,35591,666508624,666508624,0.01,35634,666508624,666508741,0.01,35617,666508741,666508741,0.01,35660,666508741,666508894,0.01,35705,666508894,666508894,0.01,35739,666508894,799851141,99.99,99.99,0.00,1528134,23.32,23.32,55,577772,8.82,8.82,
2026-04-01,21:22:59.858,666501556,0.01,37075,666501556,666501556,0.01,37079,666501556,666502158,0.01,36543,666502158,666502158,0.01,36541,666502158,666502530,0.01,36213,666502530,666502530,0.01,36217,666502530,666502958,0.01,35770,666502958,666502958,0.01,35726,666502958,799848210,94.62,94.62,0.00,1609710,24.56,24.56,60,489129,7.46,7.46,666504850,0.01,36517,666504850,666504850,0.01,36553,666504850,666505262,0.01,36177,666505262,666505262,0.01,36176,666505262,666505412,0.01,36056,666505412,666505412,0.01,36069,666505412,666505513,0.01,35854,666505513,666505513,0.01,35863,666505513,799851939,99.81,99.81,0.00,1530748,23.36,23.36,55,563156,8.59,8.59,
2026-04-01,21:23:00.858,666494009,0.01,36729,666494009,666494009,0.01,36739,666494009,666494662,0.01,36045,666494662,666494662,0.01,35986,666494662,666494755,0.01,35831,666494755,666494755,0.01,35833,666494755,666495000,0.01,35574,666495000,666495000,0.01,35521,666495000,799833839,94.41,94.41,0.00,1613487,24.62,24.62,58,481773,7.35,7.35,666498853,0.01,41736,666498853,666498853,0.01,41709,666498853,666504185,0.01,36373,666504185,666504185,0.01,36371,666504185,666504300,0.01,36239,666504300,666504300,0.01,36216,666504300,666504481,0.01,36130,666504481,666504481,0.01,36131,666504481,799848776,99.98,99.98,0.00,1527931,23.31,23.31,56,565360,8.63,8.63,
2026-04-01,21:23:01.859,667177861,0.01,36900,667177861,667177861,0.01,36887,667177861,667178486,0.01,36238,667178486,667178486,0.01,36238,667178486,667178865,0.01,35858,667178865,667178865,0.01,35852,667178865,667179162,0.01,35604,667179162,667179162,0.01,35704,667179162,800657666,94.67,94.67,0.00,1609204,24.55,24.55,59,484767,7.40,7.40,667164987,0.01,36469,667164987,667164987,0.01,36454,667164987,667165328,0.01,36044,667165328,667165328,0.01,36004,667165328,667165395,0.01,35880,667165395,667165395,0.01,35825,667165395,667165498,0.01,35636,667165498,667165498,0.01,35593,667165498,800662906,99.88,99.88,0.00,1536538,23.45,23.45,55,566271,8.64,8.64,
2026-04-01,21:23:02.859,666512834,0.01,37135,666512834,666512834,0.01,37125,666512834,666513540,0.01,36475,666513540,666513540,0.01,36504,666513540,666513940,0.01,36163,666513940,666513940,0.01,36175,666513940,666514155,0.01,35904,666514155,666514155,0.01,35795,666514155,799861424,94.60,94.60,0.00,1612193,24.60,24.60,59,486010,7.42,7.42,666515701,0.01,36048,666515701,666515701,0.01,36080,666515701,666516044,0.01,35791,666516044,666516044,0.01,35834,666516044,666516173,0.01,35724,666516173,666516173,0.01,35785,666516173,666516308,0.01,35655,666516308,666516308,0.01,35712,666516308,799850582,99.74,99.74,0.00,1532890,23.39,23.39,56,569076,8.68,8.68,
2026-04-01,21:23:03.859,666553219,0.01,36980,666553219,666553219,0.01,37001,666553219,666553796,0.01,36454,666553796,666553796,0.01,36479,666553796,666554125,0.01,36114,666554125,666554125,0.01,36108,666554125,666554362,0.01,35958,666554362,666554362,0.01,36014,666554362,799908918,94.32,94.32,0.00,1610442,24.57,24.57,59,496476,7.58,7.58,666554498,0.01,36647,666554498,666554498,0.01,36628,666554498,666554872,0.01,36272,666554872,666554872,0.01,36263,666554872,666555054,0.01,36102,666555054,666555054,0.01,36092,666555054,666555371,0.01,35774,666555371,666555371,0.01,35773,666555371,799899840,99.95,99.95,0.00,1528385,23.32,23.32,56,566334,8.64,8.64,
2026-04-01,21:23:04.858,666514192,0.01,36640,666514192,666514192,0.01,36746,666514192,666514707,0.01,36207,666514707,666514707,0.01,36158,666514707,666514949,0.01,35901,666514949,666514949,0.01,35895,666514949,666515149,0.01,35622,666515149,666515149,0.01,36128,666515149,799860344,94.65,94.65,0.00,1608945,24.55,24.55,60,498915,7.61,7.61,666513409,0.01,36263,666513409,666513409,0.01,36219,666513409,666513652,0.01,35919,666513652,666513652,0.01,35885,666513652,666513820,0.01,35727,666513820,666513820,0.01,35668,666513820,666513873,0.01,35532,666513873,666513873,0.01,35470,666513873,799859971,99.97,99.97,0.00,1528306,23.32,23.32,55,564240,8.61,8.61,
2026-04-01,21:23:05.858,666490308,0.01,37686,666490308,666490308,0.01,37559,666490308,666491024,0.01,36870,666491024,666491024,0.01,36912,666491024,666491494,0.01,36453,666491494,666491494,0.01,36444,666491494,666491677,0.01,36251,666491677,666491677,0.01,35695,666491677,799834677,94.36,94.36,0.00,1615403,24.65,24.65,59,490716,7.49,7.49,666493168,0.01,36176,666493168,666493168,0.01,36178,666493168,666493618,0.01,35703,666493618,666493618,0.01,35677,666493618,666493883,0.01,35314,666493883,666493883,0.01,35321,666493883,666494078,0.01,35105,666494078,666494078,0.01,35099,666494078,799833249,99.85,99.85,0.00,1534446,23.41,23.41,55,569926,8.70,8.70,
2026-04-01,21:23:06.858,666605835,0.01,36623,666605835,666605835,0.01,36571,666605835,666606413,0.01,35825,666606413,666606413,0.01,35763,666606413,666606660,0.01,35673,666606660,666606660,0.01,35641,666606660,666606820,0.01,35395,666606820,666606820,0.01,35337,666606820,799969065,94.61,94.61,0.00,1605408,24.50,24.50,58,496753,7.58,7.58,666605641,0.01,36009,666605641,666605641,0.01,36064,666605641,666606068,0.01,35709,666606068,666606068,0.01,35774,666606068,666606310,0.01,35623,666606310,666606310,0.01,35677,666606310,666606459,0.01,35718,666606459,666606459,0.01,35778,666606459,799972469,99.99,99.99,0.00,1528010,23.32,23.32,55,574930,8.77,8.77,
2026-04-01,21:23:07.858,666507902,0.01,36398,666507902,666507902,0.01,36494,666507902,666508623,0.01,35863,666508623,666508623,0.01,35872,666508623,666508875,0.01,35455,666508875,666508875,0.01,35497,666508875,666509106,0.01,35358,666509106,666509106,0.01,35415,666509106,799853623,94.45,94.45,0.00,1619342,24.71,24.71,59,484959,7.40,7.40,666519961,0.01,37128,666519961,666519961,0.01,37186,666519961,666520334,0.01,36923,666520334,666520334,0.01,36998,666520334,666520748,0.01,36662,666520748,666520748,0.01,36730,666520748,666521053,0.01,36611,666521053,666521053,0.01,36672,666521053,799868631,99.95,99.95,0.00,1528332,23.32,23.32,55,570611,8.71,8.71,
2026-04-01,21:23:08.859,667187182,0.01,37009,667187182,667187182,0.01,36985,667187182,667187765,0.01,36408,667187765,667187765,0.01,36512,667187765,667188318,0.01,35949,667188318,667188318,0.01,35951,667188318,667188498,0.01,35779,667188498,667188498,0.01,35775,667188498,800670469,94.75,94.75,0.00,1613956,24.63,24.63,59,483574,7.38,7.38,667175823,0.01,37401,667175823,667175823,0.01,37345,667175823,667176223,0.01,36861,667176223,667176223,0.01,36789,667176223,667176308,0.01,36626,667176308,667176308,0.01,36570,667176308,667176550,0.01,36328,667176550,667176550,0.01,36265,667176550,800674829,99.98,99.98,0.00,1529578,23.34,23.34,55,567685,8.66,8.66,
2026-04-01,21:23:09.859,666515384,0.01,36725,666515384,666515384,0.01,36701,666515384,666515848,0.01,36238,666515848,666515848,0.01,36140,666515848,666516040,0.01,35955,666516040,666516040,0.01,35948,666516040,666516256,0.01,35726,666516256,666516256,0.01,35735,666516256,799860199,94.50,94.50,0.00,1613486,24.62,24.62,59,477591,7.29,7.29,666512431,0.01,36545,666512431,666512431,0.01,36471,666512431,666512714,0.01,36100,666512714,666512714,0.01,36044,666512714,666512868,0.01,35805,666512868,666512868,0.01,35736,666512868,666512954,0.01,35280,666512954,666512954,0.01,35232,666512954,799837708,99.98,99.98,0.00,1528041,23.32,23.32,55,564465,8.61,8.61,
2026-04-01,21:23:10.859,666524813,0.01,36421,666524813,666524813,0.01,36425,666524813,666525373,0.01,35853,666525373,666525373,0.01,35907,666525373,666525670,0.01,35605,666525670,666525670,0.01,35609,666525670,666525826,0.01,35436,666525826,666525826,0.01,35432,666525826,799874596,94.50,94.50,0.00,1611165,24.58,24.58,59,485095,7.40,7.40,666526683,0.01,35761,666526683,666526683,0.01,35782,666526683,666527068,0.01,35468,666527068,666527068,0.01,35470,666527068,666527159,0.01,35429,666527159,666527159,0.01,35430,666527159,666527263,0.01,35337,666527263,666527263,0.01,35424,666527263,799878175,99.83,99.83,0.00,1531495,23.37,23.37,55,566643,8.65,8.65,
2026-04-01,21:23:11.858,666506311,0.01,37295,666506311,666506311,0.01,37313,666506311,666507007,0.01,36647,666507007,666507007,0.01,36541,666507007,666507563,0.01,35901,666507563,666507563,0.01,35846,666507563,666507809,0.01,35624,666507809,666507809,0.01,35563,666507809,799852035,94.37,94.37,0.00,1611157,24.58,24.58,59,484688,7.40,7.40,666506652,0.01,36750,666506652,666506652,0.01,36732,666506652,666507143,0.01,36185,666507143,666507143,0.01,36183,666507143,666507313,0.01,35963,666507313,666507313,0.01,35961,666507313,666507541,0.01,36012,666507541,666507541,0.01,35920,666507541,799849832,99.91,99.91,0.00,1530884,23.36,23.36,55,585242,8.93,8.93,
2026-04-01,21:23:12.858,666514256,0.01,36821,666514256,666514256,0.01,36790,666514256,666514988,0.01,36027,666514988,666514988,0.01,36087,666514988,666515338,0.01,35892,666515338,666515338,0.01,35958,666515338,666515596,0.01,35716,666515596,666515596,0.01,35771,666515596,799861041,94.21,94.21,0.00,1616723,24.67,24.67,59,480060,7.33,7.33,666516189,0.01,36230,666516189,666516189,0.01,36244,666516189,666516598,0.01,35798,666516598,666516598,0.01,35807,666516598,666516806,0.01,35598,666516806,666516806,0.01,35612,666516806,666516941,0.01,35218,666516941,666516941,0.01,35222,666516941,799862002,99.88,99.88,0.00,1529413,23.34,23.34,55,584079,8.91,8.91,
2026-04-01,21:23:13.859,667159771,0.01,37417,667159771,667159771,0.01,37437,667159771,667160585,0.01,36747,667160585,667160585,0.01,36747,667160585,667161044,0.01,36218,667161044,667161044,0.01,36258,667161044,667161527,0.01,35747,667161527,667161527,0.01,35756,667161527,800653060,94.81,94.81,0.00,1613152,24.61,24.59,59,483576,7.38,7.37,667174533,0.01,36470,667174533,667174533,0.01,36570,667174533,667175199,0.01,35998,667175199,667175199,0.01,36036,667175199,667175362,0.01,35955,667175362,667175362,0.01,36017,667175362,667175582,0.01,35850,667175582,667175582,0.01,35934,667175582,800654820,99.98,99.98,0.00,1528062,23.32,23.29,55,584878,8.92,8.92,
2026-04-01,21:23:14.860,667179560,0.01,37087,667179560,667179560,0.01,37144,667179560,667180057,0.01,36633,667180057,667180057,0.01,36625,667180057,667180362,0.01,36300,667180362,667180362,0.01,36238,667180362,667180624,0.01,35963,667180624,667180624,0.01,35964,667180624,800644142,94.49,94.49,0.00,1604322,24.48,24.48,59,479185,7.31,7.31,667164673,0.01,36665,667164673,667164673,0.01,36560,667164673,667165089,0.01,36073,667165089,667165089,0.01,36026,667165089,667165371,0.01,35662,667165371,667165371,0.01,35587,667165371,667165470,0.01,35388,667165470,667165470,0.01,35307,667165470,800674917,99.96,99.96,0.00,1533937,23.41,23.41,54,579529,8.84,8.84,
2026-04-01,21:23:15.860,666565142,0.01,36943,666565142,666565142,0.01,36879,666565142,666565634,0.01,36318,666565634,666565634,0.01,36367,666565634,666566089,0.01,35930,666566089,666566089,0.01,35940,666566089,666566257,0.01,35852,666566257,666566257,0.01,35944,666566257,799921765,94.18,94.18,0.00,1603216,24.46,24.46,59,482139,7.36,7.36,666564921,0.01,35846,666564921,666564921,0.01,35851,666564921,666565208,0.01,35578,666565208,666565208,0.01,35582,666565208,666565394,0.01,35449,666565394,666565394,0.01,35476,666565394,666565518,0.01,35667,666565518,666565518,0.01,35671,666565518,799886504,99.90,99.90,0.00,1529369,23.34,23.34,56,566369,8.64,8.64,
