,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:23:54.185,666501232,0.01,37610,666501232,666501232,0.01,37647,666501232,666501943,0.01,36960,666501943,666501943,0.01,37048,666501943,666502544,0.01,36453,666502544,666502544,0.01,36481,666502544,666502749,0.01,36304,666502749,666502749,0.01,36300,666502749,799848266,94.09,94.09,0.00,1620660,24.73,24.73,58,486874,7.43,7.43,666505302,0.01,36503,666505302,666505302,0.01,36520,666505302,666505635,0.01,36233,666505635,666505635,0.01,36217,666505635,666505919,0.01,35904,666505919,666505919,0.01,35904,666505919,666506191,0.01,35632,666506191,666506191,0.01,35602,666506191,799850588,99.73,99.73,0.00,1535656,23.43,23.43,55,578870,8.83,8.83,
2026-04-01,21:23:55.185,666505429,0.01,37656,666505429,666505429,0.01,37499,666505429,666506173,0.01,36701,666506173,666506173,0.01,36610,666506173,666506614,0.01,36069,666506614,666506614,0.01,36052,666506614,666506911,0.01,35719,666506911,666506911,0.01,35712,666506911,799868795,94.28,94.28,0.00,1615973,24.66,24.66,59,480635,7.33,7.33,666520594,0.01,36482,666520594,666520594,0.01,36639,666520594,666520972,0.01,36430,666520972,666520972,0.01,36576,666520972,666521185,0.01,36535,666521185,666521185,0.01,36646,666521185,666521327,0.01,36670,666521327,666521327,0.01,36786,666521327,799869666,99.79,99.79,0.00,1533281,23.40,23.40,56,576555,8.80,8.80,
2026-04-01,21:23:56.185,666660412,0.01,44660,666660412,666660412,0.01,44746,666660412,666661125,0.01,44120,666661125,666661125,0.01,44154,666661125,666661739,0.01,43623,666661739,666661739,0.01,43610,666661739,666669148,0.01,36225,666669148,666669148,0.01,36222,666669148,800029417,94.42,94.42,0.00,1611787,24.59,24.59,60,482617,7.36,7.36,666652346,0.01,37957,666652346,666652346,0.01,37775,666652346,666652857,0.01,37107,666652857,666652857,0.01,37030,666652857,666653024,0.01,36789,666653024,666653024,0.01,36726,666653024,666653327,0.01,36319,666653327,666653327,0.01,36276,666653327,800025743,99.68,99.68,0.00,1535311,23.43,23.43,56,576547,8.80,8.80,
2026-04-01,21:23:57.185,666634412,0.01,37705,666634412,666634412,0.01,37653,666634412,666635290,0.01,36648,666635290,666635290,0.01,36527,666635290,666635572,0.01,36237,666635572,666635572,0.01,36250,666635572,666635888,0.01,35932,666635888,666635888,0.01,35938,666635888,800005580,94.50,94.50,0.00,1617363,24.68,24.68,59,481117,7.34,7.34,666634397,0.01,36972,666634397,666634397,0.01,37054,666634397,666634740,0.01,36772,666634740,666634740,0.01,36762,666634740,666634946,0.01,36527,666634946,666634946,0.01,36449,666634946,666635270,0.01,36158,666635270,666635270,0.01,36144,666635270,800005348,99.98,99.98,0.00,1528018,23.32,23.32,56,575182,8.78,8.78,
2026-04-01,21:23:58.185,666492377,0.01,37640,666492377,666492377,0.01,37605,666492377,666492921,0.01,37104,666492921,666492921,0.01,37194,666492921,666493440,0.01,36690,666493440,666493440,0.01,36691,666493440,666493602,0.01,36518,666493602,666493602,0.01,36519,666493602,799834512,94.39,94.39,0.00,1609616,24.56,24.56,59,480936,7.34,7.34,666503685,0.01,37397,666503685,666503685,0.01,37387,666503685,666504291,0.01,36762,666504291,666504291,0.01,36818,666504291,666504448,0.01,36675,666504448,666504448,0.01,36691,666504448,666504689,0.01,36437,666504689,666504689,0.01,36441,666504689,799849964,99.98,99.98,0.00,1528023,23.32,23.32,55,559109,8.53,8.53,
2026-04-01,21:23:59.185,666518483,0.01,37154,666518483,666518483,0.01,37216,666518483,666519136,0.01,36646,666519136,666519136,0.01,36652,666519136,666519567,0.01,36117,666519567,666519567,0.01,36122,666519567,666519863,0.01,35838,666519863,666519863,0.01,35845,666519863,799865869,94.29,94.29,0.00,1613149,24.61,24.61,59,483692,7.38,7.38,666504688,0.01,36764,666504688,666504688,0.01,36675,666504688,666504965,0.01,36299,666504965,666504965,0.01,36191,666504965,666505093,0.01,35989,666505093,666505093,0.01,35918,666505093,666505352,0.01,35563,666505352,666505352,0.01,35502,666505352,799876137,99.98,99.98,0.00,1529545,23.34,23.34,55,558291,8.52,8.52,
2026-04-01,21:24:00.186,667203095,0.01,37239,667203095,667203095,0.01,37245,667203095,667203644,0.01,36528,667203644,667203644,0.01,36438,667203644,667204119,0.01,36058,667204119,667204119,0.01,36053,667204119,667204390,0.01,35784,667204390,667204390,0.01,35769,667204390,800689660,94.40,94.40,0.00,1614470,24.63,24.61,58,481445,7.35,7.34,667205392,0.01,36309,667205392,667205392,0.01,36403,667205392,667205833,0.01,36033,667205833,667205833,0.01,36098,667205833,667205970,0.01,36039,667205970,667205970,0.01,36097,667205970,667206162,0.01,36044,667206162,667206162,0.01,36105,667206162,800662319,99.94,99.94,0.00,1530425,23.35,23.33,54,564360,8.61,8.60,
2026-04-01,21:24:01.187,667161389,0.01,36855,667161389,667161389,0.01,36815,667161389,667161996,0.01,36353,667161996,667161996,0.01,36439,667161996,667162211,0.01,36224,667162211,667162211,0.01,36216,667162211,667162496,0.01,35935,667162496,667162496,0.01,35947,667162496,800637023,94.31,94.31,0.00,1619471,24.71,24.71,59,480093,7.33,7.33,667160032,0.01,36581,667160032,667160032,0.01,36486,667160032,667160259,0.01,36174,667160259,667160259,0.01,36109,667160259,667160414,0.01,35868,667160414,667160414,0.01,35804,667160414,667160486,0.01,35607,667160486,667160486,0.01,35544,667160486,800633910,99.98,99.98,0.00,1529569,23.34,23.34,55,561336,8.57,8.57,
2026-04-01,21:24:02.186,666505960,0.01,36998,666505960,666505960,0.01,36976,666505960,666506561,0.01,36405,666506561,666506561,0.01,36319,666506561,666506889,0.01,35951,666506889,666506889,0.01,35954,666506889,666507079,0.01,35753,666507079,666507079,0.01,35750,666507079,799853191,94.67,94.67,0.00,1612304,24.60,24.60,59,478438,7.30,7.30,666508304,0.01,36259,666508304,666508304,0.01,36296,666508304,666508652,0.01,36019,666508652,666508652,0.01,36076,666508652,666508778,0.01,36030,666508778,666508778,0.01,36105,666508778,666509183,0.01,35783,666509183,666509183,0.01,35842,666509183,799855657,99.83,99.83,0.00,1532470,23.38,23.38,55,563142,8.59,8.59,
2026-04-01,21:24:03.186,666498245,0.01,42650,666498245,666498245,0.01,42636,666498245,666504758,0.01,36098,666504758,666504758,0.01,36211,666504758,666504968,0.01,36033,666504968,666504968,0.01,36029,666504968,666505150,0.01,35867,666505150,666505150,0.01,35874,666505150,799848870,94.60,94.60,0.00,1607657,24.53,24.53,59,479158,7.31,7.31,666503881,0.01,36912,666503881,666503881,0.01,36988,666503881,666504208,0.01,36751,666504208,666504208,0.01,36760,666504208,666504462,0.01,36495,666504462,666504462,0.01,36495,666504462,666504678,0.01,36282,666504678,666504678,0.01,36290,666504678,799848745,99.98,99.98,0.00,1529599,23.34,23.34,55,556821,8.50,8.50,
2026-04-01,21:24:04.186,666495120,0.01,37744,666495120,666495120,0.01,37761,666495120,666495900,0.01,36983,666495900,666495900,0.01,36966,666495900,666496505,0.01,36421,666496505,666496505,0.01,36436,666496505,666496815,0.01,36111,666496815,666496815,0.01,36108,666496815,799838897,94.56,94.56,0.00,1615758,24.65,24.65,59,478708,7.30,7.30,666508226,0.01,37227,666508226,666508226,0.01,37235,666508226,666508595,0.01,36874,666508595,666508595,0.01,36910,666508595,666508925,0.01,36683,666508925,666508925,0.01,36785,666508925,666509081,0.01,36701,666509081,666509081,0.01,36758,666509081,799858712,99.95,99.95,0.00,1528342,23.32,23.32,54,560328,8.55,8.55,
2026-04-01,21:24:05.186,666513049,0.01,37428,666513049,666513049,0.01,37433,666513049,666513699,0.01,36762,666513699,666513699,0.01,36688,666513699,666514138,0.01,36160,666514138,666514138,0.01,36184,666514138,666514367,0.01,35941,666514367,666514367,0.01,35922,666514367,799859897,94.73,94.73,0.00,1610793,24.58,24.58,60,480643,7.33,7.33,666500407,0.01,37243,666500407,666500407,0.01,37122,666500407,666500673,0.01,36733,666500673,666500673,0.01,36635,666500673,666500821,0.01,36302,666500821,666500821,0.01,36130,666500821,666500985,0.01,35804,666500985,666500985,0.01,35696,666500985,799865527,99.99,99.99,0.00,1527901,23.31,23.31,54,562527,8.58,8.58,
2026-04-01,21:24:06.187,667229905,0.01,36766,667229905,667229905,0.01,36763,667229905,667230459,0.01,36222,667230459,667230459,0.01,36315,667230459,667230776,0.01,36086,667230776,667230776,0.01,36051,667230776,667230915,0.01,35923,667230915,667230915,0.01,35951,667230915,800719813,94.68,94.68,0.00,1613085,24.61,24.59,59,481820,7.35,7.34,667229673,0.01,36210,667229673,667229673,0.01,36249,667229673,667229989,0.01,35945,667229989,667229989,0.01,36004,667229989,667230167,0.01,35954,667230167,667230167,0.01,36012,667230167,667230424,0.01,35840,667230424,667230424,0.01,35883,667230424,800695438,99.98,99.98,0.00,1529489,23.34,23.31,55,559796,8.54,8.53,
2026-04-01,21:24:07.188,667183210,0.01,36984,667183210,667183210,0.01,36992,667183210,667183759,0.01,36434,667183759,667183759,0.01,36315,667183759,667184056,0.01,35957,667184056,667184056,0.01,35954,667184056,667184244,0.01,35762,667184244,667184244,0.01,35757,667184244,800664814,94.37,94.37,0.00,1620343,24.72,24.72,59,482299,7.36,7.36,667184021,0.01,36607,667184021,667184021,0.01,36559,667184021,667184359,0.01,36157,667184359,667184359,0.01,36115,667184359,667184468,0.01,35922,667184468,667184468,0.01,35863,667184468,667184657,0.01,35622,667184657,667184657,0.01,35577,667184657,800664451,99.98,99.98,0.00,1529749,23.34,23.34,55,560279,8.55,8.55,
2026-04-01,21:24:08.187,666512369,0.01,36973,666512369,666512369,0.01,37131,666512369,666512914,0.01,36626,666512914,666512914,0.01,36716,666512914,666513097,0.01,36596,666513097,666513097,0.01,36611,666513097,666513453,0.01,36291,666513453,666513453,0.01,36294,666513453,799860473,94.45,94.45,0.00,1612683,24.61,24.61,59,480095,7.33,7.33,666514501,0.01,36283,666514501,666514501,0.01,36345,666514501,666514835,0.01,36103,666514835,666514835,0.01,36146,666514835,666515047,0.01,35989,666515047,666515047,0.01,36133,666515047,666515320,0.01,35898,666515320,666515320,0.01,36160,666515320,799862912,99.82,99.82,0.00,1530633,23.36,23.36,54,559655,8.54,8.54,
2026-04-01,21:24:09.187,666500849,0.01,38171,666500849,666500849,0.01,37953,666500849,666501581,0.01,37100,666501581,666501581,0.01,37054,666501581,666502134,0.01,36433,666502134,666502134,0.01,36373,666502134,666502428,0.01,35979,666502428,666502428,0.01,35909,666502428,799845402,94.20,94.20,0.00,1615541,24.65,24.65,60,479123,7.31,7.31,666500832,0.01,37013,666500832,666500832,0.01,37046,666500832,666501172,0.01,36709,666501172,666501172,0.01,36691,666501172,666501261,0.01,36566,666501261,666501261,0.01,36432,666501261,666501503,0.01,36178,666501503,666501503,0.01,35906,666501503,799844430,99.98,99.98,0.00,1528025,23.32,23.32,55,562518,8.58,8.58,
2026-04-01,21:24:10.187,666519165,0.01,36629,666519165,666519165,0.01,36676,666519165,666519919,0.01,36051,666519919,666519919,0.01,36104,666519919,666520062,0.01,36034,666520062,666520062,0.01,36149,666520062,666520283,0.01,35993,666520283,666520283,0.01,36054,666520283,799882875,94.26,94.26,0.00,1614794,24.64,24.64,59,479035,7.31,7.31,666533172,0.01,36495,666533172,666533172,0.01,36413,666533172,666533549,0.01,35957,666533549,666533549,0.01,35935,666533549,666533692,0.01,35770,666533692,666533692,0.01,35761,666533692,666533918,0.01,35447,666533918,666533918,0.01,35545,666533918,799882436,99.98,99.98,0.00,1527959,23.31,23.31,55,562330,8.58,8.58,
2026-04-01,21:24:11.187,666513785,0.01,37433,666513785,666513785,0.01,37465,666513785,666514379,0.01,36859,666514379,666514379,0.01,36773,666514379,666514854,0.01,36262,666514854,666514854,0.01,36202,666514854,666515040,0.01,36017,666515040,666515040,0.01,36019,666515040,799845744,94.54,94.54,0.00,1613629,24.62,24.62,60,480504,7.33,7.33,666500549,0.01,36434,666500549,666500549,0.01,36584,666500549,666500975,0.01,36251,666500975,666500975,0.01,36274,666500975,666501153,0.01,36225,666501153,666501153,0.01,36284,666501153,666501356,0.01,36365,666501356,666501356,0.01,36407,666501356,799865218,99.97,99.97,0.00,1528111,23.32,23.32,54,572466,8.74,8.74,
2026-04-01,21:24:12.188,667181524,0.01,37471,667181524,667181524,0.01,37449,667181524,667182329,0.01,36604,667182329,667182329,0.01,36704,667182329,667182763,0.01,36311,667182763,667182763,0.01,36316,667182763,667183068,0.01,35979,667183068,667183068,0.01,35970,667183068,800662568,94.42,94.42,0.00,1614597,24.64,24.64,59,480180,7.33,7.33,667170170,0.01,50194,667170170,667170170,0.01,50024,667170170,667170513,0.01,49630,667170513,667170513,0.01,49625,667170513,667170744,0.01,49332,667170744,667170744,0.01,49259,667170744,667170996,0.01,48738,667170996,667170996,0.01,48681,667170996,800643489,99.95,99.95,0.00,1529998,23.35,23.35,54,566216,8.64,8.64,
2026-04-01,21:24:13.188,666505088,0.01,36825,666505088,666505088,0.01,36832,666505088,666505646,0.01,36286,666505646,666505646,0.01,36261,666505646,666505862,0.01,35974,666505862,666505862,0.01,35961,666505862,666506104,0.01,35739,666506104,666506104,0.01,35745,666506104,799850379,94.66,94.66,0.00,1609019,24.55,24.55,59,489511,7.47,7.47,666504360,0.01,36103,666504360,666504360,0.01,36110,666504360,666504650,0.01,35753,666504650,666504650,0.01,35700,666504650,666504793,0.01,35525,666504793,666504793,0.01,35534,666504793,666504904,0.01,35423,666504904,666504904,0.01,35342,666504904,799847362,99.84,99.84,0.00,1531100,23.36,23.36,55,564800,8.62,8.62,
2026-04-01,21:24:14.187,666503102,0.01,36909,666503102,666503102,0.01,36949,666503102,666503645,0.01,36353,666503645,666503645,0.01,36269,666503645,666503993,0.01,35919,666503993,666503993,0.01,35917,666503993,666504162,0.01,35771,666504162,666504162,0.01,35775,666504162,799847156,94.56,94.56,0.00,1607922,24.53,24.53,59,492756,7.52,7.52,666503638,0.01,36077,666503638,666503638,0.01,36072,666503638,666503966,0.01,35759,666503966,666503966,0.01,35768,666503966,666504123,0.01,35621,666504123,666504123,0.01,35621,666504123,666504408,0.01,35352,666504408,666504408,0.01,35346,666504408,799847235,99.98,99.98,0.00,1527990,23.32,23.32,54,565585,8.63,8.63,
2026-04-01,21:24:15.187,666498413,0.01,37117,666498413,666498413,0.01,37138,666498413,666499155,0.01,36473,666499155,666499155,0.01,36591,666499155,666499493,0.01,36324,666499493,666499493,0.01,36331,666499493,666499658,0.01,36229,666499658,666499658,0.01,36223,666499658,799844044,94.28,94.28,0.00,1611693,24.59,24.59,60,499701,7.62,7.62,666500679,0.01,36106,666500679,666500679,0.01,36145,666500679,666500960,0.01,35892,666500960,666500960,0.01,36115,666500960,666501189,0.01,36356,666501189,666501189,0.01,36347,666501189,666501417,0.01,36119,666501417,666501417,0.01,36192,666501417,799844480,99.99,99.99,0.00,1530202,23.35,23.35,55,560083,8.55,8.55,
2026-04-01,21:24:16.187,666499732,0.01,37309,666499732,666499732,0.01,37377,666499732,666500377,0.01,36693,666500377,666500377,0.01,36656,666500377,666500705,0.01,36281,666500705,666500705,0.01,36272,666500705,666500963,0.01,35934,666500963,666500963,0.01,35927,666500963,799860004,94.62,94.62,0.00,1607075,24.52,24.52,59,502084,7.66,7.66,666513792,0.01,37315,666513792,666513792,0.01,37587,666513792,666514135,0.01,37677,666514135,666514135,0.01,37562,666514135,666514362,0.01,36952,666514362,666514362,0.01,37221,666514362,666514705,0.01,37042,666514705,666514705,0.01,37170,666514705,799866600,99.96,99.96,0.00,1526611,23.29,23.29,55,564333,8.61,8.61,
2026-04-01,21:24:17.188,667177064,0.01,37691,667177064,667177064,0.01,37484,667177064,667177895,0.01,36621,667177895,667177895,0.01,36619,667177895,667178417,0.01,36076,667178417,667178417,0.01,36046,667178417,667178666,0.01,35730,667178666,667178666,0.01,35680,667178666,800641513,94.24,94.24,0.00,1607213,24.52,24.50,59,503837,7.69,7.68,667162208,0.01,37902,667162208,667162208,0.01,37643,667162208,667162379,0.01,37017,667162379,667162379,0.01,36889,667162379,667162473,0.01,36707,667162473,667162473,0.01,36448,667162473,667162806,0.01,36119,667162806,667162806,0.01,35921,667162806,800635792,99.98,99.98,0.00,1532341,23.38,23.36,56,564794,8.62,8.61,
2026-04-01,21:24:18.189,667214205,0.01,36419,667214205,667214205,0.01,36522,667214205,667214757,0.01,35975,667214757,667214757,0.01,35896,667214757,667215049,0.01,35555,667215049,667215049,0.01,35585,667215049,667215191,0.01,35533,667215191,667215191,0.01,35591,667215191,800700447,94.23,94.23,0.00,1604872,24.49,24.49,59,490014,7.48,7.48,667213048,0.01,36691,667213048,667213048,0.01,36737,667213048,667213338,0.01,36584,667213338,667213338,0.01,36670,667213338,667213523,0.01,36506,667213523,667213523,0.01,36846,667213523,667213752,0.01,36802,667213752,667213752,0.01,36862,667213752,800699382,99.98,99.98,0.00,1529408,23.34,23.34,55,571444,8.72,8.72,
