,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:24:56.998,1196271897,100.00,-1,-1,1196271897,0.00,2,1196271897,1196271900,100.00,-1,-1,1196271900,0.00,2,1196271900,1196271903,100.00,-1,-1,1196271903,0.00,2,1196271903,1196271906,100.00,-1,-1,1196271906,0.00,2,1196271906,1196271909,100.00,-1,-1,1196271909,0.00,2,1196271909,1196271906,100.00,-1,-1,1196271906,0.00,2,1196271906,1196271906,100.00,-1,-1,1196271906,0.00,2,1196271906,1196271903,100.00,-1,-1,1196271903,0.00,2,1196271903,1096705581,0.00,0.00,0.00,1514936,92.46,92.46,49,92041,5.62,5.62,
2026-04-01,21:24:58.001,1197487989,100.00,-1,-1,1197487989,0.00,2,1197487989,1197488001,100.00,-1,-1,1197488001,0.00,2,1197488001,1197488007,100.00,-1,-1,1197488007,0.00,2,1197488007,1197488010,100.00,-1,-1,1197488010,0.00,2,1197488010,1197487350,100.00,-1,-1,1197487350,0.00,2,1197487350,1197487350,100.00,-1,-1,1197487350,0.00,2,1197487350,1197487344,100.00,-1,-1,1197487344,0.00,2,1197487344,1197487347,100.00,-1,-1,1197487347,0.00,2,1197487347,1097809300,0.00,0.00,0.00,1518534,92.68,92.68,49,91624,5.59,5.59,
2026-04-01,21:24:58.998,1197584694,100.00,-1,-1,1197584694,0.00,2,1197584694,1197584574,100.00,-1,-1,1197584574,0.00,2,1197584574,1197584505,100.00,-1,-1,1197584505,0.00,2,1197584505,1197584451,100.00,-1,-1,1197584451,0.00,2,1197584451,1197584397,100.00,-1,-1,1197584397,0.00,2,1197584397,1197584343,100.00,-1,-1,1197584343,0.00,2,1197584343,1197584295,100.00,-1,-1,1197584295,0.00,2,1197584295,1197584253,100.00,-1,-1,1197584253,0.00,2,1197584253,1097739423,0.00,0.00,0.00,1516308,92.55,92.55,49,93018,5.68,5.68,
2026-04-01,21:24:59.998,1197013902,100.00,-1,-1,1197013902,0.00,2,1197013902,1197013947,100.00,-1,-1,1197013947,0.00,2,1197013947,1197014001,100.00,-1,-1,1197014001,0.00,2,1197014001,1197014058,100.00,-1,-1,1197014058,0.00,2,1197014058,1197014109,100.00,-1,-1,1197014109,0.00,2,1197014109,1197014166,100.00,-1,-1,1197014166,0.00,2,1197014166,1197014214,100.00,-1,-1,1197014214,0.00,2,1197014214,1197014253,100.00,-1,-1,1197014253,0.00,2,1197014253,1097471815,0.00,0.00,0.00,1515253,92.48,92.48,49,92714,5.66,5.66,
2026-04-01,21:25:00.998,1197315636,100.00,-1,-1,1197315636,0.00,2,1197315636,1197315642,100.00,-1,-1,1197315642,0.00,2,1197315642,1197315642,100.00,-1,-1,1197315642,0.00,2,1197315642,1197315645,100.00,-1,-1,1197315645,0.00,2,1197315645,1197315651,100.00,-1,-1,1197315651,0.00,2,1197315651,1197315657,100.00,-1,-1,1197315657,0.00,2,1197315657,1197315666,100.00,-1,-1,1197315666,0.00,2,1197315666,1197315672,100.00,-1,-1,1197315672,0.00,2,1197315672,1097641270,0.00,0.00,0.00,1520984,92.83,92.83,49,92441,5.64,5.64,
2026-04-01,21:25:01.998,1196283852,100.00,-1,-1,1196283852,0.00,2,1196283852,1196283855,100.00,-1,-1,1196283855,0.00,2,1196283855,1196283858,100.00,-1,-1,1196283858,0.00,2,1196283858,1196283891,100.00,-1,-1,1196283891,0.00,2,1196283891,1196283891,100.00,-1,-1,1196283891,0.00,2,1196283891,1196283894,100.00,-1,-1,1196283894,0.00,2,1196283894,1196283891,100.00,-1,-1,1196283891,0.00,2,1196283891,1196283894,100.00,-1,-1,1196283894,0.00,2,1196283894,1096688197,0.00,0.00,0.00,1517166,92.60,92.60,49,94404,5.76,5.76,
2026-04-01,21:25:02.998,1198178565,100.00,-1,-1,1198178565,0.00,2,1198178565,1198178532,100.00,-1,-1,1198178532,0.00,2,1198178532,1198178499,100.00,-1,-1,1198178499,0.00,2,1198178499,1198178472,100.00,-1,-1,1198178472,0.00,2,1198178472,1198178436,100.00,-1,-1,1198178436,0.00,2,1198178436,1198178406,100.00,-1,-1,1198178406,0.00,2,1198178406,1198178376,100.00,-1,-1,1198178376,0.00,2,1198178376,1198178313,100.00,-1,-1,1198178313,0.00,2,1198178313,1098346582,0.00,0.00,0.00,1521005,92.83,92.74,50,94478,5.77,5.76,
2026-04-01,21:25:03.999,1198327077,100.00,-1,-1,1198327077,0.00,2,1198327077,1198327107,100.00,-1,-1,1198327107,0.00,2,1198327107,1198327146,100.00,-1,-1,1198327146,0.00,2,1198327146,1198327179,100.00,-1,-1,1198327179,0.00,2,1198327179,1198327242,100.00,-1,-1,1198327242,0.00,2,1198327242,1198327275,100.00,-1,-1,1198327275,0.00,2,1198327275,1198327320,100.00,-1,-1,1198327320,0.00,2,1198327320,1198327341,100.00,-1,-1,1198327341,0.00,2,1198327341,1098636602,0.00,0.00,0.00,1520696,92.82,92.72,49,95517,5.83,5.82,
2026-04-01,21:25:05.000,1197471558,100.00,-1,-1,1197471558,0.00,2,1197471558,1197471561,100.00,-1,-1,1197471561,0.00,2,1197471561,1197471558,100.00,-1,-1,1197471558,0.00,2,1197471558,1197471558,100.00,-1,-1,1197471558,0.00,2,1197471558,1197471564,100.00,-1,-1,1197471564,0.00,2,1197471564,1197471567,100.00,-1,-1,1197471567,0.00,2,1197471567,1197471570,100.00,-1,-1,1197471570,0.00,2,1197471570,1197471570,100.00,-1,-1,1197471570,0.00,2,1197471570,1097787653,0.00,0.00,0.00,1523698,93.00,93.00,49,94408,5.76,5.76,
2026-04-01,21:25:06.001,1197577887,100.00,-1,-1,1197577887,0.00,2,1197577887,1197577890,100.00,-1,-1,1197577890,0.00,2,1197577890,1197577890,100.00,-1,-1,1197577890,0.00,2,1197577890,1197577899,100.00,-1,-1,1197577899,0.00,2,1197577899,1197577899,100.00,-1,-1,1197577899,0.00,2,1197577899,1197577902,100.00,-1,-1,1197577902,0.00,2,1197577902,1197577902,100.00,-1,-1,1197577902,0.00,2,1197577902,1197577905,100.00,-1,-1,1197577905,0.00,2,1197577905,1097894479,0.00,0.00,0.00,1515869,92.52,92.52,49,96362,5.88,5.88,
2026-04-01,21:25:06.999,1196523363,100.00,-1,-1,1196523363,0.00,2,1196523363,1196523372,100.00,-1,-1,1196523372,0.00,2,1196523372,1196523453,100.00,-1,-1,1196523453,0.00,2,1196523453,1196523459,100.00,-1,-1,1196523459,0.00,2,1196523459,1196523456,100.00,-1,-1,1196523456,0.00,2,1196523456,1196523453,100.00,-1,-1,1196523453,0.00,2,1196523453,1196523450,100.00,-1,-1,1196523450,0.00,2,1196523450,1196523459,100.00,-1,-1,1196523459,0.00,2,1196523459,1096903398,0.00,0.00,0.00,1518031,92.65,92.65,50,95452,5.83,5.83,
2026-04-01,21:25:08.000,1197359091,100.00,-1,-1,1197359091,0.00,2,1197359091,1197359094,100.00,-1,-1,1197359094,0.00,2,1197359094,1197359094,100.00,-1,-1,1197359094,0.00,2,1197359094,1197359094,100.00,-1,-1,1197359094,0.00,2,1197359094,1197359094,100.00,-1,-1,1197359094,0.00,2,1197359094,1197359091,100.00,-1,-1,1197359091,0.00,2,1197359091,1197359088,100.00,-1,-1,1197359088,0.00,2,1197359088,1197359091,100.00,-1,-1,1197359091,0.00,2,1197359091,1097679349,0.00,0.00,0.00,1520659,92.81,92.81,49,94388,5.76,5.76,
2026-04-01,21:25:09.000,1197443037,100.00,-1,-1,1197443037,0.00,2,1197443037,1197443043,100.00,-1,-1,1197443043,0.00,2,1197443043,1197443049,100.00,-1,-1,1197443049,0.00,2,1197443049,1197443055,100.00,-1,-1,1197443055,0.00,2,1197443055,1197443058,100.00,-1,-1,1197443058,0.00,2,1197443058,1197443064,100.00,-1,-1,1197443064,0.00,2,1197443064,1197443058,100.00,-1,-1,1197443058,0.00,2,1197443058,1197443055,100.00,-1,-1,1197443055,0.00,2,1197443055,1097772225,0.00,0.00,0.00,1517838,92.64,92.64,50,94552,5.77,5.77,
2026-04-01,21:25:10.002,1197414918,100.00,-1,-1,1197414918,0.00,2,1197414918,1197414885,100.00,-1,-1,1197414885,0.00,2,1197414885,1197414888,100.00,-1,-1,1197414888,0.00,2,1197414888,1197414888,100.00,-1,-1,1197414888,0.00,2,1197414888,1197414897,100.00,-1,-1,1197414897,0.00,2,1197414897,1197414855,100.00,-1,-1,1197414855,0.00,2,1197414855,1197414858,100.00,-1,-1,1197414858,0.00,2,1197414858,1197414858,100.00,-1,-1,1197414858,0.00,2,1197414858,1097715898,0.00,0.00,0.00,1522388,92.92,92.92,49,93345,5.70,5.70,
2026-04-01,21:25:10.999,1196302488,100.00,-1,-1,1196302488,0.00,2,1196302488,1196302521,100.00,-1,-1,1196302521,0.00,2,1196302521,1196302530,100.00,-1,-1,1196302530,0.00,2,1196302530,1196302533,100.00,-1,-1,1196302533,0.00,2,1196302533,1196302545,100.00,-1,-1,1196302545,0.00,2,1196302545,1196302593,100.00,-1,-1,1196302593,0.00,2,1196302593,1196302593,100.00,-1,-1,1196302593,0.00,2,1196302593,1196302593,100.00,-1,-1,1196302593,0.00,2,1196302593,1096710754,0.00,0.00,0.00,1519171,92.72,92.72,49,91412,5.58,5.58,
2026-04-01,21:25:11.999,1197411627,100.00,-1,-1,1197411627,0.00,2,1197411627,1197411582,100.00,-1,-1,1197411582,0.00,2,1197411582,1197411537,100.00,-1,-1,1197411537,0.00,2,1197411537,1197411495,100.00,-1,-1,1197411495,0.00,2,1197411495,1197411456,100.00,-1,-1,1197411456,0.00,2,1197411456,1197411420,100.00,-1,-1,1197411420,0.00,2,1197411420,1197411387,100.00,-1,-1,1197411387,0.00,2,1197411387,1197411345,100.00,-1,-1,1197411345,0.00,2,1197411345,1097615266,0.00,0.00,0.00,1520395,92.80,92.80,49,92958,5.67,5.67,
2026-04-01,21:25:12.999,1197042993,100.00,-1,-1,1197042993,0.00,2,1197042993,1197042996,100.00,-1,-1,1197042996,0.00,2,1197042996,1197042993,100.00,-1,-1,1197042993,0.00,2,1197042993,1197042996,100.00,-1,-1,1197042996,0.00,2,1197042996,1197043002,100.00,-1,-1,1197043002,0.00,2,1197043002,1197043005,100.00,-1,-1,1197043005,0.00,2,1197043005,1197043008,100.00,-1,-1,1197043008,0.00,2,1197043008,1197043008,100.00,-1,-1,1197043008,0.00,2,1197043008,1097379572,0.00,0.00,0.00,1519903,92.77,92.77,49,94491,5.77,5.77,
2026-04-01,21:25:14.000,1197093300,100.00,-1,-1,1197093300,0.00,2,1197093300,1197093333,100.00,-1,-1,1197093333,0.00,2,1197093333,1197093372,100.00,-1,-1,1197093372,0.00,2,1197093372,1197093408,100.00,-1,-1,1197093408,0.00,2,1197093408,1197093441,100.00,-1,-1,1197093441,0.00,2,1197093441,1197093480,100.00,-1,-1,1197093480,0.00,2,1197093480,1197093513,100.00,-1,-1,1197093513,0.00,2,1197093513,1197093525,100.00,-1,-1,1197093525,0.00,2,1197093525,1097517141,0.00,0.00,0.00,1519142,92.72,92.72,50,94844,5.79,5.79,
2026-04-01,21:25:15.000,1197734940,100.00,-1,-1,1197734940,0.00,2,1197734940,1197734919,100.00,-1,-1,1197734919,0.00,2,1197734919,1197734901,100.00,-1,-1,1197734901,0.00,2,1197734901,1197734889,100.00,-1,-1,1197734889,0.00,2,1197734889,1197734874,100.00,-1,-1,1197734874,0.00,2,1197734874,1197734859,100.00,-1,-1,1197734859,0.00,2,1197734859,1197734841,100.00,-1,-1,1197734841,0.00,2,1197734841,1197734835,100.00,-1,-1,1197734835,0.00,2,1197734835,1097982949,0.00,0.00,0.00,1525616,93.12,93.12,49,94495,5.77,5.77,
