,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:23:56.881,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293721,100.00,-1,-1,1197293721,0.00,2,1197293721,1197293730,100.00,-1,-1,1197293730,0.00,2,1197293730,1197293733,100.00,-1,-1,1197293733,0.00,2,1197293733,1097617442,0.00,0.00,0.00,1514586,92.44,92.44,50,97932,5.98,5.98,
2026-04-01,21:23:57.879,1196560704,100.00,-1,-1,1196560704,0.00,2,1196560704,1196560698,100.00,-1,-1,1196560698,0.00,2,1196560698,1196560635,100.00,-1,-1,1196560635,0.00,2,1196560635,1196560629,100.00,-1,-1,1196560629,0.00,2,1196560629,1196560617,100.00,-1,-1,1196560617,0.00,2,1196560617,1196560608,100.00,-1,-1,1196560608,0.00,2,1196560608,1196560596,100.00,-1,-1,1196560596,0.00,2,1196560596,1196560590,100.00,-1,-1,1196560590,0.00,2,1196560590,1096917761,0.00,0.00,0.00,1515958,92.53,92.53,50,97648,5.96,5.96,
2026-04-01,21:23:58.879,1197252291,100.00,-1,-1,1197252291,0.00,2,1197252291,1197252228,100.00,-1,-1,1197252228,0.00,2,1197252228,1197252240,100.00,-1,-1,1197252240,0.00,2,1197252240,1197252255,100.00,-1,-1,1197252255,0.00,2,1197252255,1197252267,100.00,-1,-1,1197252267,0.00,2,1197252267,1197252276,100.00,-1,-1,1197252276,0.00,2,1197252276,1197252279,100.00,-1,-1,1197252279,0.00,2,1197252279,1197252288,100.00,-1,-1,1197252288,0.00,2,1197252288,1097594550,0.00,0.00,0.00,1513042,92.35,92.35,50,96735,5.90,5.90,
2026-04-01,21:23:59.879,1197307419,100.00,-1,-1,1197307419,0.00,2,1197307419,1197307422,100.00,-1,-1,1197307422,0.00,2,1197307422,1197307422,100.00,-1,-1,1197307422,0.00,2,1197307422,1197307428,100.00,-1,-1,1197307428,0.00,2,1197307428,1197307386,100.00,-1,-1,1197307386,0.00,2,1197307386,1197307386,100.00,-1,-1,1197307386,0.00,2,1197307386,1197307389,100.00,-1,-1,1197307389,0.00,2,1197307389,1197307392,100.00,-1,-1,1197307392,0.00,2,1197307392,1097634299,0.00,0.00,0.00,1519804,92.76,92.76,51,97648,5.96,5.96,
2026-04-01,21:24:00.880,1197397287,100.00,-1,-1,1197397287,0.00,2,1197397287,1197397287,100.00,-1,-1,1197397287,0.00,2,1197397287,1197397293,100.00,-1,-1,1197397293,0.00,2,1197397293,1197397293,100.00,-1,-1,1197397293,0.00,2,1197397293,1197397290,100.00,-1,-1,1197397290,0.00,2,1197397290,1197397308,100.00,-1,-1,1197397308,0.00,2,1197397308,1197397302,100.00,-1,-1,1197397302,0.00,2,1197397302,1197397284,100.00,-1,-1,1197397284,0.00,2,1197397284,1097728038,0.00,0.00,0.00,1520684,92.82,92.82,50,97072,5.92,5.92,
2026-04-01,21:24:01.882,1196348571,100.00,-1,-1,1196348571,0.00,2,1196348571,1196348568,100.00,-1,-1,1196348568,0.00,2,1196348568,1196348568,100.00,-1,-1,1196348568,0.00,2,1196348568,1196348565,100.00,-1,-1,1196348565,0.00,2,1196348565,1196348565,100.00,-1,-1,1196348565,0.00,2,1196348565,1196348571,100.00,-1,-1,1196348571,0.00,2,1196348571,1196348574,100.00,-1,-1,1196348574,0.00,2,1196348574,1196348568,100.00,-1,-1,1196348568,0.00,2,1196348568,1096736240,0.00,0.00,0.00,1516374,92.55,92.55,50,95594,5.83,5.83,
2026-04-01,21:24:02.880,1198090860,100.00,-1,-1,1198090860,0.00,2,1198090860,1198090866,100.00,-1,-1,1198090866,0.00,2,1198090866,1198090866,100.00,-1,-1,1198090866,0.00,2,1198090866,1198090872,100.00,-1,-1,1198090872,0.00,2,1198090872,1198090863,100.00,-1,-1,1198090863,0.00,2,1198090863,1198090863,100.00,-1,-1,1198090863,0.00,2,1198090863,1198090875,100.00,-1,-1,1198090875,0.00,2,1198090875,1198090881,100.00,-1,-1,1198090881,0.00,2,1198090881,1098372165,0.00,0.00,0.00,1517438,92.62,92.52,50,96670,5.90,5.89,
2026-04-01,21:24:03.880,1197653199,100.00,-1,-1,1197653199,0.00,2,1197653199,1197653199,100.00,-1,-1,1197653199,0.00,2,1197653199,1197653205,100.00,-1,-1,1197653205,0.00,2,1197653205,1197653205,100.00,-1,-1,1197653205,0.00,2,1197653205,1197653205,100.00,-1,-1,1197653205,0.00,2,1197653205,1197653220,100.00,-1,-1,1197653220,0.00,2,1197653220,1197653190,100.00,-1,-1,1197653190,0.00,2,1197653190,1197653190,100.00,-1,-1,1197653190,0.00,2,1197653190,1097956961,0.00,0.00,0.00,1516500,92.56,92.56,50,97457,5.95,5.95,
2026-04-01,21:24:04.880,1197495801,100.00,-1,-1,1197495801,0.00,2,1197495801,1197495801,100.00,-1,-1,1197495801,0.00,2,1197495801,1197495798,100.00,-1,-1,1197495798,0.00,2,1197495798,1197495807,100.00,-1,-1,1197495807,0.00,2,1197495807,1197495879,100.00,-1,-1,1197495879,0.00,2,1197495879,1197495882,100.00,-1,-1,1197495882,0.00,2,1197495882,1197495894,100.00,-1,-1,1197495894,0.00,2,1197495894,1197495894,100.00,-1,-1,1197495894,0.00,2,1197495894,1097772278,0.00,0.00,0.00,1512852,92.34,92.34,50,96575,5.89,5.89,
2026-04-01,21:24:05.881,1197347739,100.00,-1,-1,1197347739,0.00,2,1197347739,1197347718,100.00,-1,-1,1197347718,0.00,2,1197347718,1197347712,100.00,-1,-1,1197347712,0.00,2,1197347712,1197347655,100.00,-1,-1,1197347655,0.00,2,1197347655,1197347649,100.00,-1,-1,1197347649,0.00,2,1197347649,1197347631,100.00,-1,-1,1197347631,0.00,2,1197347631,1197347640,100.00,-1,-1,1197347640,0.00,2,1197347640,1197347619,100.00,-1,-1,1197347619,0.00,2,1197347619,1097635374,0.00,0.00,0.00,1510263,92.18,92.18,51,95821,5.85,5.85,
2026-04-01,21:24:06.881,1197240636,100.00,-1,-1,1197240636,0.00,2,1197240636,1197240660,100.00,-1,-1,1197240660,0.00,2,1197240660,1197240678,100.00,-1,-1,1197240678,0.00,2,1197240678,1197240693,100.00,-1,-1,1197240693,0.00,2,1197240693,1197240750,100.00,-1,-1,1197240750,0.00,2,1197240750,1197240765,100.00,-1,-1,1197240765,0.00,2,1197240765,1197240783,100.00,-1,-1,1197240783,0.00,2,1197240783,1197240795,100.00,-1,-1,1197240795,0.00,2,1197240795,1097602979,0.00,0.00,0.00,1516267,92.55,92.55,50,97345,5.94,5.94,
2026-04-01,21:24:07.880,1196295189,100.00,-1,-1,1196295189,0.00,2,1196295189,1196295192,100.00,-1,-1,1196295192,0.00,2,1196295192,1196295192,100.00,-1,-1,1196295192,0.00,2,1196295192,1196295195,100.00,-1,-1,1196295195,0.00,2,1196295195,1196295195,100.00,-1,-1,1196295195,0.00,2,1196295195,1196295171,100.00,-1,-1,1196295171,0.00,2,1196295171,1196295150,100.00,-1,-1,1196295150,0.00,2,1196295150,1196295150,100.00,-1,-1,1196295150,0.00,2,1196295150,1096689673,0.00,0.00,0.00,1515670,92.51,92.51,50,96642,5.90,5.90,
2026-04-01,21:24:08.880,1197310242,100.00,-1,-1,1197310242,0.00,2,1197310242,1197310272,100.00,-1,-1,1197310272,0.00,2,1197310272,1197310269,100.00,-1,-1,1197310269,0.00,2,1197310269,1197310266,100.00,-1,-1,1197310266,0.00,2,1197310266,1197310227,100.00,-1,-1,1197310227,0.00,2,1197310227,1197310227,100.00,-1,-1,1197310227,0.00,2,1197310227,1197310227,100.00,-1,-1,1197310227,0.00,2,1197310227,1197310230,100.00,-1,-1,1197310230,0.00,2,1197310230,1097656643,0.00,0.00,0.00,1511068,92.23,92.23,50,97110,5.93,5.93,
2026-04-01,21:24:09.880,1197365736,100.00,-1,-1,1197365736,0.00,2,1197365736,1197365703,100.00,-1,-1,1197365703,0.00,2,1197365703,1197365715,100.00,-1,-1,1197365715,0.00,2,1197365715,1197365706,100.00,-1,-1,1197365706,0.00,2,1197365706,1197365709,100.00,-1,-1,1197365709,0.00,2,1197365709,1197365706,100.00,-1,-1,1197365706,0.00,2,1197365706,1197365706,100.00,-1,-1,1197365706,0.00,2,1197365706,1197365670,100.00,-1,-1,1197365670,0.00,2,1197365670,1097662398,0.00,0.00,0.00,1511030,92.23,92.23,51,96419,5.88,5.88,
2026-04-01,21:24:10.882,1197331767,100.00,-1,-1,1197331767,0.00,2,1197331767,1197331767,100.00,-1,-1,1197331767,0.00,2,1197331767,1197331767,100.00,-1,-1,1197331767,0.00,2,1197331767,1197331773,100.00,-1,-1,1197331773,0.00,2,1197331773,1197331770,100.00,-1,-1,1197331770,0.00,2,1197331770,1197331773,100.00,-1,-1,1197331773,0.00,2,1197331773,1197331713,100.00,-1,-1,1197331713,0.00,2,1197331713,1197331713,100.00,-1,-1,1197331713,0.00,2,1197331713,1097656541,0.00,0.00,0.00,1511050,92.23,92.23,50,97236,5.93,5.93,
2026-04-01,21:24:11.880,1196567499,100.00,-1,-1,1196567499,0.00,2,1196567499,1196567463,100.00,-1,-1,1196567463,0.00,2,1196567463,1196567421,100.00,-1,-1,1196567421,0.00,2,1196567421,1196567379,100.00,-1,-1,1196567379,0.00,2,1196567379,1196567343,100.00,-1,-1,1196567343,0.00,2,1196567343,1196567304,100.00,-1,-1,1196567304,0.00,2,1196567304,1196567271,100.00,-1,-1,1196567271,0.00,2,1196567271,1196567238,100.00,-1,-1,1196567238,0.00,2,1196567238,1096853068,0.00,0.00,0.00,1512869,92.34,92.34,50,95965,5.86,5.86,
2026-04-01,21:24:12.881,1196995086,100.00,-1,-1,1196995086,0.00,2,1196995086,1196995131,100.00,-1,-1,1196995131,0.00,2,1196995131,1196995173,100.00,-1,-1,1196995173,0.00,2,1196995173,1196995209,100.00,-1,-1,1196995209,0.00,2,1196995209,1196995251,100.00,-1,-1,1196995251,0.00,2,1196995251,1196995290,100.00,-1,-1,1196995290,0.00,2,1196995290,1196995329,100.00,-1,-1,1196995329,0.00,2,1196995329,1196995368,100.00,-1,-1,1196995368,0.00,2,1196995368,1097438006,0.00,0.00,0.00,1510030,92.16,92.16,50,93403,5.70,5.70,
2026-04-01,21:24:13.880,1197651036,100.00,-1,-1,1197651036,0.00,2,1197651036,1197651036,100.00,-1,-1,1197651036,0.00,2,1197651036,1197651036,100.00,-1,-1,1197651036,0.00,2,1197651036,1197651036,100.00,-1,-1,1197651036,0.00,2,1197651036,1197651033,100.00,-1,-1,1197651033,0.00,2,1197651033,1197651039,100.00,-1,-1,1197651039,0.00,2,1197651039,1197651039,100.00,-1,-1,1197651039,0.00,2,1197651039,1197651036,100.00,-1,-1,1197651036,0.00,2,1197651036,1097993515,0.00,0.00,0.00,1509252,92.12,92.12,50,93018,5.68,5.68,
2026-04-01,21:24:14.880,1197471981,100.00,-1,-1,1197471981,0.00,2,1197471981,1197471978,100.00,-1,-1,1197471978,0.00,2,1197471978,1197471999,100.00,-1,-1,1197471999,0.00,2,1197471999,1197472002,100.00,-1,-1,1197472002,0.00,2,1197472002,1197472002,100.00,-1,-1,1197472002,0.00,2,1197472002,1197472008,100.00,-1,-1,1197472008,0.00,2,1197472008,1197471996,100.00,-1,-1,1197471996,0.00,2,1197471996,1197471996,100.00,-1,-1,1197471996,0.00,2,1197471996,1097741208,0.00,0.00,0.00,1508893,92.10,92.10,50,91743,5.60,5.60,
2026-04-01,21:24:15.881,1197319347,100.00,-1,-1,1197319347,0.00,2,1197319347,1197319299,100.00,-1,-1,1197319299,0.00,2,1197319299,1197319239,100.00,-1,-1,1197319239,0.00,2,1197319239,1197319188,100.00,-1,-1,1197319188,0.00,2,1197319188,1197319140,100.00,-1,-1,1197319140,0.00,2,1197319140,1197319086,100.00,-1,-1,1197319086,0.00,2,1197319086,1197319035,100.00,-1,-1,1197319035,0.00,2,1197319035,1197318975,100.00,-1,-1,1197318975,0.00,2,1197318975,1097521089,0.00,0.00,0.00,1514568,92.44,92.44,50,93363,5.70,5.70,
