Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,22:23:05.080,2.20,2.13,100.00,0.00,0.00,1333535642,100.00,-1,-1,1333535642,100.00,-1,-1,1333535680,100.00,-1,-1,1333535680,100.00,-1,-1,1333535680,100.00,-1,-1,1333535680,100.00,-1,-1,1333535694,100.00,-1,-1,1333535694,100.00,-1,-1,1333535714,100.00,-1,-1,1333535714,100.00,-1,-1,1333535718,100.00,-1,-1,1333535718,100.00,-1,-1,1333535716,100.00,-1,-1,1333535716,100.00,-1,-1,1333535714,100.00,-1,-1,1333535714,100.00,-1,-1,1100315538,0.00,0.00,0.00,1513237,92.36,92.36,61,699794,10.71,10.71,
2026-04-01,22:23:06.080,2.20,2.13,100.00,0.00,0.00,1333254382,100.00,-1,-1,1333254382,100.00,-1,-1,1333254384,100.00,-1,-1,1333254384,100.00,-1,-1,1333254384,100.00,-1,-1,1333254384,100.00,-1,-1,1333254388,100.00,-1,-1,1333254388,100.00,-1,-1,1333254356,100.00,-1,-1,1333254356,100.00,-1,-1,1333254358,100.00,-1,-1,1333254358,100.00,-1,-1,1333254322,100.00,-1,-1,1333254322,100.00,-1,-1,1333254400,100.00,-1,-1,1333254400,100.00,-1,-1,1100033085,0.00,0.00,0.00,1512534,92.32,92.32,61,696446,10.66,10.66,
2026-04-01,22:23:07.082,2.20,2.15,100.00,0.00,0.00,1333204230,100.00,-1,-1,1333204230,100.00,-1,-1,1333204234,100.00,-1,-1,1333204234,100.00,-1,-1,1333204238,100.00,-1,-1,1333204238,100.00,-1,-1,1333204240,100.00,-1,-1,1333204240,100.00,-1,-1,1333204240,100.00,-1,-1,1333204240,100.00,-1,-1,1333204244,100.00,-1,-1,1333204244,100.00,-1,-1,1333204186,100.00,-1,-1,1333204186,100.00,-1,-1,1333204186,100.00,-1,-1,1333204186,100.00,-1,-1,1100016959,0.00,0.00,0.00,1511080,92.23,92.23,61,696835,10.66,10.66,
2026-04-01,22:23:08.080,2.20,2.13,100.00,0.00,0.00,1333075350,100.00,-1,-1,1333075350,100.00,-1,-1,1333075370,100.00,-1,-1,1333075370,100.00,-1,-1,1333075384,100.00,-1,-1,1333075384,100.00,-1,-1,1333075400,100.00,-1,-1,1333075400,100.00,-1,-1,1333075408,100.00,-1,-1,1333075408,100.00,-1,-1,1333075404,100.00,-1,-1,1333075404,100.00,-1,-1,1333075404,100.00,-1,-1,1333075404,100.00,-1,-1,1333075428,100.00,-1,-1,1333075428,100.00,-1,-1,1099988415,0.00,0.00,0.00,1510048,92.17,92.17,61,697098,10.67,10.67,
2026-04-01,22:23:09.080,2.20,2.13,100.00,0.00,0.00,1333481212,100.00,-1,-1,1333481212,100.00,-1,-1,1333481280,100.00,-1,-1,1333481280,100.00,-1,-1,1333481306,100.00,-1,-1,1333481306,100.00,-1,-1,1333481312,100.00,-1,-1,1333481312,100.00,-1,-1,1333481308,100.00,-1,-1,1333481308,100.00,-1,-1,1333481310,100.00,-1,-1,1333481310,100.00,-1,-1,1333481308,100.00,-1,-1,1333481308,100.00,-1,-1,1333481310,100.00,-1,-1,1333481310,100.00,-1,-1,1100178422,0.00,0.00,0.00,1505095,91.86,91.86,61,698953,10.69,10.69,
2026-04-01,22:23:10.081,2.20,2.11,100.00,0.00,0.00,1333248054,100.00,-1,-1,1333248054,100.00,-1,-1,1333248054,100.00,-1,-1,1333248054,100.00,-1,-1,1333248052,100.00,-1,-1,1333248052,100.00,-1,-1,1333248052,100.00,-1,-1,1333248052,100.00,-1,-1,1333248048,100.00,-1,-1,1333248048,100.00,-1,-1,1333248054,100.00,-1,-1,1333248054,100.00,-1,-1,1333247982,100.00,-1,-1,1333247982,100.00,-1,-1,1333248010,100.00,-1,-1,1333248010,100.00,-1,-1,1100070021,0.00,0.00,0.00,1505796,91.91,91.91,61,698213,10.68,10.68,
2026-04-01,22:23:11.081,2.20,2.12,100.00,0.00,0.00,1333553286,100.00,-1,-1,1333553286,100.00,-1,-1,1333553282,100.00,-1,-1,1333553282,100.00,-1,-1,1333553276,100.00,-1,-1,1333553276,100.00,-1,-1,1333553280,100.00,-1,-1,1333553280,100.00,-1,-1,1333553282,100.00,-1,-1,1333553282,100.00,-1,-1,1333553280,100.00,-1,-1,1333553280,100.00,-1,-1,1333553190,100.00,-1,-1,1333553190,100.00,-1,-1,1333553190,100.00,-1,-1,1333553190,100.00,-1,-1,1100292967,0.00,0.00,0.00,1511680,92.27,92.27,61,696812,10.66,10.66,
2026-04-01,22:23:12.082,2.20,2.13,100.00,0.00,0.00,1333232414,100.00,-1,-1,1333232414,100.00,-1,-1,1333232346,100.00,-1,-1,1333232346,100.00,-1,-1,1333232340,100.00,-1,-1,1333232340,100.00,-1,-1,1333232340,100.00,-1,-1,1333232340,100.00,-1,-1,1333232340,100.00,-1,-1,1333232340,100.00,-1,-1,1333232312,100.00,-1,-1,1333232312,100.00,-1,-1,1333232420,100.00,-1,-1,1333232420,100.00,-1,-1,1333232416,100.00,-1,-1,1333232416,100.00,-1,-1,1100031879,0.00,0.00,0.00,1513365,92.37,92.37,61,697996,10.68,10.68,
2026-04-01,22:23:13.081,2.20,2.13,100.00,0.00,0.00,1333138380,100.00,-1,-1,1333138380,100.00,-1,-1,1333138380,100.00,-1,-1,1333138380,100.00,-1,-1,1333138382,100.00,-1,-1,1333138382,100.00,-1,-1,1333138386,100.00,-1,-1,1333138386,100.00,-1,-1,1333138382,100.00,-1,-1,1333138382,100.00,-1,-1,1333138386,100.00,-1,-1,1333138386,100.00,-1,-1,1333138386,100.00,-1,-1,1333138386,100.00,-1,-1,1333138390,100.00,-1,-1,1333138390,100.00,-1,-1,1099979395,0.00,0.00,0.00,1510241,92.18,92.18,61,698629,10.69,10.69,
2026-04-01,22:23:14.081,2.20,2.12,100.00,0.00,0.00,1333403250,100.00,-1,-1,1333403250,100.00,-1,-1,1333403252,100.00,-1,-1,1333403252,100.00,-1,-1,1333403254,100.00,-1,-1,1333403254,100.00,-1,-1,1333403250,100.00,-1,-1,1333403250,100.00,-1,-1,1333403324,100.00,-1,-1,1333403324,100.00,-1,-1,1333403396,100.00,-1,-1,1333403396,100.00,-1,-1,1333403344,100.00,-1,-1,1333403344,100.00,-1,-1,1333403280,100.00,-1,-1,1333403280,100.00,-1,-1,1100165836,0.00,0.00,0.00,1514743,92.45,92.36,61,697207,10.67,10.66,
2026-04-01,22:23:15.084,2.20,2.12,100.00,0.00,0.00,1334538794,100.00,-1,-1,1334538794,100.00,-1,-1,1334538774,100.00,-1,-1,1334538774,100.00,-1,-1,1334538774,100.00,-1,-1,1334538774,100.00,-1,-1,1334538776,100.00,-1,-1,1334538776,100.00,-1,-1,1334538754,100.00,-1,-1,1334538754,100.00,-1,-1,1334538736,100.00,-1,-1,1334538736,100.00,-1,-1,1334538734,100.00,-1,-1,1334538734,100.00,-1,-1,1334538730,100.00,-1,-1,1334538730,100.00,-1,-1,1101132488,0.00,0.00,0.00,1517729,92.63,92.54,61,699354,10.70,10.69,
2026-04-01,22:23:16.082,2.20,2.13,100.00,0.00,0.00,1333388288,100.00,-1,-1,1333388288,100.00,-1,-1,1333388324,100.00,-1,-1,1333388324,100.00,-1,-1,1333388438,100.00,-1,-1,1333388438,100.00,-1,-1,1333388396,100.00,-1,-1,1333388396,100.00,-1,-1,1333388374,100.00,-1,-1,1333388374,100.00,-1,-1,1333388390,100.00,-1,-1,1333388390,100.00,-1,-1,1333388390,100.00,-1,-1,1333388390,100.00,-1,-1,1333388396,100.00,-1,-1,1333388396,100.00,-1,-1,1100162110,0.00,0.00,0.00,1513972,92.41,92.41,61,699510,10.70,10.70,
2026-04-01,22:23:17.082,2.20,2.12,100.00,0.00,0.00,1333504644,100.00,-1,-1,1333504644,100.00,-1,-1,1333504646,100.00,-1,-1,1333504646,100.00,-1,-1,1333504644,100.00,-1,-1,1333504644,100.00,-1,-1,1333504644,100.00,-1,-1,1333504644,100.00,-1,-1,1333504642,100.00,-1,-1,1333504642,100.00,-1,-1,1333504600,100.00,-1,-1,1333504600,100.00,-1,-1,1333504526,100.00,-1,-1,1333504526,100.00,-1,-1,1333504530,100.00,-1,-1,1333504530,100.00,-1,-1,1100265647,0.00,0.00,0.00,1507583,92.02,92.02,61,698357,10.68,10.68,
2026-04-01,22:23:18.083,2.20,2.13,100.00,0.00,0.00,1333278048,100.00,-1,-1,1333278048,100.00,-1,-1,1333278054,100.00,-1,-1,1333278054,100.00,-1,-1,1333278074,100.00,-1,-1,1333278074,100.00,-1,-1,1333278078,100.00,-1,-1,1333278078,100.00,-1,-1,1333278080,100.00,-1,-1,1333278080,100.00,-1,-1,1333278076,100.00,-1,-1,1333278076,100.00,-1,-1,1333278078,100.00,-1,-1,1333278078,100.00,-1,-1,1333278140,100.00,-1,-1,1333278140,100.00,-1,-1,1100098101,0.00,0.00,0.00,1514638,92.45,92.45,61,698216,10.68,10.68,
2026-04-01,22:23:19.083,2.20,2.12,100.00,0.00,0.00,1333346374,100.00,-1,-1,1333346374,100.00,-1,-1,1333346376,100.00,-1,-1,1333346376,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1333346380,100.00,-1,-1,1100127033,0.00,0.00,0.00,1511135,92.23,92.23,61,699048,10.70,10.70,
2026-04-01,22:23:20.086,2.20,2.12,100.00,0.00,0.00,1333226590,100.00,-1,-1,1333226590,100.00,-1,-1,1333226510,100.00,-1,-1,1333226510,100.00,-1,-1,1333226508,100.00,-1,-1,1333226508,100.00,-1,-1,1333226510,100.00,-1,-1,1333226510,100.00,-1,-1,1333226512,100.00,-1,-1,1333226512,100.00,-1,-1,1333226514,100.00,-1,-1,1333226514,100.00,-1,-1,1333226512,100.00,-1,-1,1333226512,100.00,-1,-1,1333226518,100.00,-1,-1,1333226518,100.00,-1,-1,1100041187,0.00,0.00,0.00,1507358,92.00,92.00,61,695755,10.65,10.65,
2026-04-01,22:23:21.082,2.20,2.13,100.00,0.00,0.00,1332462636,100.00,-1,-1,1332462636,100.00,-1,-1,1332462638,100.00,-1,-1,1332462638,100.00,-1,-1,1332462644,100.00,-1,-1,1332462644,100.00,-1,-1,1332462644,100.00,-1,-1,1332462644,100.00,-1,-1,1332462658,100.00,-1,-1,1332462658,100.00,-1,-1,1332462650,100.00,-1,-1,1332462650,100.00,-1,-1,1332462650,100.00,-1,-1,1332462650,100.00,-1,-1,1332462568,100.00,-1,-1,1332462568,100.00,-1,-1,1099405274,0.00,0.00,0.00,1511839,92.28,92.28,61,700311,10.71,10.71,
2026-04-01,22:23:22.082,2.20,2.14,100.00,0.00,0.00,1333307070,100.00,-1,-1,1333307070,100.00,-1,-1,1333307118,100.00,-1,-1,1333307118,100.00,-1,-1,1333307102,100.00,-1,-1,1333307102,100.00,-1,-1,1333307092,100.00,-1,-1,1333307092,100.00,-1,-1,1333307094,100.00,-1,-1,1333307094,100.00,-1,-1,1333307180,100.00,-1,-1,1333307180,100.00,-1,-1,1333307084,100.00,-1,-1,1333307084,100.00,-1,-1,1333307086,100.00,-1,-1,1333307086,100.00,-1,-1,1100100353,0.00,0.00,0.00,1514850,92.46,92.46,61,700213,10.71,10.71,
2026-04-01,22:23:23.082,2.20,2.14,100.00,0.00,0.00,1333263342,100.00,-1,-1,1333263342,100.00,-1,-1,1333263418,100.00,-1,-1,1333263418,100.00,-1,-1,1333263372,100.00,-1,-1,1333263372,100.00,-1,-1,1333263370,100.00,-1,-1,1333263370,100.00,-1,-1,1333263372,100.00,-1,-1,1333263372,100.00,-1,-1,1333263372,100.00,-1,-1,1333263372,100.00,-1,-1,1333263466,100.00,-1,-1,1333263466,100.00,-1,-1,1333263446,100.00,-1,-1,1333263446,100.00,-1,-1,1100066476,0.00,0.00,0.00,1513437,92.37,92.37,60,701836,10.74,10.74,
2026-04-01,22:23:24.083,2.20,2.11,99.99,0.01,0.00,1333400616,100.00,-1,-1,1333400616,100.00,-1,-1,1333400614,100.00,-1,-1,1333400614,100.00,-1,-1,1333400580,100.00,-1,-1,1333400580,100.00,-1,-1,1333400584,100.00,-1,-1,1333400584,100.00,-1,-1,1333400590,100.00,-1,-1,1333400590,100.00,-1,-1,1333400590,100.00,-1,-1,1333400590,100.00,-1,-1,1333400594,100.00,-1,-1,1333400594,100.00,-1,-1,1333400586,100.00,-1,-1,1333400586,100.00,-1,-1,1100192910,0.00,0.00,0.00,1521093,92.84,92.84,60,702285,10.74,10.74,
2026-04-01,22:23:25.083,2.20,2.13,100.00,0.00,0.00,1333231016,100.00,-1,-1,1333231016,100.00,-1,-1,1333231010,100.00,-1,-1,1333231010,100.00,-1,-1,1333231006,100.00,-1,-1,1333231006,100.00,-1,-1,1333231008,100.00,-1,-1,1333231008,100.00,-1,-1,1333231012,100.00,-1,-1,1333231012,100.00,-1,-1,1333231070,100.00,-1,-1,1333231070,100.00,-1,-1,1333231066,100.00,-1,-1,1333231066,100.00,-1,-1,1333231070,100.00,-1,-1,1333231070,100.00,-1,-1,1100049445,0.00,0.00,0.00,1513038,92.35,92.35,61,700091,10.71,10.71,
2026-04-01,22:23:26.085,2.20,2.13,100.00,0.00,0.00,1332818640,100.00,-1,-1,1332818640,100.00,-1,-1,1332818510,100.00,-1,-1,1332818510,100.00,-1,-1,1332818464,100.00,-1,-1,1332818464,100.00,-1,-1,1332818430,100.00,-1,-1,1332818430,100.00,-1,-1,1332818428,100.00,-1,-1,1332818428,100.00,-1,-1,1332818426,100.00,-1,-1,1332818426,100.00,-1,-1,1332818422,100.00,-1,-1,1332818422,100.00,-1,-1,1332818420,100.00,-1,-1,1332818420,100.00,-1,-1,1099687424,0.00,0.00,0.00,1510243,92.18,92.18,61,698129,10.68,10.68,
2026-04-01,22:23:27.082,2.20,2.12,100.00,0.00,0.00,1332993630,100.00,-1,-1,1332993630,100.00,-1,-1,1332993586,100.00,-1,-1,1332993586,100.00,-1,-1,1332993562,100.00,-1,-1,1332993562,100.00,-1,-1,1332993560,100.00,-1,-1,1332993560,100.00,-1,-1,1332993560,100.00,-1,-1,1332993560,100.00,-1,-1,1332993630,100.00,-1,-1,1332993630,100.00,-1,-1,1332993630,100.00,-1,-1,1332993630,100.00,-1,-1,1332993626,100.00,-1,-1,1332993626,100.00,-1,-1,1099835165,0.00,0.00,0.00,1512825,92.34,92.34,61,699341,10.70,10.70,
