,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:24:56.380,666509838,0.01,36909,666509838,666509838,0.01,36942,666509838,666510570,0.01,36168,666510570,666510570,0.01,36099,666510570,666510919,0.01,35764,666510919,666510919,0.01,35784,666510919,666511246,0.01,35473,666511246,666511246,0.01,35374,666511246,799843245,94.81,94.81,0.00,1606440,24.51,24.51,58,482713,7.37,7.37,666497149,0.01,37279,666497149,666497149,0.01,37235,666497149,666497469,0.01,36843,666497469,666497469,0.01,36786,666497469,666497628,0.01,36532,666497628,666497628,0.01,36381,666497628,666497885,0.01,36156,666497885,666497885,0.01,36105,666497885,799856075,99.95,99.95,0.00,1532048,23.38,23.38,56,573481,8.75,8.75,
2026-04-01,21:24:57.380,666511654,0.01,36826,666511654,666511654,0.01,36939,666511654,666512324,0.01,36440,666512324,666512324,0.01,36432,666512324,666512807,0.01,35945,666512807,666512807,0.01,35938,666512807,666512997,0.01,35701,666512997,666512997,0.01,35737,666512997,799857743,94.54,94.54,0.00,1614001,24.63,24.63,59,480327,7.33,7.33,666512885,0.01,37029,666512885,666512885,0.01,37013,666512885,666513264,0.01,36692,666513264,666513264,0.01,36691,666513264,666513565,0.01,36380,666513565,666513565,0.01,36459,666513565,666513852,0.01,36061,666513852,666513852,0.01,36068,666513852,799842822,99.99,99.99,0.00,1528144,23.32,23.32,54,576477,8.80,8.80,
2026-04-01,21:24:58.380,666517372,0.01,36615,666517372,666517372,0.01,36519,666517372,666517934,0.01,35896,666517934,666517934,0.01,35972,666517934,666518296,0.01,35645,666518296,666518296,0.01,35638,666518296,666518541,0.01,35474,666518541,666518541,0.01,35424,666518541,799865076,94.65,94.65,0.00,1611333,24.59,24.59,59,480832,7.34,7.34,666515506,0.01,36363,666515506,666515506,0.01,36361,666515506,666515765,0.01,36087,666515765,666515765,0.01,36047,666515765,666515959,0.01,35732,666515959,666515959,0.01,35617,666515959,666516116,0.01,35421,666516116,666516116,0.01,35369,666516116,799863183,99.86,99.86,0.00,1530774,23.36,23.36,55,568882,8.68,8.68,
2026-04-01,21:24:59.381,667171944,0.01,36823,667171944,667171944,0.01,36754,667171944,667172520,0.01,36328,667172520,667172520,0.01,36241,667172520,667172819,0.01,35898,667172819,667172819,0.01,35905,667172819,667173009,0.01,35711,667173009,667173009,0.01,35719,667173009,800649172,94.57,94.57,0.00,1612036,24.60,24.60,59,482316,7.36,7.36,667173397,0.01,36331,667173397,667173397,0.01,36337,667173397,667173737,0.01,35881,667173737,667173737,0.01,35895,667173737,667173903,0.01,35858,667173903,667173903,0.01,35946,667173903,667174394,0.01,35539,667174394,667174394,0.01,35564,667174394,800650155,99.97,99.97,0.00,1529803,23.34,23.34,55,569127,8.68,8.68,
2026-04-01,21:25:00.380,666114326,0.01,36708,666114326,666114326,0.01,36709,666114326,666114909,0.01,35921,666114909,666114909,0.01,35908,666114909,666115273,0.01,35547,666115273,666115273,0.01,35547,666115273,666115507,0.01,35213,666115507,666115507,0.01,35166,666115507,799382751,94.77,94.77,0.00,1604141,24.48,24.48,59,487531,7.44,7.44,666113928,0.01,36186,666113928,666113928,0.01,36141,666113928,666114179,0.01,36020,666114179,666114179,0.01,36018,666114179,666114265,0.01,35977,666114265,666114265,0.01,35905,666114265,666114467,0.01,35722,666114467,666114467,0.01,35717,666114467,799380746,99.95,99.95,0.00,1526928,23.30,23.30,55,567132,8.65,8.65,
2026-04-01,21:25:01.380,667168239,0.01,36304,667168239,667168239,0.01,36318,667168239,667168838,0.01,35748,667168838,667168838,0.01,35871,667168838,667169273,0.01,35440,667169273,667169273,0.01,35429,667169273,667169495,0.01,35318,667169495,667169495,0.01,35294,667169495,800645209,94.53,94.53,0.00,1615547,24.65,24.63,58,487116,7.43,7.43,667169613,0.01,36633,667169613,667169613,0.01,36695,667169613,667169940,0.01,36264,667169940,667169940,0.01,36292,667169940,667170184,0.01,35865,667170184,667170184,0.01,35881,667170184,667170545,0.01,35457,667170545,667170545,0.01,35488,667170545,800645583,99.98,99.98,0.00,1531701,23.37,23.35,56,581510,8.87,8.86,
2026-04-01,21:25:02.381,667170398,0.01,37163,667170398,667170398,0.01,37254,667170398,667171221,0.01,36355,667171221,667171221,0.01,36293,667171221,667171751,0.01,35779,667171751,667171751,0.01,35778,667171751,667172114,0.01,35319,667172114,667172114,0.01,35379,667172114,800648647,94.64,94.64,0.00,1607257,24.52,24.52,59,482769,7.37,7.37,667170911,0.01,36560,667170911,667170911,0.01,36526,667170911,667171281,0.01,36238,667171281,667171281,0.01,36233,667171281,667171651,0.01,36045,667171651,667171651,0.01,36249,667171651,667171968,0.01,35991,667171968,667171968,0.01,35958,667171968,800652145,99.84,99.84,0.00,1534389,23.41,23.41,56,586268,8.95,8.95,
2026-04-01,21:25:03.381,666498547,0.01,36763,666498547,666498547,0.01,36700,666498547,666499277,0.01,48285,666499277,666499277,0.01,48345,666499277,666499674,0.01,47926,666499674,666499674,0.01,47926,666499674,666499931,0.01,47688,666499931,666499931,0.01,47637,666499931,799857789,94.34,94.34,0.00,1613933,24.63,24.63,58,482939,7.37,7.37,666510959,0.01,36688,666510959,666510959,0.01,36739,666510959,666511287,0.01,36373,666511287,666511287,0.01,36417,666511287,666511548,0.01,36029,666511548,666511548,0.01,35828,666511548,666511763,0.01,35554,666511763,666511763,0.01,35586,666511763,799855922,99.97,99.97,0.00,1528085,23.32,23.32,56,575497,8.78,8.78,
2026-04-01,21:25:04.381,666492349,0.01,48798,666492349,666492349,0.01,48830,666492349,666492901,0.01,35942,666492901,666492901,0.01,35787,666492901,666493291,0.01,35392,666493291,666493291,0.01,35397,666493291,666493491,0.01,35179,666493491,666493491,0.01,35222,666493491,799835020,94.29,94.29,0.00,1611874,24.60,24.60,59,486054,7.42,7.42,666492797,0.01,36550,666492797,666492797,0.01,36557,666492797,666493119,0.01,36266,666493119,666493119,0.01,41301,666493119,666493285,0.01,45177,666493285,666493285,0.01,45357,666493285,666493496,0.01,45347,666493496,666493496,0.01,45380,666493496,799848592,99.82,99.82,0.00,1530853,23.36,23.36,56,579648,8.84,8.84,
2026-04-01,21:25:05.381,666507408,0.01,36459,666507408,666507408,0.01,36474,666507408,666508047,0.01,36139,666508047,666508047,0.01,36473,666508047,666508383,0.01,36144,666508383,666508383,0.01,36145,666508383,666508652,0.01,35887,666508652,666508652,0.01,35894,666508652,799852895,94.72,94.72,0.00,1606760,24.52,24.52,59,482242,7.36,7.36,666498056,0.01,45992,666498056,666498056,0.01,45946,666498056,666498264,0.01,45653,666498264,666498264,0.01,40579,666498264,666498498,0.01,36333,666498498,666498498,0.01,36234,666498498,666498714,0.01,35820,666498714,666498714,0.01,35787,666498714,799840149,99.99,99.99,0.00,1528163,23.32,23.32,55,582148,8.88,8.88,
2026-04-01,21:25:06.381,666518973,0.01,37260,666518973,666518973,0.01,37217,666518973,666519663,0.01,36212,666519663,666519663,0.01,35916,666519663,666519986,0.01,35564,666519986,666519986,0.01,35535,666519986,666520208,0.01,35674,666520208,666520208,0.01,35941,666520208,799866327,94.48,94.48,0.00,1619969,24.72,24.72,59,482742,7.37,7.37,666518721,0.01,36828,666518721,666518721,0.01,36859,666518721,666519106,0.01,36647,666519106,666519106,0.01,36650,666519106,666519361,0.01,36507,666519361,666519361,0.01,36489,666519361,666519750,0.01,36145,666519750,666519750,0.01,36130,666519750,799868344,99.99,99.99,0.00,1528052,23.32,23.32,55,584184,8.91,8.91,
2026-04-01,21:25:07.382,667193049,0.01,37578,667193049,667193049,0.01,37628,667193049,667193912,0.01,36835,667193912,667193912,0.01,36950,667193912,667194536,0.01,36354,667194536,667194536,0.01,36384,667194536,667194858,0.01,35740,667194858,667194858,0.01,35519,667194858,800678478,94.40,94.40,0.00,1612684,24.61,24.61,59,482516,7.36,7.36,667195254,0.01,37317,667195254,667195254,0.01,37327,667195254,667195825,0.01,36555,667195825,667195825,0.01,36544,667195825,667196222,0.01,36032,667196222,667196222,0.01,35964,667196222,667196661,0.01,35560,667196661,667196661,0.01,35577,667196661,800677171,99.97,99.97,0.00,1529893,23.34,23.34,55,588076,8.97,8.97,
2026-04-01,21:25:08.381,666560575,0.01,37009,666560575,666560575,0.01,36973,666560575,666561215,0.01,36370,666561215,666561215,0.01,36300,666561215,666561691,0.01,35882,666561691,666561691,0.01,35881,666561691,666561977,0.01,35609,666561977,666561977,0.01,35562,666561977,799917953,94.23,94.23,0.00,1616356,24.66,24.66,59,480810,7.34,7.34,666559947,0.01,37402,666559947,666559947,0.01,37395,666559947,666560449,0.01,37108,666560449,666560449,0.01,37198,666560449,666560695,0.01,37185,666560695,666560695,0.01,37324,666560695,666561324,0.01,36869,666561324,666561324,0.01,36970,666561324,799917731,99.96,99.96,0.00,1528545,23.32,23.32,55,586970,8.96,8.96,
2026-04-01,21:25:09.381,666509077,0.01,36837,666509077,666509077,0.01,36830,666509077,666509746,0.01,36127,666509746,666509746,0.01,36136,666509746,666510106,0.01,35710,666510106,666510106,0.01,35713,666510106,666510385,0.01,35376,666510385,666510385,0.01,35327,666510385,799852590,94.81,94.81,0.00,1603947,24.47,24.47,59,478470,7.30,7.30,666506574,0.01,37386,666506574,666506574,0.01,37354,666506574,666506786,0.01,36955,666506786,666506786,0.01,36874,666506786,666507049,0.01,36293,666507049,666507049,0.01,36157,666507049,666507347,0.01,35601,666507347,666507347,0.01,35516,666507347,799849783,99.97,99.97,0.00,1528277,23.32,23.32,55,587993,8.97,8.97,
2026-04-01,21:25:10.381,666493371,0.01,36824,666493371,666493371,0.01,36930,666493371,666494128,0.01,36338,666494128,666494128,0.01,36387,666494128,666494626,0.01,35953,666494626,666494626,0.01,35948,666494626,666494822,0.01,35803,666494822,666494822,0.01,35857,666494822,799853900,94.38,94.38,0.00,1615506,24.65,24.65,59,484984,7.40,7.40,666508366,0.01,36852,666508366,666508366,0.01,36846,666508366,666508793,0.01,36479,666508793,666508793,0.01,36448,666508793,666509076,0.01,36442,666509076,666509076,0.01,36505,666509076,666509440,0.01,36104,666509440,666509440,0.01,36057,666509440,799857538,99.84,99.84,0.00,1530402,23.35,23.35,56,584849,8.92,8.92,
2026-04-01,21:25:11.381,666514567,0.01,37335,666514567,666514567,0.01,37231,666514567,666515192,0.01,36505,666515192,666515192,0.01,36522,666515192,666515884,0.01,35823,666515884,666515884,0.01,35822,666515884,666516099,0.01,35602,666516099,666516099,0.01,35591,666516099,799844128,94.56,94.56,0.00,1610912,24.58,24.58,59,490472,7.48,7.48,666499820,0.01,36912,666499820,666499820,0.01,36933,666499820,666500121,0.01,36658,666500121,666500121,0.01,36707,666500121,666500378,0.01,36186,666500378,666500378,0.01,36089,666500378,666500860,0.01,35695,666500860,666500860,0.01,35683,666500860,799844826,99.97,99.97,0.00,1528184,23.32,23.32,55,585549,8.93,8.93,
2026-04-01,21:25:12.382,667168828,0.01,36891,667168828,667168828,0.01,36910,667168828,667169518,0.01,36141,667169518,667169518,0.01,36082,667169518,667169891,0.01,35668,667169891,667169891,0.01,35671,667169891,667170095,0.01,35464,667170095,667170095,0.01,35470,667170095,800648562,94.35,94.35,0.00,1617873,24.69,24.66,59,500258,7.63,7.63,667171224,0.01,37021,667171224,667171224,0.01,37030,667171224,667171550,0.01,36775,667171550,667171550,0.01,36774,667171550,667171884,0.01,36626,667171884,667171884,0.01,36744,667171884,667172346,0.01,36244,667172346,667172346,0.01,36278,667172346,800646294,99.95,99.95,0.00,1530050,23.35,23.32,56,586186,8.94,8.94,
2026-04-01,21:25:13.383,667168543,0.01,36627,667168543,667168543,0.01,36549,667168543,667169206,0.01,35883,667169206,667169206,0.01,35965,667169206,667169499,0.01,35736,667169499,667169499,0.01,35716,667169499,667169722,0.01,35516,667169722,667169722,0.01,35515,667169722,800644979,94.54,94.54,0.00,1613450,24.62,24.62,59,502556,7.67,7.67,667165771,0.01,37009,667165771,667165771,0.01,37071,667165771,667166265,0.01,36540,667166265,667166265,0.01,36560,667166265,667166441,0.01,36242,667166441,667166441,0.01,36170,667166441,667166697,0.01,35918,667166697,667166697,0.01,35928,667166697,800642939,99.97,99.97,0.00,1529775,23.34,23.34,56,586235,8.95,8.95,
2026-04-01,21:25:14.382,666506172,0.01,36236,666506172,666506172,0.01,36263,666506172,666506750,0.01,35708,666506750,666506750,0.01,35659,666506750,666506920,0.01,35414,666506920,666506920,0.01,35426,666506920,666507107,0.01,35227,666507107,666507107,0.01,35310,666507107,799849843,94.50,94.50,0.00,1607417,24.53,24.53,59,488432,7.45,7.45,666503791,0.01,36707,666503791,666503791,0.01,36593,666503791,666504134,0.01,36131,666504134,666504134,0.01,36068,666504134,666504264,0.01,35850,666504264,666504264,0.01,35835,666504264,666504691,0.01,35356,666504691,666504691,0.01,35323,666504691,799850839,99.99,99.99,0.00,1528033,23.32,23.32,56,581034,8.87,8.87,
2026-04-01,21:25:15.382,666501922,0.01,36626,666501922,666501922,0.01,36669,666501922,666502501,0.01,36070,666502501,666502501,0.01,36026,666502501,666502791,0.01,35798,666502791,666502791,0.01,35797,666502791,666503011,0.01,35511,666503011,666503011,0.01,35387,666503011,799849846,94.48,94.48,0.00,1611874,24.60,24.60,59,483886,7.38,7.38,666506649,0.01,36783,666506649,666506649,0.01,36855,666506649,666507039,0.01,36493,666507039,666507039,0.01,36509,666507039,666507797,0.01,35882,666507797,666507797,0.01,35968,666507797,666508139,0.01,35674,666508139,666508139,0.01,35712,666508139,799854310,99.86,99.86,0.00,1530550,23.35,23.35,55,578857,8.83,8.83,
2026-04-01,21:25:16.382,666502358,0.01,36343,666502358,666502358,0.01,36279,666502358,666502919,0.01,35739,666502919,666502919,0.01,36033,666502919,666503237,0.01,35655,666503237,666503237,0.01,35677,666503237,666503448,0.01,35600,666503448,666503448,0.01,35646,666503448,799842980,94.90,94.90,0.00,1602418,24.45,24.45,59,496995,7.58,7.58,666506245,0.01,36852,666506245,666506245,0.01,36877,666506245,666506605,0.01,36613,666506605,666506605,0.01,36708,666506605,666506745,0.01,36753,666506745,666506745,0.01,36684,666506745,666507015,0.01,36415,666507015,666507015,0.01,36413,666507015,799849370,99.88,99.88,0.00,1530668,23.36,23.36,56,579383,8.84,8.84,
2026-04-01,21:25:17.382,666503307,0.01,37035,666503307,666503307,0.01,37118,666503307,666503858,0.01,36534,666503858,666503858,0.01,36246,666503858,666504124,0.01,35989,666504124,666504124,0.01,35975,666504124,666504415,0.01,35561,666504415,666504415,0.01,35519,666504415,799868452,94.30,94.30,0.00,1617842,24.69,24.69,59,502810,7.67,7.67,666514309,0.01,37363,666514309,666514309,0.01,37238,666514309,666514699,0.01,36780,666514699,666514699,0.01,36685,666514699,666515002,0.01,36253,666515002,666515002,0.01,36347,666515002,666515274,0.01,36150,666515274,666515274,0.01,36148,666515274,799882815,99.98,99.98,0.00,1527982,23.32,23.32,55,575399,8.78,8.78,
2026-04-01,21:25:18.382,666603249,0.01,37180,666603249,666603249,0.01,37111,666603249,666603499,0.01,36897,666603499,666603499,0.01,36882,666603499,666603526,0.01,36851,666603526,666603526,0.01,36864,666603526,666603484,0.01,36955,666603484,666603484,0.01,36992,666603484,799949109,94.60,94.60,0.00,1605706,24.50,24.50,59,494394,7.54,7.54,666585061,0.01,36875,666585061,666585061,0.01,37003,666585061,666585504,0.01,36575,666585504,666585504,0.01,36584,666585504,666585661,0.01,36343,666585661,666585661,0.01,36238,666585661,666585782,0.01,36124,666585782,666585782,0.01,36130,666585782,799938214,99.99,99.99,0.00,1527919,23.31,23.31,56,573236,8.75,8.75,
2026-04-01,21:25:19.383,667169405,0.01,36524,667169405,667169405,0.01,36494,667169405,667169889,0.01,35925,667169889,667169889,0.01,35970,667169889,667170088,0.01,35782,667170088,667170088,0.01,35743,667170088,667170363,0.01,35429,667170363,667170363,0.01,35472,667170363,800646965,94.25,94.25,0.00,1604033,24.48,24.48,59,490102,7.48,7.48,667169183,0.01,36550,667169183,667169183,0.01,36451,667169183,667169475,0.01,36087,667169475,667169475,0.01,36074,667169475,667169783,0.01,35723,667169783,667169783,0.01,35694,667169783,667169973,0.01,35362,667169973,667169973,0.01,35412,667169973,800631664,99.91,99.91,0.00,1530737,23.36,23.36,56,565908,8.64,8.64,
2026-04-01,21:25:20.383,666541895,0.01,36493,666541895,666541895,0.01,36533,666541895,666542505,0.01,35996,666542505,666542505,0.01,35851,666542505,666542977,0.01,35407,666542977,666542977,0.01,35432,666542977,666543173,0.01,35222,666543173,666543173,0.01,35130,666543173,799894088,94.39,94.39,0.00,1599826,24.41,24.41,58,483736,7.38,7.38,666541452,0.01,36077,666541452,666541452,0.01,36105,666541452,666541737,0.01,35849,666541737,666541737,0.01,35891,666541737,666541871,0.01,35842,666541871,666541871,0.01,35956,666541871,666542013,0.01,35943,666542013,666542013,0.01,35886,666542013,799895054,99.89,99.89,0.00,1528927,23.33,23.33,56,573670,8.75,8.75,
