,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-04-01,21:27:57.333,1196625846,100.00,-1,-1,1196625846,0.00,2,1196625846,1196625966,100.00,-1,-1,1196625966,0.00,2,1196625966,1196625966,100.00,-1,-1,1196625966,0.00,2,1196625966,1196625969,100.00,-1,-1,1196625969,0.00,2,1196625969,1196625969,100.00,-1,-1,1196625969,0.00,2,1196625969,1196625975,100.00,-1,-1,1196625975,0.00,2,1196625975,1196625942,100.00,-1,-1,1196625942,0.00,2,1196625942,1196625945,100.00,-1,-1,1196625945,0.00,2,1196625945,1097008767,0.00,0.00,0.00,1523842,93.01,93.01,49,93766,5.72,5.72,
2026-04-01,21:27:58.333,1197573402,100.00,-1,-1,1197573402,0.00,2,1197573402,1197573411,100.00,-1,-1,1197573411,0.00,2,1197573411,1197573414,100.00,-1,-1,1197573414,0.00,2,1197573414,1197573414,100.00,-1,-1,1197573414,0.00,2,1197573414,1197573408,100.00,-1,-1,1197573408,0.00,2,1197573408,1197573438,100.00,-1,-1,1197573438,0.00,2,1197573438,1197573489,100.00,-1,-1,1197573489,0.00,2,1197573489,1197573489,100.00,-1,-1,1197573489,0.00,2,1197573489,1097871890,0.00,0.00,0.00,1519726,92.76,92.76,48,91716,5.60,5.60,
2026-04-01,21:27:59.334,1197387468,100.00,-1,-1,1197387468,0.00,2,1197387468,1197387471,100.00,-1,-1,1197387471,0.00,2,1197387471,1197387474,100.00,-1,-1,1197387474,0.00,2,1197387474,1197387480,100.00,-1,-1,1197387480,0.00,2,1197387480,1197387492,100.00,-1,-1,1197387492,0.00,2,1197387492,1197387498,100.00,-1,-1,1197387498,0.00,2,1197387498,1197387504,100.00,-1,-1,1197387504,0.00,2,1197387504,1197387504,100.00,-1,-1,1197387504,0.00,2,1197387504,1097722151,0.00,0.00,0.00,1518628,92.69,92.69,48,91005,5.55,5.55,
2026-04-01,21:28:00.334,1197327840,100.00,-1,-1,1197327840,0.00,2,1197327840,1197327846,100.00,-1,-1,1197327846,0.00,2,1197327846,1197327840,100.00,-1,-1,1197327840,0.00,2,1197327840,1197327843,100.00,-1,-1,1197327843,0.00,2,1197327843,1197327843,100.00,-1,-1,1197327843,0.00,2,1197327843,1197327840,100.00,-1,-1,1197327840,0.00,2,1197327840,1197327834,100.00,-1,-1,1197327834,0.00,2,1197327834,1197327801,100.00,-1,-1,1197327801,0.00,2,1197327801,1097646104,0.00,0.00,0.00,1520848,92.83,92.73,48,90926,5.55,5.54,
2026-04-01,21:28:01.334,1197999897,100.00,-1,-1,1197999897,0.00,2,1197999897,1197999897,100.00,-1,-1,1197999897,0.00,2,1197999897,1197999900,100.00,-1,-1,1197999900,0.00,2,1197999900,1197999906,100.00,-1,-1,1197999906,0.00,2,1197999906,1197999906,100.00,-1,-1,1197999906,0.00,2,1197999906,1197999903,100.00,-1,-1,1197999903,0.00,2,1197999903,1197999906,100.00,-1,-1,1197999906,0.00,2,1197999906,1197999903,100.00,-1,-1,1197999903,0.00,2,1197999903,1098254911,0.00,0.00,0.00,1517454,92.62,92.62,48,92903,5.67,5.67,
2026-04-01,21:28:02.335,1197464412,100.00,-1,-1,1197464412,0.00,2,1197464412,1197464424,100.00,-1,-1,1197464424,0.00,2,1197464424,1197464421,100.00,-1,-1,1197464421,0.00,2,1197464421,1197464415,100.00,-1,-1,1197464415,0.00,2,1197464415,1197464412,100.00,-1,-1,1197464412,0.00,2,1197464412,1197464415,100.00,-1,-1,1197464415,0.00,2,1197464415,1197464406,100.00,-1,-1,1197464406,0.00,2,1197464406,1197464406,100.00,-1,-1,1197464406,0.00,2,1197464406,1097786646,0.00,0.00,0.00,1514187,92.42,92.33,48,91972,5.61,5.61,
2026-04-01,21:28:03.335,1197286593,100.00,-1,-1,1197286593,0.00,2,1197286593,1197286587,100.00,-1,-1,1197286587,0.00,2,1197286587,1197286548,100.00,-1,-1,1197286548,0.00,2,1197286548,1197286554,100.00,-1,-1,1197286554,0.00,2,1197286554,1197286551,100.00,-1,-1,1197286551,0.00,2,1197286551,1197286542,100.00,-1,-1,1197286542,0.00,2,1197286542,1197286542,100.00,-1,-1,1197286542,0.00,2,1197286542,1197286542,100.00,-1,-1,1197286542,0.00,2,1197286542,1097615422,0.00,0.00,0.00,1520214,92.79,92.79,48,91937,5.61,5.61,
2026-04-01,21:28:04.335,1197309534,100.00,-1,-1,1197309534,0.00,2,1197309534,1197309540,100.00,-1,-1,1197309540,0.00,2,1197309540,1197309543,100.00,-1,-1,1197309543,0.00,2,1197309543,1197309549,100.00,-1,-1,1197309549,0.00,2,1197309549,1197309543,100.00,-1,-1,1197309543,0.00,2,1197309543,1197309573,100.00,-1,-1,1197309573,0.00,2,1197309573,1197309576,100.00,-1,-1,1197309576,0.00,2,1197309576,1197309573,100.00,-1,-1,1197309573,0.00,2,1197309573,1097630158,0.00,0.00,0.00,1513483,92.38,92.38,48,91069,5.56,5.56,
2026-04-01,21:28:05.335,1197395289,100.00,-1,-1,1197395289,0.00,2,1197395289,1197395253,100.00,-1,-1,1197395253,0.00,2,1197395253,1197395217,100.00,-1,-1,1197395217,0.00,2,1197395217,1197395184,100.00,-1,-1,1197395184,0.00,2,1197395184,1197395154,100.00,-1,-1,1197395154,0.00,2,1197395154,1197395118,100.00,-1,-1,1197395118,0.00,2,1197395118,1197395082,100.00,-1,-1,1197395082,0.00,2,1197395082,1197395043,100.00,-1,-1,1197395043,0.00,2,1197395043,1097612076,0.00,0.00,0.00,1523063,92.96,92.96,48,91905,5.61,5.61,
2026-04-01,21:28:06.337,1197270687,100.00,-1,-1,1197270687,0.00,2,1197270687,1197270678,100.00,-1,-1,1197270678,0.00,2,1197270678,1197270675,100.00,-1,-1,1197270675,0.00,2,1197270675,1197270675,100.00,-1,-1,1197270675,0.00,2,1197270675,1197270672,100.00,-1,-1,1197270672,0.00,2,1197270672,1197270672,100.00,-1,-1,1197270672,0.00,2,1197270672,1197270672,100.00,-1,-1,1197270672,0.00,2,1197270672,1197270663,100.00,-1,-1,1197270663,0.00,2,1197270663,1097565389,0.00,0.00,0.00,1517126,92.60,92.60,48,91580,5.59,5.59,
2026-04-01,21:28:07.337,1197051591,100.00,-1,-1,1197051591,0.00,2,1197051591,1197051621,100.00,-1,-1,1197051621,0.00,2,1197051621,1197051615,100.00,-1,-1,1197051615,0.00,2,1197051615,1197051645,100.00,-1,-1,1197051645,0.00,2,1197051645,1197051681,100.00,-1,-1,1197051681,0.00,2,1197051681,1197051705,100.00,-1,-1,1197051705,0.00,2,1197051705,1197051729,100.00,-1,-1,1197051729,0.00,2,1197051729,1197051753,100.00,-1,-1,1197051753,0.00,2,1197051753,1097458081,0.00,0.00,0.00,1520266,92.79,92.79,48,91914,5.61,5.61,
2026-04-01,21:28:08.335,1196705736,100.00,-1,-1,1196705736,0.00,2,1196705736,1196705754,100.00,-1,-1,1196705754,0.00,2,1196705754,1196705763,100.00,-1,-1,1196705763,0.00,2,1196705763,1196705769,100.00,-1,-1,1196705769,0.00,2,1196705769,1196705778,100.00,-1,-1,1196705778,0.00,2,1196705778,1196705787,100.00,-1,-1,1196705787,0.00,2,1196705787,1196705796,100.00,-1,-1,1196705796,0.00,2,1196705796,1196705808,100.00,-1,-1,1196705808,0.00,2,1196705808,1097117739,0.00,0.00,0.00,1518062,92.66,92.66,48,91291,5.57,5.57,
2026-04-01,21:28:09.335,1197276054,100.00,-1,-1,1197276054,0.00,2,1197276054,1197276042,100.00,-1,-1,1197276042,0.00,2,1197276042,1197276042,100.00,-1,-1,1197276042,0.00,2,1197276042,1197276048,100.00,-1,-1,1197276048,0.00,2,1197276048,1197276045,100.00,-1,-1,1197276045,0.00,2,1197276045,1197276045,100.00,-1,-1,1197276045,0.00,2,1197276045,1197276048,100.00,-1,-1,1197276048,0.00,2,1197276048,1197276048,100.00,-1,-1,1197276048,0.00,2,1197276048,1097601978,0.00,0.00,0.00,1521835,92.89,92.89,48,90633,5.53,5.53,
2026-04-01,21:28:10.335,1197270630,100.00,-1,-1,1197270630,0.00,2,1197270630,1197270633,100.00,-1,-1,1197270633,0.00,2,1197270633,1197270630,100.00,-1,-1,1197270630,0.00,2,1197270630,1197270639,100.00,-1,-1,1197270639,0.00,2,1197270639,1197270636,100.00,-1,-1,1197270636,0.00,2,1197270636,1197270639,100.00,-1,-1,1197270639,0.00,2,1197270639,1197270639,100.00,-1,-1,1197270639,0.00,2,1197270639,1197270645,100.00,-1,-1,1197270645,0.00,2,1197270645,1097593074,0.00,0.00,0.00,1516625,92.57,92.57,48,88230,5.39,5.39,
2026-04-01,21:28:11.335,1197360972,100.00,-1,-1,1197360972,0.00,2,1197360972,1197360972,100.00,-1,-1,1197360972,0.00,2,1197360972,1197360972,100.00,-1,-1,1197360972,0.00,2,1197360972,1197360972,100.00,-1,-1,1197360972,0.00,2,1197360972,1197360978,100.00,-1,-1,1197360978,0.00,2,1197360978,1197360993,100.00,-1,-1,1197360993,0.00,2,1197360993,1197360990,100.00,-1,-1,1197360990,0.00,2,1197360990,1197360987,100.00,-1,-1,1197360987,0.00,2,1197360987,1097680916,0.00,0.00,0.00,1522229,92.91,92.91,48,89462,5.46,5.46,
2026-04-01,21:28:12.335,1197431409,100.00,-1,-1,1197431409,0.00,2,1197431409,1197431406,100.00,-1,-1,1197431406,0.00,2,1197431406,1197431412,100.00,-1,-1,1197431412,0.00,2,1197431412,1197431406,100.00,-1,-1,1197431406,0.00,2,1197431406,1197431406,100.00,-1,-1,1197431406,0.00,2,1197431406,1197431418,100.00,-1,-1,1197431418,0.00,2,1197431418,1197431418,100.00,-1,-1,1197431418,0.00,2,1197431418,1197431421,100.00,-1,-1,1197431421,0.00,2,1197431421,1097745559,0.00,0.00,0.00,1521125,92.84,92.84,48,90087,5.50,5.50,
2026-04-01,21:28:13.335,1197294249,100.00,-1,-1,1197294249,0.00,2,1197294249,1197294246,100.00,-1,-1,1197294246,0.00,2,1197294246,1197294255,100.00,-1,-1,1197294255,0.00,2,1197294255,1197294255,100.00,-1,-1,1197294255,0.00,2,1197294255,1197294255,100.00,-1,-1,1197294255,0.00,2,1197294255,1197294255,100.00,-1,-1,1197294255,0.00,2,1197294255,1197294258,100.00,-1,-1,1197294258,0.00,2,1197294258,1197294258,100.00,-1,-1,1197294258,0.00,2,1197294258,1097620078,0.00,0.00,0.00,1517072,92.59,92.59,48,89923,5.49,5.49,
2026-04-01,21:28:14.336,1197297831,100.00,-1,-1,1197297831,0.00,2,1197297831,1197297882,100.00,-1,-1,1197297882,0.00,2,1197297882,1197297876,100.00,-1,-1,1197297876,0.00,2,1197297876,1197297879,100.00,-1,-1,1197297879,0.00,2,1197297879,1197297942,100.00,-1,-1,1197297942,0.00,2,1197297942,1197297942,100.00,-1,-1,1197297942,0.00,2,1197297942,1197297945,100.00,-1,-1,1197297945,0.00,2,1197297945,1197297939,100.00,-1,-1,1197297939,0.00,2,1197297939,1097630375,0.00,0.00,0.00,1518312,92.67,92.58,48,90722,5.54,5.53,
2026-04-01,21:28:15.336,1197296889,100.00,-1,-1,1197296889,0.00,2,1197296889,1197296952,100.00,-1,-1,1197296952,0.00,2,1197296952,1197297093,100.00,-1,-1,1197297093,0.00,2,1197297093,1197297093,100.00,-1,-1,1197297093,0.00,2,1197297093,1197297096,100.00,-1,-1,1197297096,0.00,2,1197297096,1197297093,100.00,-1,-1,1197297093,0.00,2,1197297093,1197297090,100.00,-1,-1,1197297090,0.00,2,1197297090,1197297096,100.00,-1,-1,1197297096,0.00,2,1197297096,1097669669,0.00,0.00,0.00,1521197,92.85,92.85,48,89693,5.47,5.47,
