Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,22:21:27.690,2.00,1.84,100.00,0.00,0.00,1199819331,0.00,0.00,1199820458,0.00,0.00,1200375456,0.00,-1,-1,1200375456,0.00,-1,-1,1200339240,0.00,-1,-1,1200339240,0.00,-1,-1,1200338439,0.00,-1,-1,1200338439,0.00,-1,-1,1199814102,100.00,-1,-1,1199814102,100.00,-1,-1,1199815426,100.00,-1,-1,1199815426,100.00,-1,-1,1199816942,100.00,-1,-1,1199816942,100.00,-1,-1,586783,35.81,35.81,40,389942,5.97,5.97,1.90,0.86,100.00,0.00,0.00,1199830465,0.00,0.00,1199831457,0.00,0.00,1200351461,0.00,-1,-1,1200351461,0.00,-1,-1,1200351355,0.00,-1,-1,1200351355,0.00,-1,-1,1200351544,0.00,-1,-1,1200351544,0.00,-1,-1,1199826145,100.00,-1,-1,1199826145,100.00,-1,-1,1199827425,100.00,-1,-1,1199827425,100.00,-1,-1,1199828622,100.00,-1,-1,1199828622,100.00,-1,-1,427430,26.09,26.09,48,349572,5.35,5.35,
2026-04-01,22:21:28.690,2.00,1.84,100.00,0.00,0.00,1198917728,0.00,0.00,1198920886,0.00,0.00,1199464548,0.00,-1,-1,1199464548,0.00,-1,-1,1199474028,0.00,-1,-1,1199474028,0.00,-1,-1,1199483875,0.00,-1,-1,1199483875,0.00,-1,-1,1198906151,100.00,-1,-1,1198906151,100.00,-1,-1,1198910319,100.00,-1,-1,1198910319,100.00,-1,-1,1198913655,100.00,-1,-1,1198913655,100.00,-1,-1,585631,35.74,35.74,40,389427,5.96,5.96,1.90,0.85,100.00,0.00,0.00,1199157596,0.00,0.00,1199159916,0.00,0.00,1199731120,0.00,-1,-1,1199731120,0.00,-1,-1,1199738262,0.00,-1,-1,1199738262,0.00,-1,-1,1199738137,0.00,-1,-1,1199738137,0.00,-1,-1,1199153184,100.00,-1,-1,1199153184,100.00,-1,-1,1199153924,100.00,-1,-1,1199153924,100.00,-1,-1,1199155152,100.00,-1,-1,1199155152,100.00,-1,-1,431443,26.33,26.33,48,349154,5.34,5.34,
2026-04-01,22:21:29.690,2.00,1.85,100.00,0.00,0.00,1199235933,0.00,0.00,1199235503,0.00,0.00,1199870144,0.00,-1,-1,1199870144,0.00,-1,-1,1199860808,0.00,-1,-1,1199860808,0.00,-1,-1,1199851118,0.00,-1,-1,1199851118,0.00,-1,-1,1199234756,100.00,-1,-1,1199234756,100.00,-1,-1,1199234347,100.00,-1,-1,1199234347,100.00,-1,-1,1199234097,100.00,-1,-1,1199234097,100.00,-1,-1,587718,35.87,35.87,40,389715,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199091949,0.00,0.00,1199093077,0.00,0.00,1199620223,0.00,-1,-1,1199620223,0.00,-1,-1,1199613167,0.00,-1,-1,1199613167,0.00,-1,-1,1199613559,0.00,-1,-1,1199613559,0.00,-1,-1,1199088672,100.00,-1,-1,1199088672,100.00,-1,-1,1199089152,100.00,-1,-1,1199089152,100.00,-1,-1,1199090076,100.00,-1,-1,1199090076,100.00,-1,-1,427927,26.12,26.12,48,350408,5.36,5.36,
2026-04-01,22:21:30.690,2.00,1.85,100.00,0.00,0.00,1200297468,0.00,0.00,1200298366,0.00,0.00,1200853264,0.00,-1,-1,1200853264,0.00,-1,-1,1200853168,0.00,-1,-1,1200853168,0.00,-1,-1,1200853117,0.00,-1,-1,1200853117,0.00,-1,-1,1200290625,100.00,-1,-1,1200290625,100.00,-1,-1,1200292839,100.00,-1,-1,1200292839,100.00,-1,-1,1200294272,100.00,-1,-1,1200294272,100.00,-1,-1,587302,35.85,35.81,40,390240,5.97,5.96,1.90,0.80,100.00,0.00,0.00,1200360071,0.00,0.00,1200363230,0.00,0.00,1200933038,0.00,-1,-1,1200933038,0.00,-1,-1,1200933159,0.00,-1,-1,1200933159,0.00,-1,-1,1200933154,0.00,-1,-1,1200933154,0.00,-1,-1,1200350999,100.00,-1,-1,1200350999,100.00,-1,-1,1200352356,100.00,-1,-1,1200352356,100.00,-1,-1,1200355342,100.00,-1,-1,1200355342,100.00,-1,-1,427936,26.12,26.09,48,349894,5.35,5.35,
2026-04-01,22:21:31.691,2.00,1.84,100.00,0.00,0.00,1200081370,0.00,0.00,1200082339,0.00,0.00,1200636504,0.00,-1,-1,1200636504,0.00,-1,-1,1200636903,0.00,-1,-1,1200636903,0.00,-1,-1,1200637377,0.00,-1,-1,1200637377,0.00,-1,-1,1200075334,100.00,-1,-1,1200075334,100.00,-1,-1,1200077184,100.00,-1,-1,1200077184,100.00,-1,-1,1200078756,100.00,-1,-1,1200078756,100.00,-1,-1,585218,35.72,35.72,40,389276,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199992798,0.00,0.00,1199992207,0.00,0.00,1200544761,0.00,-1,-1,1200544761,0.00,-1,-1,1200544511,0.00,-1,-1,1200544511,0.00,-1,-1,1200544195,0.00,-1,-1,1200544195,0.00,-1,-1,1199994584,100.00,-1,-1,1199994584,100.00,-1,-1,1199993390,100.00,-1,-1,1199993390,100.00,-1,-1,1199992619,100.00,-1,-1,1199992619,100.00,-1,-1,428061,26.13,26.13,48,349334,5.34,5.34,
2026-04-01,22:21:32.691,2.00,1.84,100.00,0.00,0.00,1198995767,0.00,0.00,1198996508,0.00,0.00,1199538030,0.00,-1,-1,1199538030,0.00,-1,-1,1199546547,0.00,-1,-1,1199546547,0.00,-1,-1,1199546334,0.00,-1,-1,1199546334,0.00,-1,-1,1198989993,100.00,-1,-1,1198989993,100.00,-1,-1,1198991520,100.00,-1,-1,1198991520,100.00,-1,-1,1198993416,100.00,-1,-1,1198993416,100.00,-1,-1,587176,35.84,35.84,39,389840,5.96,5.96,1.90,1.07,100.00,0.00,0.00,1199116942,0.00,0.00,1199118562,0.00,0.00,1199639350,0.00,-1,-1,1199639350,0.00,-1,-1,1199639444,0.00,-1,-1,1199639444,0.00,-1,-1,1199639568,0.00,-1,-1,1199639568,0.00,-1,-1,1199111490,100.00,-1,-1,1199111490,100.00,-1,-1,1199112751,100.00,-1,-1,1199112751,100.00,-1,-1,1199113958,100.00,-1,-1,1199113958,100.00,-1,-1,429732,26.23,26.23,48,349676,5.35,5.35,
2026-04-01,22:21:33.691,2.00,1.87,100.00,0.00,0.00,1199525667,0.00,0.00,1199525206,0.00,0.00,1200143279,0.00,-1,-1,1200143279,0.00,-1,-1,1200134601,0.00,-1,-1,1200134601,0.00,-1,-1,1200134493,0.00,-1,-1,1200134493,0.00,-1,-1,1199573082,100.00,-1,-1,1199573082,100.00,-1,-1,1199524975,100.00,-1,-1,1199524975,100.00,-1,-1,1199524944,100.00,-1,-1,1199524944,100.00,-1,-1,590763,36.06,36.06,39,390692,5.98,5.98,1.90,0.81,100.00,0.00,0.00,1199530087,0.00,0.00,1199531151,0.00,0.00,1200064056,0.00,-1,-1,1200064056,0.00,-1,-1,1200064171,0.00,-1,-1,1200064171,0.00,-1,-1,1200064018,0.00,-1,-1,1200064018,0.00,-1,-1,1199525847,100.00,-1,-1,1199525847,100.00,-1,-1,1199526863,100.00,-1,-1,1199526863,100.00,-1,-1,1199527861,100.00,-1,-1,1199527861,100.00,-1,-1,428444,26.15,26.15,48,349220,5.34,5.34,
2026-04-01,22:21:34.691,2.00,1.88,100.00,0.00,0.00,1200301281,0.00,0.00,1200302368,0.00,0.00,1200855922,0.00,-1,-1,1200855922,0.00,-1,-1,1200855666,0.00,-1,-1,1200855666,0.00,-1,-1,1200855498,0.00,-1,-1,1200855498,0.00,-1,-1,1200295689,100.00,-1,-1,1200295689,100.00,-1,-1,1200297006,100.00,-1,-1,1200297006,100.00,-1,-1,1200298411,100.00,-1,-1,1200298411,100.00,-1,-1,591313,36.09,36.05,39,390095,5.97,5.96,1.90,0.80,100.00,0.00,0.00,1200314739,0.00,0.00,1200315908,0.00,0.00,1200846789,0.00,-1,-1,1200846789,0.00,-1,-1,1200847053,0.00,-1,-1,1200847053,0.00,-1,-1,1200847030,0.00,-1,-1,1200847030,0.00,-1,-1,1200310587,100.00,-1,-1,1200310587,100.00,-1,-1,1200311402,100.00,-1,-1,1200311402,100.00,-1,-1,1200312832,100.00,-1,-1,1200312832,100.00,-1,-1,428336,26.14,26.12,47,348574,5.33,5.33,
2026-04-01,22:21:35.692,2.00,1.88,100.00,0.00,0.00,1199952537,0.00,0.00,1199953736,0.00,0.00,1200470475,0.00,-1,-1,1200470475,0.00,-1,-1,1200482874,0.00,-1,-1,1200482874,0.00,-1,-1,1200508350,0.00,-1,-1,1200508350,0.00,-1,-1,1199946129,100.00,-1,-1,1199946129,100.00,-1,-1,1199948225,100.00,-1,-1,1199948225,100.00,-1,-1,1199950130,100.00,-1,-1,1199950130,100.00,-1,-1,585526,35.74,35.74,39,391445,5.99,5.99,1.90,0.85,100.00,0.00,0.00,1199950618,0.00,0.00,1199952098,0.00,0.00,1200482638,0.00,-1,-1,1200482638,0.00,-1,-1,1200482182,0.00,-1,-1,1200482182,0.00,-1,-1,1200482616,0.00,-1,-1,1200482616,0.00,-1,-1,1199945850,100.00,-1,-1,1199945850,100.00,-1,-1,1199947152,100.00,-1,-1,1199947152,100.00,-1,-1,1199948563,100.00,-1,-1,1199948563,100.00,-1,-1,435628,26.59,26.59,48,349789,5.35,5.35,
2026-04-01,22:21:36.692,2.00,1.88,100.00,0.00,0.00,1199613663,0.00,0.00,1199665541,0.00,0.00,1200252923,0.00,-1,-1,1200252923,0.00,-1,-1,1200250458,0.00,-1,-1,1200250458,0.00,-1,-1,1200235557,0.00,-1,-1,1200235557,0.00,-1,-1,1199602100,100.00,-1,-1,1199602100,100.00,-1,-1,1199605392,100.00,-1,-1,1199605392,100.00,-1,-1,1199609190,100.00,-1,-1,1199609190,100.00,-1,-1,585950,35.76,35.76,40,391200,5.99,5.99,1.90,0.86,100.00,0.00,0.00,1199845060,0.00,0.00,1199847454,0.00,0.00,1200439341,0.00,-1,-1,1200439341,0.00,-1,-1,1200439390,0.00,-1,-1,1200439390,0.00,-1,-1,1200438900,0.00,-1,-1,1200438900,0.00,-1,-1,1199841485,100.00,-1,-1,1199841485,100.00,-1,-1,1199843698,100.00,-1,-1,1199843698,100.00,-1,-1,1199844531,100.00,-1,-1,1199844531,100.00,-1,-1,434672,26.53,26.53,48,350226,5.36,5.36,
2026-04-01,22:21:37.692,2.00,1.89,100.00,0.00,0.00,1199064766,0.00,0.00,1199062267,0.00,0.00,1199655528,0.00,-1,-1,1199655528,0.00,-1,-1,1199645556,0.00,-1,-1,1199645556,0.00,-1,-1,1199634774,0.00,-1,-1,1199634774,0.00,-1,-1,1199065368,100.00,-1,-1,1199065368,100.00,-1,-1,1199063933,100.00,-1,-1,1199063933,100.00,-1,-1,1199063576,100.00,-1,-1,1199063576,100.00,-1,-1,594754,36.30,36.30,39,390596,5.98,5.98,1.90,1.12,100.00,0.00,0.00,1198935967,0.00,0.00,1198936988,0.00,0.00,1199458620,0.00,-1,-1,1199458620,0.00,-1,-1,1199471232,0.00,-1,-1,1199471232,0.00,-1,-1,1199471510,0.00,-1,-1,1199471510,0.00,-1,-1,1198932653,100.00,-1,-1,1198932653,100.00,-1,-1,1198933232,100.00,-1,-1,1198933232,100.00,-1,-1,1198934472,100.00,-1,-1,1198934472,100.00,-1,-1,428843,26.17,26.17,48,349707,5.35,5.35,
2026-04-01,22:21:38.692,2.00,1.91,100.00,0.00,0.00,1200110219,0.00,0.00,1200111121,0.00,0.00,1200665713,0.00,-1,-1,1200665713,0.00,-1,-1,1200666039,0.00,-1,-1,1200666039,0.00,-1,-1,1200666411,0.00,-1,-1,1200666411,0.00,-1,-1,1200104352,100.00,-1,-1,1200104352,100.00,-1,-1,1200105891,100.00,-1,-1,1200105891,100.00,-1,-1,1200108000,100.00,-1,-1,1200108000,100.00,-1,-1,596616,36.41,36.41,39,391126,5.98,5.98,1.90,0.83,100.00,0.00,0.00,1200129532,0.00,0.00,1200130552,0.00,0.00,1200663349,0.00,-1,-1,1200663349,0.00,-1,-1,1200650640,0.00,-1,-1,1200650640,0.00,-1,-1,1200650379,0.00,-1,-1,1200650379,0.00,-1,-1,1200125544,100.00,-1,-1,1200125544,100.00,-1,-1,1200126398,100.00,-1,-1,1200126398,100.00,-1,-1,1200127379,100.00,-1,-1,1200127379,100.00,-1,-1,429559,26.22,26.22,48,350974,5.37,5.37,
2026-04-01,22:21:39.692,2.00,1.91,100.00,0.00,0.00,1198806812,0.00,0.00,1198808100,0.00,0.00,1199325710,0.00,-1,-1,1199325710,0.00,-1,-1,1199325915,0.00,-1,-1,1199325915,0.00,-1,-1,1199370318,0.00,-1,-1,1199370318,0.00,-1,-1,1198794399,100.00,-1,-1,1198794399,100.00,-1,-1,1198797894,100.00,-1,-1,1198797894,100.00,-1,-1,1198801398,100.00,-1,-1,1198801398,100.00,-1,-1,597836,36.49,36.49,39,391266,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1198864706,0.00,0.00,1198866108,0.00,0.00,1199408150,0.00,-1,-1,1199408150,0.00,-1,-1,1199408441,0.00,-1,-1,1199408441,0.00,-1,-1,1199408515,0.00,-1,-1,1199408515,0.00,-1,-1,1198860232,100.00,-1,-1,1198860232,100.00,-1,-1,1198861575,100.00,-1,-1,1198861575,100.00,-1,-1,1198862512,100.00,-1,-1,1198862512,100.00,-1,-1,428570,26.16,26.16,48,349623,5.35,5.35,
2026-04-01,22:21:40.693,2.00,1.92,100.00,0.00,0.00,1199528230,0.00,0.00,1199529629,0.00,0.00,1200130665,0.00,-1,-1,1200130665,0.00,-1,-1,1200130416,0.00,-1,-1,1200130416,0.00,-1,-1,1200085986,0.00,-1,-1,1200085986,0.00,-1,-1,1199522472,100.00,-1,-1,1199522472,100.00,-1,-1,1199524013,100.00,-1,-1,1199524013,100.00,-1,-1,1199525554,100.00,-1,-1,1199525554,100.00,-1,-1,598493,36.53,36.53,39,391091,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199492470,0.00,0.00,1199493490,0.00,0.00,1200027393,0.00,-1,-1,1200027393,0.00,-1,-1,1200027439,0.00,-1,-1,1200027439,0.00,-1,-1,1200027439,0.00,-1,-1,1200027439,0.00,-1,-1,1199488197,100.00,-1,-1,1199488197,100.00,-1,-1,1199489554,100.00,-1,-1,1199489554,100.00,-1,-1,1199490441,100.00,-1,-1,1199490441,100.00,-1,-1,427773,26.11,26.11,48,349040,5.34,5.34,
2026-04-01,22:21:41.692,2.00,1.94,100.00,0.00,0.00,1199745068,0.00,0.00,1199745843,0.00,0.00,1200263400,0.00,-1,-1,1200263400,0.00,-1,-1,1200263159,0.00,-1,-1,1200263159,0.00,-1,-1,1200263195,0.00,-1,-1,1200263195,0.00,-1,-1,1199740187,100.00,-1,-1,1199740187,100.00,-1,-1,1199741460,100.00,-1,-1,1199741460,100.00,-1,-1,1199742882,100.00,-1,-1,1199742882,100.00,-1,-1,598562,36.53,36.53,39,391398,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199750248,0.00,0.00,1199751506,0.00,0.00,1200271407,0.00,-1,-1,1200271407,0.00,-1,-1,1200271265,0.00,-1,-1,1200271265,0.00,-1,-1,1200271449,0.00,-1,-1,1200271449,0.00,-1,-1,1199746071,100.00,-1,-1,1199746071,100.00,-1,-1,1199747306,100.00,-1,-1,1199747306,100.00,-1,-1,1199748239,100.00,-1,-1,1199748239,100.00,-1,-1,427697,26.10,26.10,48,347294,5.31,5.31,
2026-04-01,22:21:42.693,2.00,1.92,100.00,0.00,0.00,1199958593,0.00,0.00,1199959622,0.00,0.00,1200476797,0.00,-1,-1,1200476797,0.00,-1,-1,1200476767,0.00,-1,-1,1200476767,0.00,-1,-1,1200476682,0.00,-1,-1,1200476682,0.00,-1,-1,1199953581,100.00,-1,-1,1199953581,100.00,-1,-1,1199954831,100.00,-1,-1,1199954831,100.00,-1,-1,1199956104,100.00,-1,-1,1199956104,100.00,-1,-1,598170,36.51,36.47,39,391746,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200026367,0.00,0.00,1200028974,0.00,0.00,1200575740,0.00,-1,-1,1200575740,0.00,-1,-1,1200575697,0.00,-1,-1,1200575697,0.00,-1,-1,1200575415,0.00,-1,-1,1200575415,0.00,-1,-1,1200014325,100.00,-1,-1,1200014325,100.00,-1,-1,1200019228,100.00,-1,-1,1200019228,100.00,-1,-1,1200022430,100.00,-1,-1,1200022430,100.00,-1,-1,428618,26.16,26.13,48,349281,5.34,5.34,
2026-04-01,22:21:43.694,2.00,1.91,100.00,0.00,0.00,1200612028,0.00,0.00,1200613145,0.00,0.00,1201172958,0.00,-1,-1,1201172958,0.00,-1,-1,1201173059,0.00,-1,-1,1201173059,0.00,-1,-1,1201173052,0.00,-1,-1,1201173052,0.00,-1,-1,1200645357,100.00,-1,-1,1200645357,100.00,-1,-1,1200607618,100.00,-1,-1,1200607618,100.00,-1,-1,1200609018,100.00,-1,-1,1200609018,100.00,-1,-1,597252,36.45,36.42,39,391358,5.99,5.98,1.90,0.80,100.00,0.00,0.00,1200549672,0.00,0.00,1200551051,0.00,0.00,1201095089,0.00,-1,-1,1201095089,0.00,-1,-1,1201095327,0.00,-1,-1,1201095327,0.00,-1,-1,1201095401,0.00,-1,-1,1201095401,0.00,-1,-1,1200543777,100.00,-1,-1,1200543777,100.00,-1,-1,1200545513,100.00,-1,-1,1200545513,100.00,-1,-1,1200546886,100.00,-1,-1,1200546886,100.00,-1,-1,429221,26.20,26.17,48,348779,5.34,5.33,
2026-04-01,22:21:44.693,2.00,1.90,100.00,0.00,0.00,1200218338,0.00,0.00,1200216338,0.00,0.00,1200693960,0.00,-1,-1,1200693960,0.00,-1,-1,1200671035,0.00,-1,-1,1200671035,0.00,-1,-1,1200649638,0.00,-1,-1,1200649638,0.00,-1,-1,1200273857,100.00,-1,-1,1200273857,100.00,-1,-1,1200227920,100.00,-1,-1,1200227920,100.00,-1,-1,1200221466,100.00,-1,-1,1200221466,100.00,-1,-1,596400,36.40,36.40,39,390882,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199493867,0.00,0.00,1199491745,0.00,0.00,1199941565,0.00,-1,-1,1199941565,0.00,-1,-1,1199921215,0.00,-1,-1,1199921215,0.00,-1,-1,1199901449,0.00,-1,-1,1199901449,0.00,-1,-1,1199512187,100.00,-1,-1,1199512187,100.00,-1,-1,1199504702,100.00,-1,-1,1199504702,100.00,-1,-1,1199497524,100.00,-1,-1,1199497524,100.00,-1,-1,429283,26.20,26.20,48,348889,5.34,5.34,
2026-04-01,22:21:45.694,2.00,1.90,100.00,0.00,0.00,1199143351,0.00,0.00,1199149536,0.00,0.00,1199460998,0.00,-1,-1,1199460998,0.00,-1,-1,1199479790,0.00,-1,-1,1199479790,0.00,-1,-1,1199497262,0.00,-1,-1,1199497262,0.00,-1,-1,1199113398,100.00,-1,-1,1199113398,100.00,-1,-1,1199123555,100.00,-1,-1,1199123555,100.00,-1,-1,1199134042,100.00,-1,-1,1199134042,100.00,-1,-1,598395,36.52,36.52,39,391142,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199788019,0.00,0.00,1199791624,0.00,0.00,1200088959,0.00,-1,-1,1200088959,0.00,-1,-1,1200105425,0.00,-1,-1,1200105425,0.00,-1,-1,1200121372,0.00,-1,-1,1200121372,0.00,-1,-1,1199766851,100.00,-1,-1,1199766851,100.00,-1,-1,1199774131,100.00,-1,-1,1199774131,100.00,-1,-1,1199781419,100.00,-1,-1,1199781419,100.00,-1,-1,429484,26.21,26.21,48,348041,5.33,5.33,
2026-04-01,22:21:46.695,2.00,1.87,100.00,0.00,0.00,1200539572,0.00,0.00,1200541139,0.00,0.00,1201061818,0.00,-1,-1,1201061818,0.00,-1,-1,1201065799,0.00,-1,-1,1201065799,0.00,-1,-1,1201069396,0.00,-1,-1,1201069396,0.00,-1,-1,1200528946,100.00,-1,-1,1200528946,100.00,-1,-1,1200532518,100.00,-1,-1,1200532518,100.00,-1,-1,1200535836,100.00,-1,-1,1200535836,100.00,-1,-1,595411,36.34,36.30,39,391290,5.99,5.98,1.90,0.80,100.00,0.00,0.00,1200686527,0.00,0.00,1200688255,0.00,0.00,1201181704,0.00,-1,-1,1201181704,0.00,-1,-1,1201185280,0.00,-1,-1,1201185280,0.00,-1,-1,1201189088,0.00,-1,-1,1201189088,0.00,-1,-1,1200678284,100.00,-1,-1,1200678284,100.00,-1,-1,1200680979,100.00,-1,-1,1200680979,100.00,-1,-1,1200683655,100.00,-1,-1,1200683655,100.00,-1,-1,432325,26.39,26.36,48,348536,5.33,5.33,
2026-04-01,22:21:47.695,2.00,1.89,100.00,0.00,0.00,1200110166,0.00,0.00,1200111018,0.00,0.00,1200666101,0.00,-1,-1,1200666101,0.00,-1,-1,1200666473,0.00,-1,-1,1200666473,0.00,-1,-1,1200666698,0.00,-1,-1,1200666698,0.00,-1,-1,1200104049,100.00,-1,-1,1200104049,100.00,-1,-1,1200105469,100.00,-1,-1,1200105469,100.00,-1,-1,1200107133,100.00,-1,-1,1200107133,100.00,-1,-1,598058,36.50,36.50,39,391440,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200136567,0.00,0.00,1200137765,0.00,0.00,1200673220,0.00,-1,-1,1200673220,0.00,-1,-1,1200673155,0.00,-1,-1,1200673155,0.00,-1,-1,1200673260,0.00,-1,-1,1200673260,0.00,-1,-1,1200131079,100.00,-1,-1,1200131079,100.00,-1,-1,1200132806,100.00,-1,-1,1200132806,100.00,-1,-1,1200133763,100.00,-1,-1,1200133763,100.00,-1,-1,430511,26.28,26.28,48,348974,5.34,5.34,
2026-04-01,22:21:48.695,2.00,1.90,100.00,0.00,0.00,1198941079,0.00,0.00,1198942222,0.00,0.00,1199459847,0.00,-1,-1,1199459847,0.00,-1,-1,1199459593,0.00,-1,-1,1199459593,0.00,-1,-1,1199459595,0.00,-1,-1,1199459595,0.00,-1,-1,1198933970,100.00,-1,-1,1198933970,100.00,-1,-1,1198936299,100.00,-1,-1,1198936299,100.00,-1,-1,1198937892,100.00,-1,-1,1198937892,100.00,-1,-1,596454,36.40,36.40,39,390755,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198935838,0.00,0.00,1198936894,0.00,0.00,1199465570,0.00,-1,-1,1199465570,0.00,-1,-1,1199466053,0.00,-1,-1,1199466053,0.00,-1,-1,1199465930,0.00,-1,-1,1199465930,0.00,-1,-1,1198931709,100.00,-1,-1,1198931709,100.00,-1,-1,1198932662,100.00,-1,-1,1198932662,100.00,-1,-1,1198933901,100.00,-1,-1,1198933901,100.00,-1,-1,430312,26.26,26.26,47,349430,5.35,5.35,
2026-04-01,22:21:49.695,2.00,1.87,100.00,0.00,0.00,1200113068,0.00,0.00,1200113917,0.00,0.00,1200671667,0.00,-1,-1,1200671667,0.00,-1,-1,1200671934,0.00,-1,-1,1200671934,0.00,-1,-1,1200671926,0.00,-1,-1,1200671926,0.00,-1,-1,1200106707,100.00,-1,-1,1200106707,100.00,-1,-1,1200108794,100.00,-1,-1,1200108794,100.00,-1,-1,1200110143,100.00,-1,-1,1200110143,100.00,-1,-1,596154,36.39,36.39,38,390282,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1200136587,0.00,0.00,1200138229,0.00,0.00,1200658781,0.00,-1,-1,1200658781,0.00,-1,-1,1200658336,0.00,-1,-1,1200658336,0.00,-1,-1,1200659110,0.00,-1,-1,1200659110,0.00,-1,-1,1200132360,100.00,-1,-1,1200132360,100.00,-1,-1,1200133731,100.00,-1,-1,1200133731,100.00,-1,-1,1200134717,100.00,-1,-1,1200134717,100.00,-1,-1,430652,26.28,26.28,48,350314,5.36,5.36,
2026-04-01,22:21:50.695,2.00,1.90,100.00,0.00,0.00,1198757064,0.00,0.00,1198758144,0.00,0.00,1199275758,0.00,-1,-1,1199275758,0.00,-1,-1,1199275443,0.00,-1,-1,1199275443,0.00,-1,-1,1199275400,0.00,-1,-1,1199275400,0.00,-1,-1,1198751202,100.00,-1,-1,1198751202,100.00,-1,-1,1198752610,100.00,-1,-1,1198752610,100.00,-1,-1,1198754377,100.00,-1,-1,1198754377,100.00,-1,-1,597740,36.48,36.48,38,390597,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1198754731,0.00,0.00,1198756078,0.00,0.00,1199276122,0.00,-1,-1,1199276122,0.00,-1,-1,1199290644,0.00,-1,-1,1199290644,0.00,-1,-1,1199290099,0.00,-1,-1,1199290099,0.00,-1,-1,1198750579,100.00,-1,-1,1198750579,100.00,-1,-1,1198751842,100.00,-1,-1,1198751842,100.00,-1,-1,1198752908,100.00,-1,-1,1198752908,100.00,-1,-1,429155,26.19,26.19,47,347988,5.32,5.32,
2026-04-01,22:21:51.695,2.00,1.90,100.00,0.00,0.00,1199969219,0.00,0.00,1199970208,0.00,0.00,1200523455,0.00,-1,-1,1200523455,0.00,-1,-1,1200523512,0.00,-1,-1,1200523512,0.00,-1,-1,1200523521,0.00,-1,-1,1200523521,0.00,-1,-1,1199962965,100.00,-1,-1,1199962965,100.00,-1,-1,1199964385,100.00,-1,-1,1199964385,100.00,-1,-1,1199966044,100.00,-1,-1,1199966044,100.00,-1,-1,597322,36.46,36.46,38,391385,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199996535,0.00,0.00,1199997999,0.00,0.00,1200534547,0.00,-1,-1,1200534547,0.00,-1,-1,1200520014,0.00,-1,-1,1200520014,0.00,-1,-1,1200520085,0.00,-1,-1,1200520085,0.00,-1,-1,1199991155,100.00,-1,-1,1199991155,100.00,-1,-1,1199992444,100.00,-1,-1,1199992444,100.00,-1,-1,1199993774,100.00,-1,-1,1199993774,100.00,-1,-1,428820,26.17,26.17,48,349268,5.34,5.34,
