,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:29:05.153,666504467,0.01,36569,666504467,666504467,0.01,36559,666504467,666505041,0.01,36006,666505041,666505041,0.01,36116,666505041,666505344,0.01,35806,666505344,666505344,0.01,35799,666505344,666505720,0.01,35377,666505720,666505720,0.01,35318,666505720,799849222,94.28,94.28,0.00,1613200,24.62,24.62,59,477074,7.28,7.28,666503807,0.01,36378,666503807,666503807,0.01,36428,666503807,666504083,0.01,36244,666504083,666504083,0.01,36287,666504083,666504216,0.01,36180,666504216,666504216,0.01,36142,666504216,666504692,0.01,35618,666504692,666504692,0.01,35600,666504692,799847215,99.98,99.98,0.00,1528067,23.32,23.32,56,569063,8.68,8.68,
2026-04-01,21:29:06.153,666499123,0.01,36077,666499123,666499123,0.01,36099,666499123,666499607,0.01,35679,666499607,666499607,0.01,35535,666499607,666499787,0.01,35340,666499787,666499787,0.01,35337,666499787,666499990,0.01,35187,666499990,666499990,0.01,35245,666499990,799859517,94.33,94.33,0.00,1613208,24.62,24.62,60,487574,7.44,7.44,666514478,0.01,36445,666514478,666514478,0.01,36362,666514478,666514805,0.01,36013,666514805,666514805,0.01,35976,666514805,666514976,0.01,35724,666514976,666514976,0.01,35674,666514976,666515138,0.01,35444,666515138,666515138,0.01,35387,666515138,799861646,99.99,99.99,0.00,1527762,23.31,23.31,56,563612,8.60,8.60,
2026-04-01,21:29:07.154,667185950,0.01,36798,667185950,667185950,0.01,36892,667185950,667186632,0.01,36165,667186632,667186632,0.01,36431,667186632,667186941,0.01,36150,667186941,667186941,0.01,36150,667186941,667187312,0.01,35837,667187312,667187312,0.01,35842,667187312,800651011,94.27,94.27,0.00,1616480,24.67,24.64,60,481381,7.35,7.34,667171850,0.01,36148,667171850,667171850,0.01,36179,667171850,667172163,0.01,35807,667172163,667172163,0.01,35792,667172163,667172368,0.01,35583,667172368,667172368,0.01,35575,667172368,667172786,0.01,35083,667172786,667172786,0.01,35084,667172786,800646241,99.85,99.85,0.00,1533527,23.40,23.38,56,561617,8.57,8.56,
2026-04-01,21:29:08.155,667173255,0.01,37200,667173255,667173255,0.01,37096,667173255,667173964,0.01,36359,667173964,667173964,0.01,36110,667173964,667174323,0.01,35753,667174323,667174323,0.01,35763,667174323,667174679,0.01,35296,667174679,667174679,0.01,35234,667174679,800652223,94.68,94.68,0.00,1613830,24.63,24.63,59,493055,7.52,7.52,667174673,0.01,36062,667174673,667174673,0.01,36104,667174673,667175268,0.01,35606,667175268,667175268,0.01,35751,667175268,667175410,0.01,35783,667175410,667175410,0.01,35835,667175410,667175710,0.01,35592,667175710,667175710,0.01,35649,667175710,800653849,99.95,99.95,0.00,1529973,23.35,23.35,56,560872,8.56,8.56,
2026-04-01,21:29:09.155,666519933,0.01,36678,666519933,666519933,0.01,36738,666519933,666520661,0.01,36088,666520661,666520661,0.01,36044,666520661,666521082,0.01,35565,666521082,666521082,0.01,35530,666521082,666521277,0.01,35344,666521277,666521277,0.01,35368,666521277,799866204,94.41,94.41,0.00,1615958,24.66,24.66,59,480496,7.33,7.33,666517341,0.01,36457,666517341,666517341,0.01,36426,666517341,666517567,0.01,36163,666517567,666517567,0.01,36047,666517567,666517782,0.01,35663,666517782,666517782,0.01,35701,666517782,666518054,0.01,35424,666518054,666518054,0.01,35365,666518054,799865849,99.97,99.97,0.00,1528234,23.32,23.32,56,573676,8.75,8.75,
2026-04-01,21:29:10.154,666517927,0.01,36353,666517927,666517927,0.01,36313,666517927,666518602,0.01,35566,666518602,666518602,0.01,35660,666518602,666518933,0.01,35369,666518933,666518933,0.01,35401,666518933,666519159,0.01,35179,666519159,666519159,0.01,35217,666519159,799865853,94.61,94.61,0.00,1611217,24.59,24.59,60,491033,7.49,7.49,666519941,0.01,36599,666519941,666519941,0.01,36693,666519941,666520317,0.01,36434,666520317,666520317,0.01,36517,666520317,666520548,0.01,36341,666520548,666520548,0.01,36306,666520548,666521178,0.01,35754,666521178,666521178,0.01,35810,666521178,799869784,99.97,99.97,0.00,1528305,23.32,23.32,56,577968,8.82,8.82,
2026-04-01,21:29:11.154,666502300,0.01,37192,666502300,666502300,0.01,37186,666502300,666503041,0.01,36600,666503041,666503041,0.01,36636,666503041,666503566,0.01,36185,666503566,666503566,0.01,36184,666503566,666503787,0.01,36002,666503787,666503787,0.01,35998,666503787,799849123,94.27,94.27,0.00,1614198,24.63,24.63,59,481290,7.34,7.34,666503654,0.01,36455,666503654,666503654,0.01,36566,666503654,666503911,0.01,36214,666503911,666503911,0.01,36174,666503911,666504092,0.01,36018,666504092,666504092,0.01,36107,666504092,666504265,0.01,35936,666504265,666504265,0.01,35920,666504265,799847509,99.97,99.97,0.00,1528183,23.32,23.32,56,576554,8.80,8.80,
2026-04-01,21:29:12.154,666499072,0.01,36514,666499072,666499072,0.01,36546,666499072,666499596,0.01,35828,666499596,666499596,0.01,35720,666499596,666499745,0.01,35495,666499745,666499745,0.01,35495,666499745,666499943,0.01,35266,666499943,666499943,0.01,35267,666499943,799855906,94.78,94.78,0.00,1608252,24.54,24.54,59,483476,7.38,7.38,666510532,0.01,36760,666510532,666510532,0.01,36626,666510532,666510818,0.01,36303,666510818,666510818,0.01,36309,666510818,666511032,0.01,36104,666511032,666511032,0.01,36041,666511032,666511305,0.01,35855,666511305,666511305,0.01,35873,666511305,799857699,99.95,99.95,0.00,1528356,23.32,23.32,56,579293,8.84,8.84,
2026-04-01,21:29:13.155,667180903,0.01,36837,667180903,667180903,0.01,36910,667180903,667181611,0.01,36677,667181611,667181611,0.01,36829,667181611,667182176,0.01,36298,667182176,667182176,0.01,36298,667182176,667182452,0.01,36065,667182452,667182452,0.01,36067,667182452,800649104,94.46,94.46,0.00,1614223,24.63,24.61,59,480934,7.34,7.33,667170317,0.01,37197,667170317,667170317,0.01,37230,667170317,667170711,0.01,36889,667170711,667170711,0.01,36874,667170711,667171056,0.01,36506,667171056,667171056,0.01,36562,667171056,667171685,0.01,35871,667171685,667171685,0.01,35871,667171685,800647136,99.84,99.84,0.00,1534043,23.41,23.38,56,580782,8.86,8.85,
2026-04-01,21:29:14.156,667173299,0.01,36955,667173299,667173299,0.01,36842,667173299,667173842,0.01,35808,667173842,667173842,0.01,35651,667173842,667174029,0.01,35421,667174029,667174029,0.01,35411,667174029,667174299,0.01,35136,667174299,667174299,0.01,35127,667174299,800649373,94.54,94.54,0.00,1611618,24.59,24.59,59,480142,7.33,7.33,667170703,0.01,36639,667170703,667170703,0.01,36562,667170703,667171011,0.01,36220,667171011,667171011,0.01,36218,667171011,667171270,0.01,35941,667171270,667171270,0.01,35868,667171270,667171455,0.01,35580,667171455,667171455,0.01,35575,667171455,800648453,99.98,99.98,0.00,1529514,23.34,23.34,56,565572,8.63,8.63,
2026-04-01,21:29:15.156,666523519,0.01,36217,666523519,666523519,0.01,36292,666523519,666524178,0.01,35652,666524178,666524178,0.01,35632,666524178,666524370,0.01,35412,666524370,666524370,0.01,35388,666524370,666524648,0.01,35073,666524648,666524648,0.01,35045,666524648,799871549,94.42,94.42,0.00,1609171,24.55,24.55,60,482196,7.36,7.36,666522217,0.01,36388,666522217,666522217,0.01,36386,666522217,666522595,0.01,35980,666522595,666522595,0.01,35976,666522595,666522722,0.01,35854,666522722,666522722,0.01,35840,666522722,666523094,0.01,35487,666523094,666523094,0.01,35481,666523094,799869634,99.98,99.98,0.00,1527969,23.31,23.31,56,582552,8.89,8.89,
2026-04-01,21:29:16.155,666513686,0.01,36464,666513686,666513686,0.01,36381,666513686,666514319,0.01,35971,666514319,666514319,0.01,36090,666514319,666514480,0.01,36039,666514480,666514480,0.01,36075,666514480,666514824,0.01,35781,666514824,666514824,0.01,35761,666514824,799861460,94.49,94.49,0.00,1608891,24.55,24.55,59,480426,7.33,7.33,666516004,0.01,36287,666516004,666516004,0.01,36276,666516004,666516318,0.01,35938,666516318,666516318,0.01,35953,666516318,666516540,0.01,35731,666516540,666516540,0.01,35832,666516540,666516802,0.01,35645,666516802,666516802,0.01,35642,666516802,799861862,99.96,99.96,0.00,1528392,23.32,23.32,56,575637,8.78,8.78,
2026-04-01,21:29:17.155,666555423,0.01,36803,666555423,666555423,0.01,36846,666555423,666555933,0.01,36108,666555933,666555933,0.01,36017,666555933,666556166,0.01,35715,666556166,666556166,0.01,35708,666556166,666556454,0.01,35417,666556454,666556454,0.01,35434,666556454,799909442,94.60,94.60,0.00,1605135,24.49,24.49,59,480056,7.33,7.33,666553701,0.01,36357,666553701,666553701,0.01,36384,666553701,666554057,0.01,36091,666554057,666554057,0.01,36076,666554057,666554167,0.01,35971,666554167,666554167,0.01,35881,666554167,666554431,0.01,35577,666554431,666554431,0.01,35588,666554431,799908962,99.99,99.99,0.00,1529896,23.34,23.34,56,580378,8.86,8.86,
2026-04-01,21:29:18.155,666500359,0.01,50416,666500359,666500359,0.01,50379,666500359,666501168,0.01,49552,666501168,666501168,0.01,49515,666501168,666501673,0.01,48981,666501673,666501673,0.01,48957,666501673,666515407,0.01,35169,666515407,666515407,0.01,35190,666515407,799861643,94.30,94.30,0.00,1616735,24.67,24.67,58,480464,7.33,7.33,666515479,0.01,36996,666515479,666515479,0.01,37054,666515479,666515893,0.01,36683,666515893,666515893,0.01,36740,666515893,666516378,0.01,36337,666516378,666516378,0.01,36383,666516378,666516885,0.01,36086,666516885,666516885,0.01,36132,666516885,799866487,99.90,99.90,0.00,1531281,23.37,23.37,55,567321,8.66,8.66,
2026-04-01,21:29:19.156,667174037,0.01,36321,667174037,667174037,0.01,36433,667174037,667174732,0.01,35943,667174732,667174732,0.01,35970,667174732,667174975,0.01,35784,667174975,667174975,0.01,35809,667174975,667175358,0.01,35414,667175358,667175358,0.01,35431,667175358,800653757,94.49,94.49,0.00,1614241,24.63,24.61,60,482717,7.37,7.36,667187090,0.01,37218,667187090,667187090,0.01,37272,667187090,667187417,0.01,37049,667187417,667187417,0.01,37059,667187417,667187603,0.01,36913,667187603,667187603,0.01,36916,667187603,667187870,0.01,36637,667187870,667187870,0.01,36635,667187870,800670164,99.82,99.82,0.00,1533405,23.40,23.37,56,582251,8.88,8.88,
2026-04-01,21:29:20.157,667176892,0.01,37012,667176892,667176892,0.01,36895,667176892,667177552,0.01,36159,667177552,667177552,0.01,36214,667177552,667177988,0.01,35818,667177988,667177988,0.01,35827,667177988,667178310,0.01,35570,667178310,667178310,0.01,35577,667178310,800655494,94.43,94.43,0.00,1621530,24.74,24.74,59,482282,7.36,7.36,667163127,0.01,37251,667163127,667163127,0.01,37110,667163127,667163433,0.01,36613,667163433,667163433,0.01,36547,667163433,667163552,0.01,36299,667163552,667163552,0.01,36328,667163552,667163874,0.01,35835,667163874,667163874,0.01,35778,667163874,800696035,99.75,99.75,0.00,1533864,23.40,23.40,56,571591,8.72,8.72,
2026-04-01,21:29:21.157,666549462,0.01,36686,666549462,666549462,0.01,36776,666549462,666550081,0.01,36088,666550081,666550081,0.01,36035,666550081,666550424,0.01,35625,666550424,666550424,0.01,35614,666550424,666550615,0.01,35364,666550615,666550615,0.01,35301,666550615,799902426,94.38,94.38,0.00,1607902,24.53,24.53,59,482207,7.36,7.36,666548578,0.01,36298,666548578,666548578,0.01,36285,666548578,666548826,0.01,36058,666548826,666548826,0.01,36012,666548826,666549027,0.01,35751,666549027,666549027,0.01,35736,666549027,666549343,0.01,35362,666549343,666549343,0.01,35321,666549343,799842760,99.97,99.97,0.00,1528615,23.32,23.32,56,572032,8.73,8.73,
2026-04-01,21:29:22.157,666521153,0.01,37254,666521153,666521153,0.01,37269,666521153,666522030,0.01,36680,666522030,666522030,0.01,36844,666522030,666522486,0.01,36565,666522486,666522486,0.01,36576,666522486,666522901,0.01,36157,666522901,666522901,0.01,36165,666522901,799872554,94.48,94.48,0.00,1613348,24.62,24.62,60,481606,7.35,7.35,666524176,0.01,36660,666524176,666524176,0.01,36788,666524176,666524703,0.01,36312,666524703,666524703,0.01,36415,666524703,666525060,0.01,36133,666525060,666525060,0.01,36063,666525060,666525452,0.01,35814,666525452,666525452,0.01,35869,666525452,799873533,99.97,99.97,0.00,1528130,23.32,23.32,56,582429,8.89,8.89,
2026-04-01,21:29:23.156,666524459,0.01,37329,666524459,666524459,0.01,37344,666524459,666525080,0.01,36391,666525080,666525080,0.01,36228,666525080,666525291,0.01,35859,666525291,666525291,0.01,35842,666525291,666525661,0.01,35603,666525661,666525661,0.01,35603,666525661,799872614,94.45,94.45,0.00,1614804,24.64,24.64,59,484526,7.39,7.39,666523591,0.01,36833,666523591,666523591,0.01,36718,666523591,666523806,0.01,36364,666523806,666523806,0.01,36247,666523806,666524060,0.01,35996,666524060,666524060,0.01,36034,666524060,666524504,0.01,35432,666524504,666524504,0.01,35382,666524504,799870067,99.93,99.93,0.00,1528551,23.32,23.32,56,575401,8.78,8.78,
2026-04-01,21:29:24.156,666493123,0.01,36400,666493123,666493123,0.01,36294,666493123,666493827,0.01,35851,666493827,666493827,0.01,36129,666493827,666493997,0.01,35986,666493997,666493997,0.01,35988,666493997,666494267,0.01,35686,666494267,666494267,0.01,35730,666494267,799836776,94.65,94.65,0.00,1609045,24.55,24.55,60,491362,7.50,7.50,666494096,0.01,36062,666494096,666494096,0.01,36034,666494096,666494424,0.01,35717,666494424,666494424,0.01,35721,666494424,666494599,0.01,35445,666494599,666494599,0.01,35431,666494599,666494904,0.01,35154,666494904,666494904,0.01,35150,666494904,799837610,99.82,99.82,0.00,1530460,23.35,23.35,55,580299,8.85,8.85,
2026-04-01,21:29:25.157,667179711,0.01,36927,667179711,667179711,0.01,36929,667179711,667180346,0.01,36075,667180346,667180346,0.01,35851,667180346,667180657,0.01,35481,667180657,667180657,0.01,35489,667180657,667180863,0.01,35186,667180863,667180863,0.01,35191,667180863,800675973,94.30,94.30,0.00,1615686,24.65,24.63,59,504284,7.69,7.69,667195683,0.01,36243,667195683,667195683,0.01,36356,667195683,667196184,0.01,35985,667196184,667196184,0.01,36067,667196184,667196390,0.01,35962,667196390,667196390,0.01,35937,667196390,667196775,0.01,35595,667196775,667196775,0.01,35635,667196775,800678625,99.98,99.98,0.00,1529472,23.34,23.31,56,584800,8.92,8.91,
2026-04-01,21:29:26.158,667199964,0.01,37235,667199964,667199964,0.01,37217,667199964,667200672,0.01,36709,667200672,667200672,0.01,36763,667200672,667201253,0.01,36341,667201253,667201253,0.01,36393,667201253,667201619,0.01,36061,667201619,667201619,0.01,36060,667201619,800669177,94.44,94.44,0.00,1617626,24.68,24.68,59,502776,7.67,7.67,667186270,0.01,36980,667186270,667186270,0.01,36953,667186270,667186648,0.01,36574,667186648,667186648,0.01,36561,667186648,667186962,0.01,36251,667186962,667186962,0.01,50293,667186962,667187453,0.01,49853,667187453,667187453,0.01,49870,667187453,800687175,99.98,99.98,0.00,1532103,23.38,23.38,55,589252,8.99,8.99,
2026-04-01,21:29:27.158,666527599,0.01,37016,666527599,666527599,0.01,37129,666527599,666528305,0.01,36209,666528305,666528305,0.01,36108,666528305,666528657,0.01,35609,666528657,666528657,0.01,35552,666528657,666528866,0.01,35319,666528866,666528866,0.01,35315,666528866,799874643,94.40,94.40,0.00,1613272,24.62,24.62,59,483279,7.37,7.37,666510469,0.01,50382,666510469,666510469,0.01,50359,666510469,666510629,0.01,50098,666510629,666510629,0.01,50042,666510629,666510756,0.01,49808,666510756,666510756,0.01,35732,666510756,666510874,0.01,35421,666510874,666510874,0.01,35365,666510874,799877923,99.90,99.90,0.00,1531207,23.36,23.36,56,586368,8.95,8.95,
2026-04-01,21:29:28.158,666514169,0.01,37814,666514169,666514169,0.01,37692,666514169,666515044,0.01,37031,666515044,666515044,0.01,37176,666515044,666515526,0.01,36894,666515526,666515526,0.01,36980,666515526,666516097,0.01,36463,666516097,666516097,0.01,36462,666516097,799865881,93.90,93.90,0.00,1612975,24.61,24.61,59,483324,7.37,7.37,666520868,0.01,36310,666520868,666520868,0.01,36402,666520868,666521257,0.01,36146,666521257,666521257,0.01,36229,666521257,666521543,0.01,36027,666521543,666521543,0.01,36148,666521543,666522069,0.01,35776,666522069,666522069,0.01,35823,666522069,799845789,99.78,99.78,0.00,1532315,23.38,23.38,56,585023,8.93,8.93,
2026-04-01,21:29:29.158,666564600,0.01,37403,666564600,666564600,0.01,37514,666564600,666565460,0.01,36453,666565460,666565460,0.01,36364,666565460,666565684,0.01,36003,666565684,666565684,0.01,35929,666565684,666565995,0.01,35589,666565995,666565995,0.01,35544,666565995,799919591,94.10,94.10,0.00,1605068,24.49,24.49,60,485766,7.41,7.41,666561468,0.01,37123,666561468,666561468,0.01,37025,666561468,666561810,0.01,36608,666561810,666561810,0.01,36557,666561810,666562175,0.01,36190,666562175,666562175,0.01,36093,666562175,666562646,0.01,35524,666562646,666562646,0.01,35503,666562646,799916453,99.92,99.92,0.00,1528841,23.33,23.33,56,585152,8.93,8.93,
