,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:21:49.510,667173128,0.01,36990,667173128,667173128,0.01,36982,667173128,667173872,0.01,36191,667173872,667173872,0.01,36176,667173872,667174437,0.01,35631,667174437,667174437,0.01,35603,667174437,667174793,0.01,35268,667174793,667174793,0.01,35254,667174793,800651070,94.65,94.65,0.00,1604848,24.49,24.49,58,479103,7.31,7.31,667172461,0.01,36691,667172461,667172461,0.01,36704,667172461,667172876,0.01,36290,667172876,667172876,0.01,36276,667172876,667173142,0.01,35999,667173142,667173142,0.01,35995,667173142,667173431,0.01,35721,667173431,667173431,0.01,35722,667173431,800630007,99.99,99.99,0.00,1529661,23.34,23.34,56,560874,8.56,8.56,
2026-04-01,21:21:50.510,666541635,0.01,36424,666541635,666541635,0.01,36492,666541635,666542333,0.01,35869,666542333,666542333,0.01,35958,666542333,666542554,0.01,35750,666542554,666542554,0.01,35848,666542554,666542744,0.01,35592,666542744,666542744,0.01,35597,666542744,799893343,94.46,94.46,0.00,1607749,24.53,24.53,58,481034,7.34,7.34,666541310,0.01,36360,666541310,666541310,0.01,36302,666541310,666541600,0.01,36001,666541600,666541600,0.01,35973,666541600,666541849,0.01,35675,666541849,666541849,0.01,35651,666541849,666542004,0.01,35442,666542004,666542004,0.01,35411,666542004,799897087,99.98,99.98,0.00,1529982,23.35,23.35,55,568210,8.67,8.67,
2026-04-01,21:21:51.509,666518591,0.01,37035,666518591,666518591,0.01,36998,666518591,666519226,0.01,36329,666519226,666519226,0.01,36262,666519226,666519477,0.01,36012,666519477,666519477,0.01,35913,666519477,666519904,0.01,35532,666519904,666519904,0.01,35541,666519904,799867686,94.57,94.57,0.00,1609448,24.56,24.56,59,480564,7.33,7.33,666519088,0.01,36069,666519088,666519088,0.01,36091,666519088,666519362,0.01,35805,666519362,666519362,0.01,35832,666519362,666519661,0.01,35564,666519661,666519661,0.01,35592,666519661,666519833,0.01,35463,666519833,666519833,0.01,35490,666519833,799865477,99.87,99.87,0.00,1530011,23.35,23.35,56,567258,8.66,8.66,
2026-04-01,21:21:52.509,666498554,0.01,36743,666498554,666498554,0.01,36725,666498554,666499372,0.01,35946,666499372,666499372,0.01,35943,666499372,666499694,0.01,35585,666499694,666499694,0.01,35644,666499694,666499950,0.01,35380,666499950,666499950,0.01,35368,666499950,799841872,94.74,94.74,0.00,1606432,24.51,24.51,60,483986,7.39,7.39,666500493,0.01,36541,666500493,666500493,0.01,36563,666500493,666500933,0.01,36147,666500933,666500933,0.01,36204,666500933,666501336,0.01,35929,666501336,666501336,0.01,35930,666501336,666501459,0.01,35894,666501459,666501459,0.01,35892,666501459,799844248,99.94,99.94,0.00,1528509,23.32,23.32,56,569878,8.70,8.70,
2026-04-01,21:21:53.509,666497288,0.01,36706,666497288,666497288,0.01,36692,666497288,666497863,0.01,36204,666497863,666497863,0.01,36368,666497863,666498173,0.01,36058,666498173,666498173,0.01,36059,666498173,666498430,0.01,35778,666498430,666498430,0.01,52219,666498430,799861728,94.60,94.60,0.00,1607597,24.53,24.53,59,479974,7.32,7.32,666513779,0.01,36846,666513779,666513779,0.01,36832,666513779,666514193,0.01,36417,666514193,666514193,0.01,36389,666514193,666514435,0.01,36033,666514435,666514435,0.01,36023,666514435,666514734,0.01,35656,666514734,666514734,0.01,35662,666514734,799861739,99.97,99.97,0.00,1528126,23.32,23.32,56,575596,8.78,8.78,
2026-04-01,21:21:54.510,667165548,0.01,54795,667165548,667165548,0.01,54816,667165548,667166709,0.01,53583,667166709,667166709,0.01,53432,667166709,667167231,0.01,53041,667167231,667167231,0.01,53034,667167231,667167641,0.01,52736,667167641,667167641,0.01,36308,667167641,800647193,94.73,94.73,0.00,1610759,24.58,24.55,59,487932,7.45,7.44,667170683,0.01,37372,667170683,667170683,0.01,37582,667170683,667171319,0.01,36964,667171319,667171319,0.01,36935,667171319,667171850,0.01,47984,667171850,667171850,0.01,47964,667171850,667172292,0.01,47544,667172292,667172292,0.01,47527,667172292,800664989,99.99,99.99,0.00,1530591,23.35,23.33,54,568344,8.67,8.66,
2026-04-01,21:21:55.511,667189959,0.01,37761,667189959,667189959,0.01,37735,667189959,667190907,0.01,36683,667190907,667190907,0.01,36735,667190907,667191406,0.01,36093,667191406,667191406,0.01,36016,667191406,667191718,0.01,35637,667191718,667191718,0.01,35607,667191718,800671090,94.68,94.68,0.00,1614926,24.64,24.64,60,484836,7.40,7.40,667175753,0.01,49069,667175753,667175753,0.01,48913,667175753,667176294,0.01,48367,667176294,667176294,0.01,48368,667176294,667176685,0.01,36388,667176685,667176685,0.01,36412,667176685,667177035,0.01,36016,667177035,667177035,0.01,36034,667177035,800676469,99.99,99.99,0.00,1529505,23.34,23.34,56,568239,8.67,8.67,
2026-04-01,21:21:56.511,666511857,0.01,37153,666511857,666511857,0.01,37143,666511857,666512673,0.01,36318,666512673,666512673,0.01,36221,666512673,666513183,0.01,35718,666513183,666513183,0.01,35744,666513183,666513441,0.01,35380,666513441,666513441,0.01,35364,666513441,799858686,94.56,94.56,0.00,1608798,24.55,24.55,59,495184,7.56,7.56,666512361,0.01,36581,666512361,666512361,0.01,36551,666512361,666512800,0.01,36137,666512800,666512800,0.01,36115,666512800,666513047,0.01,35952,666513047,666513047,0.01,35916,666513047,666513267,0.01,35677,666513267,666513267,0.01,35639,666513267,799833716,99.96,99.96,0.00,1528352,23.32,23.32,55,570759,8.71,8.71,
2026-04-01,21:21:57.510,666505669,0.01,36258,666505669,666505669,0.01,36277,666505669,666506283,0.01,35709,666506283,666506283,0.01,35721,666506283,666506547,0.01,35467,666506547,666506547,0.01,35476,666506547,666506801,0.01,35268,666506801,666506801,0.01,35306,666506801,799849625,94.54,94.54,0.00,1612010,24.60,24.60,59,486256,7.42,7.42,666504427,0.01,36113,666504427,666504427,0.01,36087,666504427,666504721,0.01,35747,666504721,666504721,0.01,36025,666504721,666504888,0.01,36120,666504888,666504888,0.01,36150,666504888,666504992,0.01,36062,666504992,666504992,0.01,36091,666504992,799850168,99.87,99.87,0.00,1529696,23.34,23.34,55,565298,8.63,8.63,
2026-04-01,21:21:58.510,666508370,0.01,37082,666508370,666508370,0.01,37080,666508370,666509149,0.01,36358,666509149,666509149,0.01,36413,666509149,666509706,0.01,35889,666509706,666509706,0.01,35947,666509706,666509965,0.01,35709,666509965,666509965,0.01,35718,666509965,799854159,94.26,94.26,0.00,1616585,24.67,24.67,58,485048,7.40,7.40,666508686,0.01,37286,666508686,666508686,0.01,37263,666508686,666509112,0.01,36822,666509112,666509112,0.01,36579,666509112,666509478,0.01,35894,666509478,666509478,0.01,35902,666509478,666509776,0.01,35609,666509776,666509776,0.01,35616,666509776,799855160,99.99,99.99,0.00,1528003,23.32,23.32,55,571269,8.72,8.72,
2026-04-01,21:21:59.510,666486278,0.01,36419,666486278,666486278,0.01,36435,666486278,666486834,0.01,35835,666486834,666486834,0.01,35792,666486834,666486965,0.01,35622,666486965,666486965,0.01,35579,666486965,666487242,0.01,35306,666487242,666487242,0.01,35305,666487242,799843945,94.40,94.40,0.00,1607465,24.53,24.53,59,480307,7.33,7.33,666499061,0.01,36461,666499061,666499061,0.01,36510,666499061,666499478,0.01,36111,666499478,666499478,0.01,36107,666499478,666499657,0.01,35924,666499657,666499657,0.01,35931,666499657,666499834,0.01,35763,666499834,666499834,0.01,35764,666499834,799843624,99.98,99.98,0.00,1526564,23.29,23.29,55,567412,8.66,8.66,
2026-04-01,21:22:00.511,667163903,0.01,50771,667163903,667163903,0.01,50775,667163903,667164506,0.01,50161,667164506,667164506,0.01,50149,667164506,667164837,0.01,49842,667164837,667164837,0.01,49826,667164837,667165271,0.01,49453,667165271,667165271,0.01,49438,667165271,800640319,94.45,94.45,0.00,1614334,24.63,24.63,59,482576,7.36,7.36,667164300,0.01,36462,667164300,667164300,0.01,36422,667164300,667164646,0.01,36055,667164646,667164646,0.01,36046,667164646,667164908,0.01,35784,667164908,667164908,0.01,35780,667164908,667165070,0.01,35623,667165070,667165070,0.01,35622,667165070,800658591,99.94,99.94,0.00,1529969,23.35,23.35,55,566426,8.64,8.64,
2026-04-01,21:22:01.511,666556078,0.01,37070,666556078,666556078,0.01,37062,666556078,666556883,0.01,36414,666556883,666556883,0.01,36673,666556883,666557353,0.01,36512,666557353,666557353,0.01,36503,666557353,666557569,0.01,36221,666557569,666557569,0.01,36225,666557569,799913577,94.27,94.27,0.00,1616210,24.66,24.66,59,492724,7.52,7.52,666543817,0.01,50789,666543817,666543817,0.01,50803,666543817,666544115,0.01,50520,666544115,666544115,0.01,50518,666544115,666544384,0.01,50225,666544384,666544384,0.01,50221,666544384,666544562,0.01,50028,666544562,666544562,0.01,50029,666544562,799919056,99.98,99.98,0.00,1528087,23.32,23.32,55,564928,8.62,8.62,
2026-04-01,21:22:02.511,666525402,0.01,37516,666525402,666525402,0.01,37501,666525402,666526124,0.01,36614,666526124,666526124,0.01,36356,666526124,666526428,0.01,35726,666526428,666526428,0.01,35752,666526428,666526759,0.01,35410,666526759,666526759,0.01,35405,666526759,799873314,94.53,94.53,0.00,1609500,24.56,24.56,58,487567,7.44,7.44,666524504,0.01,36207,666524504,666524504,0.01,36158,666524504,666524803,0.01,35804,666524803,666524803,0.01,35791,666524803,666525059,0.01,35503,666525059,666525059,0.01,35468,666525059,666525183,0.01,35296,666525183,666525183,0.01,35269,666525183,799849449,99.97,99.97,0.00,1529231,23.33,23.33,55,568511,8.67,8.67,
2026-04-01,21:22:03.511,666511007,0.01,36259,666511007,666511007,0.01,36244,666511007,666511540,0.01,35719,666511540,666511540,0.01,35719,666511540,666511882,0.01,35421,666511882,666511882,0.01,35416,666511882,666512072,0.01,35235,666512072,666512072,0.01,35238,666512072,799857702,94.87,94.87,0.00,1602264,24.45,24.45,59,483223,7.37,7.37,666510856,0.01,35855,666510856,666510856,0.01,35895,666510856,666511108,0.01,35685,666511108,666511108,0.01,35700,666511108,666511357,0.01,35484,666511357,666511357,0.01,35518,666511357,666511464,0.01,35458,666511464,666511464,0.01,35477,666511464,799853401,99.87,99.87,0.00,1529866,23.34,23.34,56,572810,8.74,8.74,
2026-04-01,21:22:04.510,666509567,0.01,36660,666509567,666509567,0.01,36754,666509567,666510330,0.01,36059,666510330,666510330,0.01,36253,666510330,666510660,0.01,36046,666510660,666510660,0.01,36051,666510660,666510875,0.01,35853,666510875,666510875,0.01,35866,666510875,799855643,94.39,94.39,0.00,1614366,24.63,24.63,59,476352,7.27,7.27,666511957,0.01,36698,666511957,666511957,0.01,36704,666511957,666512499,0.01,36175,666512499,666512499,0.01,36174,666512499,666512786,0.01,35885,666512786,666512786,0.01,35887,666512786,666513024,0.01,35652,666513024,666513024,0.01,35650,666513024,799862740,99.95,99.95,0.00,1528435,23.32,23.32,55,570513,8.71,8.71,
2026-04-01,21:22:05.510,666509118,0.01,37131,666509118,666509118,0.01,37080,666509118,666509847,0.01,36252,666509847,666509847,0.01,36038,666509847,666510067,0.01,35601,666510067,666510067,0.01,35552,666510067,666510438,0.01,35116,666510438,666510438,0.01,35082,666510438,799853379,94.55,94.55,0.00,1606493,24.51,24.51,59,479815,7.32,7.32,666506476,0.01,36185,666506476,666506476,0.01,36178,666506476,666506815,0.01,35868,666506815,666506815,0.01,35891,666506815,666506985,0.01,35746,666506985,666506985,0.01,35735,666506985,666507079,0.01,35667,666507079,666507079,0.01,35670,666507079,799849485,99.99,99.99,0.00,1531895,23.37,23.37,55,568260,8.67,8.67,
2026-04-01,21:22:06.511,667167494,0.01,36421,667167494,667167494,0.01,36419,667167494,667168339,0.01,35602,667168339,667168339,0.01,35633,667168339,667168678,0.01,35318,667168678,667168678,0.01,35340,667168678,667168899,0.01,35166,667168899,667168899,0.01,35195,667168899,800646306,94.62,94.61,0.00,1612399,24.60,24.60,59,482830,7.37,7.37,667185126,0.01,36644,667185126,667185126,0.01,36652,667185126,667185640,0.01,36143,667185640,667185640,0.01,36130,667185640,667185884,0.01,35887,667185884,667185884,0.01,35901,667185884,667186003,0.01,35767,667186003,667186003,0.01,35767,667186003,800664629,99.97,99.97,0.00,1529751,23.34,23.34,55,578185,8.82,8.82,
2026-04-01,21:22:07.511,666520333,0.01,36914,666520333,666520333,0.01,36965,666520333,666521134,0.01,36210,666521134,666521134,0.01,36200,666521134,666521542,0.01,35913,666521542,666521542,0.01,35935,666521542,666521812,0.01,35847,666521812,666521812,0.01,35842,666521812,799870194,94.48,94.48,0.00,1609032,24.55,24.55,59,483049,7.37,7.37,666506929,0.01,36802,666506929,666506929,0.01,36819,666506929,666507480,0.01,36247,666507480,666507480,0.01,36251,666507480,666507813,0.01,35910,666507813,666507813,0.01,35904,666507813,666508069,0.01,35635,666508069,666508069,0.01,35641,666508069,799875526,99.99,99.99,0.00,1528098,23.32,23.32,55,574664,8.77,8.77,
2026-04-01,21:22:08.511,666513557,0.01,37576,666513557,666513557,0.01,37504,666513557,666514251,0.01,36747,666514251,666514251,0.01,36724,666514251,666514767,0.01,36091,666514767,666514767,0.01,36043,666514767,666515281,0.01,35311,666515281,666515281,0.01,35288,666515281,799859649,94.43,94.43,0.00,1614999,24.64,24.64,59,480904,7.34,7.34,666512963,0.01,36111,666512963,666512963,0.01,36096,666512963,666513252,0.01,35720,666513252,666513252,0.01,35681,666513252,666513405,0.01,35463,666513405,666513405,0.01,35428,666513405,666513519,0.01,35287,666513519,666513519,0.01,35254,666513519,799834466,99.84,99.84,0.00,1532590,23.39,23.39,55,574104,8.76,8.76,
2026-04-01,21:22:09.511,666507334,0.01,36447,666507334,666507334,0.01,36473,666507334,666508011,0.01,35867,666508011,666508011,0.01,35884,666508011,666508256,0.01,35681,666508256,666508256,0.01,35709,666508256,666508537,0.01,35468,666508537,666508537,0.01,35479,666508537,799852903,94.62,94.62,0.00,1610465,24.57,24.57,57,481344,7.34,7.34,666507570,0.01,36174,666507570,666507570,0.01,36186,666507570,666508026,0.01,35805,666508026,666508026,0.01,35830,666508026,666508239,0.01,35676,666508239,666508239,0.01,35717,666508239,666508381,0.01,35605,666508381,666508381,0.01,35635,666508381,799851773,99.98,99.98,0.00,1528073,23.32,23.32,54,582471,8.89,8.89,
2026-04-01,21:22:10.510,666505621,0.01,36986,666505621,666505621,0.01,36953,666505621,666506312,0.01,36253,666506312,666506312,0.01,36257,666506312,666506804,0.01,35766,666506804,666506804,0.01,35772,666506804,666507140,0.01,35455,666507140,666507140,0.01,35476,666507140,799850492,94.77,94.77,0.00,1607371,24.53,24.53,59,489617,7.47,7.47,666505760,0.01,36310,666505760,666505760,0.01,36325,666505760,666506117,0.01,35953,666506117,666506117,0.01,35962,666506117,666506316,0.01,35777,666506316,666506316,0.01,35854,666506316,666506473,0.01,35689,666506473,666506473,0.01,35692,666506473,799852907,99.98,99.98,0.00,1532322,23.38,23.38,55,570506,8.71,8.71,
2026-04-01,21:22:11.511,667175448,0.01,36865,667175448,667175448,0.01,36926,667175448,667176275,0.01,36054,667176275,667176275,0.01,36057,667176275,667176588,0.01,35708,667176588,667176588,0.01,35708,667176588,667176872,0.01,35398,667176872,667176872,0.01,35403,667176872,800655816,94.43,94.43,0.00,1614794,24.64,24.62,58,481284,7.34,7.34,667176296,0.01,36468,667176296,667176296,0.01,36416,667176296,667176579,0.01,36128,667176579,667176579,0.01,36119,667176579,667176779,0.01,35905,667176779,667176779,0.01,35830,667176779,667177035,0.01,35582,667177035,667177035,0.01,35577,667177035,800655934,99.98,99.98,0.00,1529514,23.34,23.32,55,570331,8.70,8.69,
2026-04-01,21:22:12.512,667151444,0.01,37009,667151444,667151444,0.01,36969,667151444,667152157,0.01,36298,667152157,667152157,0.01,36306,667152157,667152684,0.01,35872,667152684,667152684,0.01,35868,667152684,667153074,0.01,35551,667153074,667153074,0.01,35613,667153074,800627397,94.12,94.12,0.00,1608049,24.54,24.54,59,480717,7.34,7.34,667168174,0.01,36911,667168174,667168174,0.01,37040,667168174,667168640,0.01,36694,667168640,667168640,0.01,36723,667168640,667168974,0.01,36360,667168974,667168974,0.01,36408,667168974,667169301,0.01,36045,667169301,667169301,0.01,36006,667169301,800646309,99.94,99.94,0.00,1531496,23.37,23.37,56,580720,8.86,8.86,
2026-04-01,21:22:13.512,666545805,0.01,36489,666545805,666545805,0.01,36469,666545805,666546324,0.01,35918,666546324,666546324,0.01,35989,666546324,666546617,0.01,35657,666546617,666546617,0.01,35655,666546617,666546749,0.01,35447,666546749,666546749,0.01,35367,666546749,799895966,93.95,93.95,0.00,1603797,24.47,24.47,58,482802,7.37,7.37,666527595,0.01,36482,666527595,666527595,0.01,36391,666527595,666528008,0.01,35897,666528008,666528008,0.01,35879,666528008,666528195,0.01,35732,666528195,666528195,0.01,35674,666528195,666528320,0.01,35592,666528320,666528320,0.01,35635,666528320,799898037,99.97,99.97,0.00,1528180,23.32,23.32,56,570605,8.71,8.71,
