,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-04-01,21:27:00.821,666499850,0.01,36725,666499850,666499850,0.01,36726,666499850,666500644,0.01,35941,666500644,666500644,0.01,35944,666500644,666501157,0.01,35451,666501157,666501157,0.01,35456,666501157,666501486,0.01,35128,666501486,666501486,0.01,35143,666501486,799842419,94.52,94.52,0.00,1609759,24.56,24.56,59,482762,7.37,7.37,666499566,0.01,36417,666499566,666499566,0.01,36415,666499566,666499909,0.01,36052,666499909,666499909,0.01,36031,666499909,666500093,0.01,35918,666500093,666500093,0.01,35911,666500093,666500460,0.01,35538,666500460,666500460,0.01,35538,666500460,799873469,99.84,99.84,0.00,1530426,23.35,23.35,55,581853,8.88,8.88,
2026-04-01,21:27:01.822,667186783,0.01,36323,667186783,667186783,0.01,36327,667186783,667187468,0.01,35630,667187468,667187468,0.01,35621,667187468,667187749,0.01,35324,667187749,667187749,0.01,35318,667187749,667187933,0.01,35157,667187933,667187933,0.01,35156,667187933,800683797,94.49,94.49,0.00,1615932,24.66,24.66,58,485195,7.40,7.40,667201592,0.01,36260,667201592,667201592,0.01,36262,667201592,667201945,0.01,35988,667201945,667201945,0.01,36105,667201945,667202088,0.01,35918,667202088,667202088,0.01,35927,667202088,667202202,0.01,35811,667202202,667202202,0.01,35796,667202202,800656075,99.97,99.97,0.00,1529776,23.34,23.34,56,572850,8.74,8.74,
2026-04-01,21:27:02.822,666504191,0.01,36610,666504191,666504191,0.01,36613,666504191,666504687,0.01,36104,666504687,666504687,0.01,36099,666504687,666505227,0.01,35563,666505227,666505227,0.01,35570,666505227,666505602,0.01,35143,666505602,666505602,0.01,35141,666505602,799833696,94.75,94.75,0.00,1607222,24.52,24.52,59,492605,7.52,7.52,666489567,0.01,36445,666489567,666489567,0.01,36412,666489567,666490165,0.01,35808,666490165,666490165,0.01,35663,666490165,666490235,0.01,35504,666490235,666490235,0.01,35455,666490235,666490368,0.01,35302,666490368,666490368,0.01,35270,666490368,799828757,99.85,99.85,0.00,1530844,23.36,23.36,55,580845,8.86,8.86,
2026-04-01,21:27:03.822,666486489,0.01,36290,666486489,666486489,0.01,36284,666486489,666487057,0.01,35726,666487057,666487057,0.01,35737,666487057,666487259,0.01,35473,666487259,666487259,0.01,35459,666487259,666487438,0.01,35299,666487438,666487438,0.01,35297,666487438,799827550,94.18,94.18,0.00,1622520,24.76,24.76,59,495027,7.55,7.55,666489003,0.01,35985,666489003,666489003,0.01,36028,666489003,666489395,0.01,35687,666489395,666489395,0.01,35736,666489395,666489581,0.01,35592,666489581,666489581,0.01,35635,666489581,666489798,0.01,35458,666489798,666489798,0.01,35506,666489798,799832192,99.95,99.95,0.00,1528369,23.32,23.32,56,573915,8.76,8.76,
2026-04-01,21:27:04.822,666518089,0.01,36396,666518089,666518089,0.01,36397,666518089,666518661,0.01,35814,666518661,666518661,0.01,35814,666518661,666519077,0.01,35451,666519077,666519077,0.01,35459,666519077,666519310,0.01,35213,666519310,666519310,0.01,35211,666519310,799863747,94.67,94.67,0.00,1608549,24.54,24.54,59,495624,7.56,7.56,666514758,0.01,36194,666514758,666514758,0.01,36153,666514758,666515115,0.01,35709,666515115,666515115,0.01,35666,666515115,666515222,0.01,35516,666515222,666515222,0.01,35484,666515222,666515346,0.01,35309,666515346,666515346,0.01,35276,666515346,799857729,99.97,99.97,0.00,1528053,23.32,23.32,55,577268,8.81,8.81,
2026-04-01,21:27:05.821,666508603,0.01,36489,666508603,666508603,0.01,36488,666508603,666509224,0.01,35860,666509224,666509224,0.01,35862,666509224,666509684,0.01,35422,666509684,666509684,0.01,35429,666509684,666509966,0.01,35135,666509966,666509966,0.01,35130,666509966,799856789,94.41,94.41,0.00,1616154,24.66,24.66,59,500313,7.63,7.63,666512156,0.01,35780,666512156,666512156,0.01,35804,666512156,666512466,0.01,35980,666512466,666512466,0.01,36022,666512466,666512637,0.01,35997,666512637,666512637,0.01,36036,666512637,666512782,0.01,35930,666512782,666512782,0.01,35962,666512782,799863745,99.89,99.89,0.00,1531687,23.37,23.37,56,569379,8.69,8.69,
2026-04-01,21:27:06.822,667175193,0.01,36322,667175193,667175193,0.01,36292,667175193,667175959,0.01,35559,667175959,667175959,0.01,35691,667175959,667176175,0.01,35396,667176175,667176175,0.01,35354,667176175,667176320,0.01,35250,667176320,667176320,0.01,35204,667176320,800651877,94.47,94.47,0.00,1610476,24.57,24.55,58,501036,7.65,7.64,667173671,0.01,37186,667173671,667173671,0.01,37232,667173671,667174101,0.01,36419,667174101,667174101,0.01,36461,667174101,667174520,0.01,36027,667174520,667174520,0.01,36017,667174520,667174799,0.01,35834,667174799,667174799,0.01,35840,667174799,800679598,99.75,99.75,0.00,1535534,23.43,23.41,56,569141,8.68,8.68,
2026-04-01,21:27:07.823,667187117,0.01,36302,667187117,667187117,0.01,36321,667187117,667187740,0.01,35675,667187740,667187740,0.01,35515,667187740,667188037,0.01,35246,667188037,667188037,0.01,35256,667188037,667188315,0.01,34933,667188315,667188315,0.01,34949,667188315,800682442,94.20,94.20,0.00,1615956,24.66,24.66,59,500362,7.63,7.63,667199564,0.01,37155,667199564,667199564,0.01,37447,667199564,667199937,0.01,37128,667199937,667199937,0.01,37134,667199937,667200139,0.01,36939,667200139,667200139,0.01,37009,667200139,667200322,0.01,36893,667200322,667200322,0.01,36923,667200322,800658934,99.96,99.96,0.00,1529746,23.34,23.34,55,577869,8.82,8.82,
2026-04-01,21:27:08.823,666506639,0.01,36387,666506639,666506639,0.01,36398,666506639,666507386,0.01,35672,666507386,666507386,0.01,35695,666507386,666507767,0.01,35355,666507767,666507767,0.01,35377,666507767,666508084,0.01,35077,666508084,666508084,0.01,35113,666508084,799838551,94.43,94.43,0.00,1614045,24.63,24.63,59,508218,7.75,7.75,666492981,0.01,37147,666492981,666492981,0.01,36777,666492981,666493210,0.01,36422,666493210,666493210,0.01,36374,666493210,666493555,0.01,35877,666493555,666493555,0.01,35780,666493555,666493632,0.01,35555,666493632,666493632,0.01,35473,666493632,799849386,99.85,99.85,0.00,1534664,23.42,23.42,55,579131,8.84,8.84,
2026-04-01,21:27:09.823,666515456,0.01,36354,666515456,666515456,0.01,36364,666515456,666516093,0.01,35710,666516093,666516093,0.01,35722,666516093,666516444,0.01,35364,666516444,666516444,0.01,35366,666516444,666516609,0.01,35215,666516609,666516609,0.01,35214,666516609,799860931,94.50,94.50,0.00,1614242,24.63,24.63,58,505140,7.71,7.71,666515487,0.01,36185,666515487,666515487,0.01,36235,666515487,666515873,0.01,35865,666515873,666515873,0.01,35851,666515873,666516144,0.01,35637,666516144,666516144,0.01,35666,666516144,666516414,0.01,35475,666516414,666516414,0.01,35524,666516414,799844710,99.98,99.98,0.00,1528112,23.32,23.32,56,579403,8.84,8.84,
2026-04-01,21:27:10.823,666529503,0.01,36367,666529503,666529503,0.01,36380,666529503,666530068,0.01,35855,666530068,666530068,0.01,35842,666530068,666530431,0.01,35472,666530431,666530431,0.01,35467,666530431,666530662,0.01,35225,666530662,666530662,0.01,35227,666530662,799878877,94.33,94.33,0.00,1614259,24.63,24.63,59,506855,7.73,7.73,666527781,0.01,36061,666527781,666527781,0.01,36009,666527781,666528055,0.01,35684,666528055,666528055,0.01,35659,666528055,666528150,0.01,35489,666528150,666528150,0.01,35444,666528150,666528307,0.01,35136,666528307,666528307,0.01,35090,666528307,799875914,99.98,99.98,0.00,1526544,23.29,23.29,55,571087,8.71,8.71,
2026-04-01,21:27:11.822,666517385,0.01,36238,666517385,666517385,0.01,36213,666517385,666517913,0.01,35658,666517913,666517913,0.01,35667,666517913,666518145,0.01,35437,666518145,666518145,0.01,35445,666518145,666518296,0.01,35307,666518296,666518296,0.01,35305,666518296,799864245,94.25,94.25,0.00,1611818,24.59,24.59,58,506600,7.73,7.73,666518608,0.01,35721,666518608,666518608,0.01,35771,666518608,666518893,0.01,35548,666518893,666518893,0.01,35578,666518893,666519100,0.01,35456,666519100,666519100,0.01,35501,666519100,666519249,0.01,35420,666519249,666519249,0.01,35466,666519249,799867377,99.95,99.95,0.00,1528465,23.32,23.32,55,564010,8.61,8.61,
2026-04-01,21:27:12.823,667219951,0.01,36026,667219951,667219951,0.01,36018,667219951,667220505,0.01,35447,667220505,667220505,0.01,35453,667220505,667220750,0.01,35215,667220750,667220750,0.01,35202,667220750,667220923,0.01,35020,667220923,667220923,0.01,35018,667220923,800706960,94.51,94.51,0.00,1609784,24.56,24.54,58,499579,7.62,7.62,667218692,0.01,36111,667218692,667218692,0.01,36096,667218692,667218966,0.01,35747,667218966,667218966,0.01,35743,667218966,667219106,0.01,35597,667219106,667219106,0.01,35604,667219106,667219316,0.01,35398,667219316,667219316,0.01,35394,667219316,800703006,99.95,99.95,0.00,1530024,23.35,23.32,55,561854,8.57,8.56,
2026-04-01,21:27:13.824,667172324,0.01,48801,667172324,667172324,0.01,48822,667172324,667185492,0.01,35686,667185492,667185492,0.01,35670,667185492,667185779,0.01,35343,667185779,667185779,0.01,35352,667185779,667185964,0.01,35172,667185964,667185964,0.01,35183,667185964,800666979,94.64,94.64,0.00,1610717,24.58,24.58,58,507202,7.74,7.74,667188314,0.01,36191,667188314,667188314,0.01,36187,667188314,667188585,0.01,35949,667188585,667188585,0.01,35965,667188585,667188758,0.01,35804,667188758,667188758,0.01,35804,667188758,667188970,0.01,35594,667188970,667188970,0.01,35581,667188970,800671505,99.97,99.97,0.00,1530314,23.35,23.35,55,573075,8.74,8.74,
2026-04-01,21:27:14.824,666500985,0.01,36296,666500985,666500985,0.01,36393,666500985,666501604,0.01,35764,666501604,666501604,0.01,35764,666501604,666501797,0.01,35557,666501797,666501797,0.01,35567,666501797,666501983,0.01,35412,666501983,666501983,0.01,35410,666501983,799845225,94.28,94.28,0.00,1609200,24.55,24.55,57,508622,7.76,7.76,666512464,0.01,36664,666512464,666512464,0.01,36737,666512464,666512850,0.01,36413,666512850,666512850,0.01,36482,666512850,666513264,0.01,36145,666513264,666513264,0.01,36181,666513264,666513490,0.01,36024,666513490,666513490,0.01,36077,666513490,799859033,99.87,99.87,0.00,1530208,23.35,23.35,54,579795,8.85,8.85,
2026-04-01,21:27:15.824,666504382,0.01,36210,666504382,666504382,0.01,36116,666504382,666504911,0.01,35577,666504911,666504911,0.01,35579,666504911,666505164,0.01,35341,666505164,666505164,0.01,35332,666505164,666505383,0.01,35086,666505383,666505383,0.01,35085,666505383,799847400,94.50,94.50,0.00,1604794,24.49,24.49,58,505075,7.71,7.71,666491091,0.01,36740,666491091,666491091,0.01,36673,666491091,666491466,0.01,36210,666491466,666491466,0.01,36115,666491466,666491547,0.01,35934,666491547,666491547,0.01,35888,666491547,666491661,0.01,35788,666491661,666491661,0.01,35738,666491661,799857106,99.97,99.97,0.00,1528307,23.32,23.32,54,584493,8.92,8.92,
2026-04-01,21:27:16.824,666516651,0.01,35900,666516651,666516651,0.01,35886,666516651,666517190,0.01,35353,666517190,666517190,0.01,35357,666517190,666517369,0.01,35167,666517369,666517369,0.01,35167,666517369,666517247,0.01,35351,666517247,666517247,0.01,35356,666517247,799863210,94.43,94.43,0.00,1612043,24.60,24.60,58,508230,7.75,7.75,666515502,0.01,36120,666515502,666515502,0.01,36124,666515502,666515888,0.01,35780,666515888,666515888,0.01,35798,666515888,666516003,0.01,35682,666516003,666516003,0.01,35690,666516003,666516109,0.01,35469,666516109,666516109,0.01,35480,666516109,799835498,99.97,99.97,0.00,1528235,23.32,23.32,55,572872,8.74,8.74,
2026-04-01,21:27:17.823,666506756,0.01,36201,666506756,666506756,0.01,36212,666506756,666507332,0.01,35672,666507332,666507332,0.01,35687,666507332,666507433,0.01,35639,666507433,666507433,0.01,35637,666507433,666507628,0.01,35353,666507628,666507628,0.01,35344,666507628,799851244,94.74,94.74,0.00,1605821,24.50,24.50,59,508995,7.77,7.77,666507521,0.01,36329,666507521,666507521,0.01,36334,666507521,666507911,0.01,35957,666507911,666507911,0.01,35952,666507911,666508242,0.01,35629,666508242,666508242,0.01,35620,666508242,666508370,0.01,35519,666508370,666508370,0.01,35506,666508370,799851310,99.98,99.98,0.00,1528168,23.32,23.32,55,571633,8.72,8.72,
2026-04-01,21:27:18.824,667159670,0.01,36306,667159670,667159670,0.01,36299,667159670,667160143,0.01,35799,667160143,667160143,0.01,35787,667160143,667160467,0.01,35545,667160467,667160467,0.01,35540,667160467,667160657,0.01,35386,667160657,667160657,0.01,35440,667160657,800635836,94.58,94.58,0.00,1611205,24.59,24.59,59,509417,7.77,7.77,667158876,0.01,36299,667158876,667158876,0.01,36291,667158876,667159143,0.01,36014,667159143,667159143,0.01,36019,667159143,667159341,0.01,35910,667159341,667159341,0.01,35907,667159341,667159716,0.01,35494,667159716,667159716,0.01,35504,667159716,800636966,99.98,99.98,0.00,1530485,23.35,23.35,54,582469,8.89,8.89,
2026-04-01,21:27:19.824,666497403,0.01,36294,666497403,666497403,0.01,36280,666497403,666497904,0.01,35777,666497904,666497904,0.01,35770,666497904,666498076,0.01,35446,666498076,666498076,0.01,35454,666498076,666498387,0.01,35139,666498387,666498387,0.01,46969,666498387,799855964,94.45,94.45,0.00,1608889,24.55,24.55,59,503582,7.68,7.68,666510490,0.01,36275,666510490,666510490,0.01,36276,666510490,666510849,0.01,35881,666510849,666510849,0.01,35887,666510849,666511012,0.01,35649,666511012,666511012,0.01,35653,666511012,666511163,0.01,35528,666511163,666511163,0.01,35531,666511163,799855797,99.84,99.84,0.00,1533357,23.40,23.40,56,572823,8.74,8.74,
2026-04-01,21:27:20.824,666492370,0.01,48309,666492370,666492370,0.01,48321,666492370,666492902,0.01,47778,666492902,666492902,0.01,47789,666492902,666493094,0.01,47681,666493094,666493094,0.01,47691,666493094,666493249,0.01,47537,666493249,666493249,0.01,35658,666493249,799832655,94.35,94.35,0.00,1615600,24.65,24.65,59,504256,7.69,7.69,666490994,0.01,36301,666490994,666490994,0.01,36313,666490994,666491341,0.01,35955,666491341,666491341,0.01,35940,666491341,666491464,0.01,35808,666491464,666491464,0.01,35803,666491464,666491715,0.01,35552,666491715,666491715,0.01,35552,666491715,799845913,99.96,99.96,0.00,1528286,23.32,23.32,56,572557,8.74,8.74,
2026-04-01,21:27:21.824,666514549,0.01,36371,666514549,666514549,0.01,36363,666514549,666515088,0.01,35835,666515088,666515088,0.01,35833,666515088,666515244,0.01,35608,666515244,666515244,0.01,35597,666515244,666515676,0.01,35158,666515676,666515676,0.01,35162,666515676,799860762,94.51,94.51,0.00,1612937,24.61,24.61,59,496958,7.58,7.58,666514366,0.01,36536,666514366,666514366,0.01,36521,666514366,666514801,0.01,36151,666514801,666514801,0.01,36155,666514801,666504348,0.01,46591,666504348,666504348,0.01,46604,666504348,666504607,0.01,46345,666504607,666504607,0.01,46345,666504607,799848540,99.97,99.97,0.00,1529337,23.34,23.34,56,573418,8.75,8.75,
2026-04-01,21:27:22.824,666514825,0.01,37026,666514825,666514825,0.01,37031,666514825,666515476,0.01,36355,666515476,666515476,0.01,36349,666515476,666516036,0.01,35789,666516036,666516036,0.01,35791,666516036,666516507,0.01,35303,666516507,666516507,0.01,35295,666516507,799862606,94.53,94.53,0.00,1615150,24.65,24.65,59,500021,7.63,7.63,666515794,0.01,36219,666515794,666515794,0.01,36237,666515794,666516087,0.01,35926,666516087,666516087,0.01,35930,666516087,666516254,0.01,35779,666516254,666516254,0.01,35781,666516254,666516471,0.01,35649,666516471,666516471,0.01,35649,666516471,799859893,99.98,99.98,0.00,1528016,23.32,23.32,56,577002,8.80,8.80,
2026-04-01,21:27:23.824,667179482,0.01,37100,667179482,667179482,0.01,37102,667179482,667180298,0.01,36320,667180298,667180298,0.01,36319,667180298,667180754,0.01,35865,667180754,667180754,0.01,35853,667180754,667181094,0.01,35513,667181094,667181094,0.01,35508,667181094,800660564,93.97,93.97,0.00,1613182,24.62,24.59,59,511662,7.81,7.80,667181320,0.01,36506,667181320,667181320,0.01,36591,667181320,667181635,0.01,36297,667181635,667181635,0.01,36289,667181635,667181807,0.01,36202,667181807,667181807,0.01,36288,667181807,667182061,0.01,36035,667182061,667182061,0.01,36022,667182061,800665450,99.89,99.89,0.00,1530528,23.35,23.33,55,570585,8.71,8.70,
2026-04-01,21:27:24.825,667240044,0.01,36075,667240044,667240044,0.01,36076,667240044,667240569,0.01,35561,667240569,667240569,0.01,35566,667240569,667240815,0.01,35371,667240815,667240815,0.01,35385,667240815,667241037,0.01,35196,667241037,667241037,0.01,35203,667241037,800730338,94.32,94.32,0.00,1601466,24.44,24.44,59,497120,7.59,7.59,667238057,0.01,36539,667238057,667238057,0.01,36493,667238057,667238349,0.01,36167,667238349,667238349,0.01,36164,667238349,667238600,0.01,35842,667238600,667238600,0.01,35740,667238600,667238705,0.01,35534,667238705,667238705,0.01,35547,667238705,800726420,99.92,99.92,0.00,1530245,23.35,23.35,55,583764,8.91,8.91,
